Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTJ_M_R
2004,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2005,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2006,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2007,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2008,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2009,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2010,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2011,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2012,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2013,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2014,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2015,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
2016,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2017,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2018,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2019,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2020,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2021,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2022,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2023,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2024,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2025,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2026,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2027,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2028,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2029,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2030,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2031,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2032,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2033,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2034,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2035,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2036,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2037,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2038,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2039,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2040,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2041,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2042,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2043,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2044,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2045,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2046,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2047,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2048,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2049,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2050,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2051,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2052,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2053,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2054,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2055,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2056,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2057,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2058,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2059,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2060,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2061,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2062,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2063,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2064,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2065,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2066,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2067,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2068,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2069,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2070,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2071,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2072,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2073,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2074,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2075,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2076,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2077,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2078,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2079,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2080,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2081,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2082,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2083,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2084,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2085,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2086,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2087,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2088,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2089,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2090,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2091,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2092,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2093,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2094,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2095,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2096,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2097,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2098,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2099,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2100,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2101,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2102,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2103,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2104,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2105,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2106,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2107,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2108,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2109,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2110,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2111,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2112,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2113,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2114,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2115,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2116,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2117,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2118,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2119,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2120,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2121,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2122,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
2123,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2124,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2125,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2126,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2127,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2128,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2129,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2130,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2131,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2132,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2133,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2134,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2135,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2136,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2137,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2138,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
2139,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
2140,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2141,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2142,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2143,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2144,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2145,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2146,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2147,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
2148,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2149,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
2150,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2151,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2152,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2153,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2154,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
2155,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
2156,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2157,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
2158,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2159,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2160,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2161,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
2162,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
2163,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
2164,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
2165,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Cropland
2166,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Grassland
2167,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2168,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2169,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2170,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2171,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2172,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2173,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2174,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2175,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2176,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2177,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2178,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2179,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2180,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2181,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2182,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2183,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2184,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
2185,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
2186,Cropland,Cropland,Water,NULL,Water,Cropland,Grassland,Grassland
2187,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
2188,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
2189,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Cropland
2190,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Water
2191,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
2192,Cropland,Cropland,Water,NULL,Water,Water,Grassland,Grassland
2193,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2194,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2195,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2196,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2197,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2198,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2199,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2200,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2201,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2202,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2203,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2204,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2205,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2206,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2207,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2208,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2209,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2210,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2211,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2212,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2213,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2214,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2215,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2216,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2217,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2218,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2219,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2220,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2221,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2222,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2223,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2224,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2225,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2226,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2227,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2228,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2229,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2230,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2231,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2232,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2233,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2234,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2235,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2236,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2237,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2238,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2239,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2240,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2241,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2242,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2243,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2244,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2245,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2246,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2247,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2248,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2249,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2250,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2251,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2252,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2253,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2254,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2255,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2256,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2257,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2258,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2259,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2260,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2261,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2262,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2263,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2264,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2265,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2266,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2267,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2268,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2269,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2270,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2271,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2272,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2273,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2274,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2275,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
2276,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2277,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2278,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2279,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2280,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2281,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2282,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2283,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2284,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2285,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2286,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2287,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2288,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2289,Cropland,Forest,Water,NULL,Water,Bareland,Grassland,Forest
2290,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2291,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2292,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2293,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2294,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2295,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2296,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2297,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2298,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2299,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
