Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MET_M_R
1396,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1397,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
1398,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1399,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
1400,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Forest
1401,Water,Bareland,Wetland,NULL,Wetland,Bareland,Forest,Forest
1402,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Grassland
1403,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Water
1404,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Forest
1405,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
1406,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
1407,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
1408,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
1409,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1410,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
1411,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1412,Water,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Water
1413,Water,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Forest
1414,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
1415,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1416,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
1417,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1418,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
1419,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
1420,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1421,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
1422,Water,Bareland,Wetland,Water,Wetland,Bareland,Forest,Water
1423,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Forest
1424,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
1425,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Forest
1426,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
1427,Water,Bareland,Wetland,Water,Wetland,Water,Water,Forest
1428,Water,Bareland,Wetland,Water,Wetland,Forest,Bareland,Water
1429,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1430,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1431,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
1432,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1433,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
1434,Water,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
1435,Water,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
1436,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
1437,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1438,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1439,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Bareland,Water
1440,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Bareland,Forest
1441,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
1442,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1443,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1444,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
1445,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
1446,Water,Bareland,Bareland,Water,Non_Wetland,Water,Bareland,Water
1447,Water,Bareland,Bareland,Water,Non_Wetland,Water,Bareland,Forest
1448,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1449,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
1450,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1451,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
1452,Water,Bareland,Built-up,Water,Non_Wetland,Water,Bareland,Water
1453,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
1454,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
1455,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Water
1456,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
1457,Water,Bareland,Water,NULL,Water,Bareland,Water,Water
1458,Water,Bareland,Water,NULL,Water,Bareland,Water,Forest
1459,Water,Bareland,Water,NULL,Water,Water,Bareland,Bareland
1460,Water,Bareland,Water,NULL,Water,Water,Bareland,Water
1461,Water,Bareland,Water,NULL,Water,Water,Bareland,Forest
1462,Water,Bareland,Water,NULL,Water,Water,Water,Forest
1463,Water,Bareland,Water,Non_Water,Water,Bareland,Bareland,Water
1464,Water,Bareland,Water,Non_Water,Water,Bareland,Bareland,Forest
1465,Water,Bareland,Water,Non_Water,Water,Bareland,Water,Water
1466,Water,Bareland,Water,Non_Water,Water,Water,Water,Water
1467,Water,Bareland,Water,Non_Water,Water,Water,Water,Forest
1468,Water,Bareland,Water,Water,Water,NULL,Bareland,Grassland
1469,Water,Bareland,Water,Water,Water,NULL,Bareland,Water
1470,Water,Bareland,Water,Water,Water,Bareland,Wetland,Water
1471,Water,Bareland,Water,Water,Water,Bareland,Bareland,Grassland
1472,Water,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
1473,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
1474,Water,Bareland,Water,Water,Water,Bareland,Bareland,Forest
1475,Water,Bareland,Water,Water,Water,Bareland,Water,Grassland
1476,Water,Bareland,Water,Water,Water,Bareland,Water,Water
1477,Water,Bareland,Water,Water,Water,Bareland,Water,Forest
1478,Water,Bareland,Water,Water,Water,Water,Bareland,Grassland
1479,Water,Bareland,Water,Water,Water,Water,Bareland,Water
1480,Water,Bareland,Water,Water,Water,Water,Bareland,Forest
1481,Water,Bareland,Water,Water,Water,Water,Water,Water
1482,Water,Bareland,Water,Water,Water,Water,Water,Forest
1483,Water,Bareland,Water,Water,Water,Forest,Water,Water
1484,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1485,Water,Bareland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1486,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
1487,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1488,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1489,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1490,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1491,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Water
1492,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1493,Water,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Water
1494,Water,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Water
1495,Water,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1496,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
1497,Water,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1498,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
1499,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1500,Water,Bareland,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
1501,Water,Bareland,Forest,Water,Non_Wetland,NULL,Bareland,Grassland
1502,Water,Bareland,Forest,Water,Non_Wetland,NULL,Bareland,Water
1503,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Wetland,Water
1504,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
1505,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
1506,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
1507,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1508,Water,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Forest
1509,Water,Bareland,Forest,Water,Non_Wetland,Water,Bareland,Grassland
1510,Water,Bareland,Forest,Water,Non_Wetland,Water,Bareland,Water
1511,Water,Bareland,Forest,Water,Non_Wetland,Water,Bareland,Forest
1512,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1513,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1514,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1515,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1516,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
1517,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1518,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
1519,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
1520,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
1521,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
1522,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1523,Water,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1524,Water,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
1525,Water,Built-up,Grassland,Water,Non_Wetland,Water,Bareland,Water
1526,Water,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
1527,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Water
1528,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1529,Water,Built-up,Wetland,NULL,Wetland,Water,Bareland,Water
1530,Water,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
1531,Water,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Water
1532,Water,Built-up,Wetland,Water,Wetland,NULL,Bareland,Forest
1533,Water,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1534,Water,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Water
1535,Water,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Forest
1536,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
1537,Water,Built-up,Wetland,Water,Wetland,Water,Bareland,Bareland
1538,Water,Built-up,Wetland,Water,Wetland,Water,Bareland,Water
1539,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
1540,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
1541,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1542,Water,Built-up,Bareland,NULL,Non_Wetland,Water,Bareland,Water
1543,Water,Built-up,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
1544,Water,Built-up,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1545,Water,Built-up,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
1546,Water,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1547,Water,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1548,Water,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
1549,Water,Built-up,Bareland,Water,Non_Wetland,Water,Bareland,Water
1550,Water,Built-up,Bareland,Water,Non_Wetland,Water,Bareland,Forest
1551,Water,Built-up,Water,NULL,Water,NULL,Bareland,Water
1552,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Water
1553,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
1554,Water,Built-up,Water,NULL,Water,Water,Bareland,Water
1555,Water,Built-up,Water,NULL,Water,Water,Bareland,Forest
1556,Water,Built-up,Water,Water,Water,NULL,Bareland,Water
1557,Water,Built-up,Water,Water,Water,Bareland,Bareland,NULL
1558,Water,Built-up,Water,Water,Water,Bareland,Bareland,Grassland
1559,Water,Built-up,Water,Water,Water,Bareland,Bareland,Bareland
1560,Water,Built-up,Water,Water,Water,Bareland,Bareland,Water
1561,Water,Built-up,Water,Water,Water,Bareland,Bareland,Forest
1562,Water,Built-up,Water,Water,Water,Bareland,Water,Water
1563,Water,Built-up,Water,Water,Water,Water,Bareland,Bareland
1564,Water,Built-up,Water,Water,Water,Water,Bareland,Water
1565,Water,Built-up,Water,Water,Water,Water,Bareland,Forest
1566,Water,Built-up,Water,Water,Water,Water,Water,Water
1567,Water,Built-up,Water,Water,Water,Forest,Bareland,Water
1568,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1569,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1570,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1571,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1572,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1573,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1574,Water,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1575,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1576,Water,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
1577,Water,Built-up,Forest,Water,Non_Wetland,NULL,Bareland,Forest
1578,Water,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
1579,Water,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Water
1580,Water,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1581,Water,Built-up,Forest,Water,Non_Wetland,Water,Wetland,Water
1582,Water,Built-up,Forest,Water,Non_Wetland,Water,Bareland,Grassland
1583,Water,Built-up,Forest,Water,Non_Wetland,Water,Bareland,Water
1584,Water,Built-up,Forest,Water,Non_Wetland,Water,Water,Water
1585,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1586,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1587,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Water
1588,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1589,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1590,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1591,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1592,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1593,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
1594,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1595,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
1596,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
1597,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1598,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1599,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
1600,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1601,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
1602,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
1603,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1604,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1605,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1606,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1607,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
1608,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
1609,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1610,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1611,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1612,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1613,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1614,Water,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1615,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
1616,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1617,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1618,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1619,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
1620,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
1621,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1622,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1623,Water,Water,NULL,Water,Non_Wetland,NULL,Bareland,Water
1624,Water,Water,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
1625,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
1626,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
1627,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1628,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
1629,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
1630,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
1631,Water,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
1632,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1633,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Grassland
1634,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
1635,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
1636,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
1637,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1638,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
1639,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1640,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1641,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
1642,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1643,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1644,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1645,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
1646,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1647,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1648,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1649,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1650,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
1651,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
1652,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1653,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1654,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
1655,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1656,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
1657,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
1658,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1659,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
1660,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
1661,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
1662,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
1663,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1664,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
1665,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
1666,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
1667,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1668,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1669,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1670,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
1671,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Water
1672,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
1673,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1674,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Water
1675,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1676,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1677,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1678,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1679,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
1680,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1681,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
1682,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
1683,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1684,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1685,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1686,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
1687,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
1688,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1689,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1690,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1691,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1692,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1693,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1694,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1695,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1696,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
1697,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1698,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
1699,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1700,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1701,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Bareland,Water
1702,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
1703,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1704,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1705,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1706,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland,Grassland
1707,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland,Water
1708,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland,Forest
1709,Water,Water,Grassland,Water,Non_Wetland,Wetland,Bareland,Forest
1710,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
1711,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
1712,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1713,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
1714,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
1715,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
1716,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
1717,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
1718,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1719,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1720,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Grassland
1721,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
1722,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Forest
