Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUD_M_R
12272,Wetland,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
12273,Wetland,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Wetland
12274,Wetland,Forest,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
12275,Wetland,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
12276,Wetland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12277,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
12278,Wetland,Forest,Water,NULL,Water,NULL,Water,Water
12279,Wetland,Forest,Water,NULL,Water,Water,Wetland,Grassland
12280,Wetland,Forest,Water,Non_Water,Water,NULL,Wetland,Wetland
12281,Wetland,Forest,Water,Non_Water,Water,NULL,Water,Wetland
12282,Wetland,Forest,Water,Water,Water,NULL,Wetland,Grassland
12283,Wetland,Forest,Water,Water,Water,NULL,Wetland,Wetland
12284,Wetland,Forest,Water,Water,Water,NULL,Wetland,Water
12285,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12286,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
12287,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12288,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12289,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12290,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
12291,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
12292,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12293,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12294,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12295,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12296,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12297,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12298,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12299,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
12300,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
12301,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12302,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
12303,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
12304,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12305,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12306,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
12307,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12308,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
12309,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
12310,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12311,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
12312,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
12313,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12314,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12315,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
12316,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
12317,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
12318,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
12319,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
12320,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
12321,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
12322,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
12323,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
12324,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
12325,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
12326,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
12327,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12328,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
12329,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
12330,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
12331,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12332,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12333,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
12334,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
12335,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12336,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12337,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
12338,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
12339,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12340,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
12341,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
12342,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
12343,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
12344,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
12345,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
12346,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12347,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12348,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12349,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
12350,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12351,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12352,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
12353,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
12354,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
12355,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
12356,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
12357,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
12358,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
12359,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
12360,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
12361,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
12362,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
12363,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
12364,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
12365,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
12366,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
12367,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
12368,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
12369,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
12370,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
12371,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
12372,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
12373,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12374,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
12375,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12376,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
12377,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
12378,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
12379,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Bareland
12380,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12381,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
12382,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
12383,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
12384,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Bareland
12385,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
12386,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
12387,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12388,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
12389,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
12390,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12391,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
12392,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12393,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12394,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
12395,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
12396,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12397,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12398,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12399,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Bareland
12400,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12401,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12402,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
12403,Bareland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
12404,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
12405,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
12406,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
12407,Bareland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
12408,Bareland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
12409,Bareland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
12410,Bareland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
12411,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
12412,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
12413,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
12414,Bareland,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
12415,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12416,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
12417,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12418,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12419,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12420,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12421,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
12422,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12423,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
12424,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
12425,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
12426,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
12427,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
12428,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
12429,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
12430,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
12431,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
12432,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12433,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
12434,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12435,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
12436,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12437,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12438,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
12439,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
12440,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12441,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12442,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12443,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12444,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12445,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12446,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
12447,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
12448,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
12449,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12450,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
12451,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
12452,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
12453,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
12454,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
12455,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
12456,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12457,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
12458,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
12459,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12460,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12461,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12462,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12463,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
12464,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12465,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12466,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12467,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12468,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12469,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12470,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12471,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
12472,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
12473,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
12474,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
12475,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
12476,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
12477,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
12478,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12479,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12480,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
12481,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12482,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12483,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
12484,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
12485,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
12486,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
12487,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12488,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
12489,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12490,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
12491,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
12492,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
12493,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12494,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
12495,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
12496,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12497,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12498,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
12499,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12500,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12501,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12502,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12503,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12504,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12505,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
12506,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
12507,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12508,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12509,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
12510,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
12511,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
12512,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
12513,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
12514,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
12515,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
12516,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
12517,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
12518,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
12519,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
12520,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
12521,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
12522,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Built-up
12523,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
12524,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
12525,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
12526,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
12527,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
12528,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
12529,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
12530,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
12531,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
12532,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Bareland
12533,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
12534,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
12535,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12536,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
12537,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
12538,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
12539,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12540,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12541,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12542,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12543,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12544,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
12545,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
12546,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
12547,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
12548,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
12549,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12550,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
12551,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
12552,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
12553,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
12554,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
12555,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
12556,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
12557,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
12558,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
12559,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12560,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12561,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12562,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
12563,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12564,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12565,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12566,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
12567,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
12568,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
12569,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
12570,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12571,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
12572,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
12573,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12574,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
12575,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
12576,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
12577,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
12578,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
12579,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
12580,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
12581,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
12582,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
12583,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12584,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12585,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
12586,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
12587,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
12588,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
12589,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12590,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12591,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12592,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
