Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQP_M_R
1222,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
1223,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1224,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1225,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1226,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1227,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1228,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1229,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1230,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1231,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1232,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1233,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1234,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1235,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1236,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1237,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1238,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1239,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1240,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1241,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1242,Bareland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1243,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1244,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1245,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1246,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1247,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1248,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1249,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1250,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1251,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1252,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1253,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1254,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
1255,Bareland,Bareland,NULL,Water,Non_Wetland,Water,NULL,Water
1256,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1257,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1258,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1259,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
1260,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1261,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Bareland
1262,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1263,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1264,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
1265,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1266,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1267,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1268,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1269,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1270,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1271,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1272,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
1273,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
1274,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Water
1275,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
1276,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
1277,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,NULL,Water
1278,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Water
1279,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1280,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
1281,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1282,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
1283,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
1284,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
1285,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,NULL,Bareland
1286,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1287,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1288,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
1289,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Water
1290,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1291,Bareland,Bareland,Wetland,Water,Wetland,Grassland,NULL,Water
1292,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Water
1293,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Forest
1294,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
1295,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1296,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Bareland
1297,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
1298,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1299,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
1300,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1301,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
1302,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Bareland
1303,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Water
1304,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
1305,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
1306,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1307,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1308,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1309,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1310,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1311,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
1312,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1313,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1314,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1315,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
1316,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
1317,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
1318,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,NULL,Water
1319,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Wetland,Water
1320,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Grassland
1321,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
1322,Bareland,Bareland,Water,Water,Water,Grassland,Wetland,Grassland
1323,Bareland,Bareland,Water,Water,Water,Grassland,Wetland,Water
1324,Bareland,Bareland,Water,Water,Water,Bareland,Wetland,Water
1325,Bareland,Bareland,Water,Water,Water,Water,NULL,Water
1326,Bareland,Bareland,Water,Water,Water,Water,Wetland,Grassland
1327,Bareland,Bareland,Water,Water,Water,Water,Wetland,Bareland
1328,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
1329,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
1330,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
1331,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1332,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1333,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1334,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1335,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
1336,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1337,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
1338,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1339,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1340,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1341,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1342,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
1343,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1344,Bareland,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1345,Bareland,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
1346,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
1347,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1348,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1349,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1350,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1351,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
1352,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1353,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1354,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
1355,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
1356,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
1357,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1358,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1359,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1360,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1361,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
1362,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1363,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1364,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1365,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1366,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1367,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
1368,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1369,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1370,Bareland,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1371,Bareland,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
1372,Bareland,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
1373,Bareland,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1374,Bareland,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
1375,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1376,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
1377,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1378,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1379,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1380,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
1381,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1382,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
1383,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
1384,Bareland,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
1385,Bareland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
1386,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
1387,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1388,Bareland,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
1389,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1390,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
1391,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1392,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1393,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1394,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1395,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1396,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1397,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1398,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1399,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1400,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1401,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Bareland
1402,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1403,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1404,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1405,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
1406,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1407,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1408,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
1409,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1410,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
1411,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
1412,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1413,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Grassland
1414,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
1415,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1416,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
1417,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1418,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1419,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1420,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1421,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1422,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Water
1423,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
1424,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1425,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
1426,Bareland,Water,Built-up,Water,Non_Wetland,Grassland,Wetland,Water
1427,Bareland,Water,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
1428,Bareland,Water,Built-up,Water,Non_Wetland,Water,NULL,Water
1429,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
1430,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
1431,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
1432,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
1433,Bareland,Water,Water,NULL,Water,Grassland,Water,Water
1434,Bareland,Water,Water,NULL,Water,Water,Water,Water
1435,Bareland,Water,Water,Non_Water,Water,Water,NULL,Water
1436,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1437,Bareland,Water,Water,Non_Water,Water,Water,Water,Grassland
1438,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
1439,Bareland,Water,Water,Water,Water,Grassland,Wetland,Grassland
1440,Bareland,Water,Water,Water,Water,Grassland,Wetland,Water
1441,Bareland,Water,Water,Water,Water,Grassland,Water,Grassland
1442,Bareland,Water,Water,Water,Water,Grassland,Water,Bareland
1443,Bareland,Water,Water,Water,Water,Grassland,Water,Water
1444,Bareland,Water,Water,Water,Water,Bareland,Wetland,Grassland
1445,Bareland,Water,Water,Water,Water,Bareland,Wetland,Water
1446,Bareland,Water,Water,Water,Water,Bareland,Water,Bareland
1447,Bareland,Water,Water,Water,Water,Water,Wetland,Grassland
1448,Bareland,Water,Water,Water,Water,Water,Wetland,Water
1449,Bareland,Water,Water,Water,Water,Water,Water,Bareland
1450,Bareland,Water,Water,Water,Water,Water,Water,Water
1451,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1452,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1453,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1454,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1455,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1456,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1457,Bareland,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Bareland
1458,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1459,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1460,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1461,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
1462,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1463,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1464,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1465,Bareland,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
1466,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1467,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1468,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1469,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1470,Bareland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
1471,Bareland,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
1472,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1473,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1474,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1475,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1476,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1477,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1478,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1479,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1480,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1481,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1482,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1483,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1484,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1485,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
1486,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1487,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1488,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1489,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1490,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1491,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
1492,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1493,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1494,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1495,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1496,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1497,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1498,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1499,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1500,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1501,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1502,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1503,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1504,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1505,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1506,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1507,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1508,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1509,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1510,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1511,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1512,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1513,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
1514,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1515,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
1516,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1517,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1518,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1519,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
1520,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1521,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1522,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1523,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1524,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1525,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1526,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
1527,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
1528,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
1529,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1530,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
