Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHB_M_R
10713,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
10714,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
10715,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
10716,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10717,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10718,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
10719,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
10720,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10721,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
10722,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
10723,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
10724,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
10725,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10726,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
10727,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
10728,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10729,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
10730,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10731,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10732,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
10733,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
10734,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10735,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10736,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10737,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10738,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
10739,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10740,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10741,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10742,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
10743,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10744,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10745,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
10746,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
10747,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
10748,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
10749,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
10750,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
10751,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10752,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10753,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10754,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
10755,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
10756,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
10757,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Water
10758,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
10759,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
10760,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
10761,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Cropland
10762,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
10763,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10764,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10765,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
10766,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
10767,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10768,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
10769,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
10770,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10771,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
10772,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
10773,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
10774,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
10775,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10776,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
10777,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
10778,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
10779,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
10780,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
10781,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
10782,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
10783,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
10784,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
10785,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
10786,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
10787,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
10788,Water,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Cropland
10789,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
10790,Water,NULL,Cropland,Water,Non_Wetland,Forest,Water,Forest
10791,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
10792,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
10793,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
10794,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10795,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
10796,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Water
10797,Water,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Cropland
10798,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10799,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
10800,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
10801,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Water
10802,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
10803,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
10804,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
10805,Water,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
10806,Water,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
10807,Water,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
10808,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
10809,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
10810,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
10811,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
10812,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
10813,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
10814,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
10815,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
10816,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
10817,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
10818,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10819,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
10820,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
10821,Water,NULL,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
10822,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
10823,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
10824,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
10825,Water,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
10826,Water,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10827,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
10828,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
10829,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
10830,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
10831,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
10832,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
10833,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
10834,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
10835,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
10836,Water,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
10837,Water,NULL,Wetland,Water,Wetland,Forest,Water,Forest
10838,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
10839,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
10840,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
10841,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
10842,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
10843,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
10844,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Water
10845,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
10846,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
10847,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
10848,Water,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10849,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
10850,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
10851,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
10852,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
10853,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
10854,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
10855,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10856,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
10857,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
10858,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
10859,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
10860,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
10861,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
10862,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
10863,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10864,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10865,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
10866,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10867,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10868,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
10869,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
10870,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
10871,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
10872,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10873,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10874,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
10875,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Water
10876,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10877,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Built-up
10878,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
10879,Water,NULL,Water,NULL,Water,NULL,Wetland,Grassland
10880,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
10881,Water,NULL,Water,NULL,Water,NULL,Water,Bareland
10882,Water,NULL,Water,NULL,Water,NULL,Water,Water
10883,Water,NULL,Water,NULL,Water,NULL,Water,Forest
10884,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
10885,Water,NULL,Water,NULL,Water,Wetland,Water,Water
10886,Water,NULL,Water,NULL,Water,Bareland,Bareland,Water
10887,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
10888,Water,NULL,Water,NULL,Water,Water,NULL,Grassland
10889,Water,NULL,Water,NULL,Water,Water,NULL,Water
10890,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
10891,Water,NULL,Water,NULL,Water,Water,Water,Bareland
10892,Water,NULL,Water,NULL,Water,Water,Water,Water
10893,Water,NULL,Water,NULL,Water,Water,Water,Forest
10894,Water,NULL,Water,NULL,Water,Forest,Forest,Forest
10895,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
10896,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
10897,Water,NULL,Water,Non_Water,Water,NULL,Water,Grassland
10898,Water,NULL,Water,Non_Water,Water,NULL,Water,Wetland
10899,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
10900,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
10901,Water,NULL,Water,Non_Water,Water,Water,Water,Water
10902,Water,NULL,Water,Non_Water,Water,Water,Forest,Forest
10903,Water,NULL,Water,Non_Water,Water,Forest,Water,Forest
10904,Water,NULL,Water,Non_Water,Water,Forest,Forest,Forest
10905,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
10906,Water,NULL,Water,Water,Water,NULL,NULL,Water
10907,Water,NULL,Water,Water,Water,NULL,Wetland,Water
10908,Water,NULL,Water,Water,Water,NULL,Water,Grassland
10909,Water,NULL,Water,Water,Water,NULL,Water,Water
10910,Water,NULL,Water,Water,Water,NULL,Water,Forest
10911,Water,NULL,Water,Water,Water,Bareland,Bareland,Built-up
10912,Water,NULL,Water,Water,Water,Bareland,Water,Water
10913,Water,NULL,Water,Water,Water,Water,NULL,Water
10914,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
10915,Water,NULL,Water,Water,Water,Water,Wetland,Water
10916,Water,NULL,Water,Water,Water,Water,Water,Bareland
10917,Water,NULL,Water,Water,Water,Water,Water,Water
10918,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10919,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
10920,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
10921,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10922,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10923,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Water
10924,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
10925,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
10926,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10927,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10928,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10929,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10930,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10931,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10932,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10933,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10934,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
10935,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10936,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
10937,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Cropland
10938,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
10939,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
10940,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
10941,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
10942,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
10943,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10944,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
10945,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10946,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
10947,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
10948,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10949,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Water
10950,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10951,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10952,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
10953,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
10954,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
10955,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
10956,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
10957,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10958,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10959,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
10960,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
10961,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
10962,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
10963,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
10964,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,NULL
10965,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
10966,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Cropland
10967,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
10968,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Water
10969,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
10970,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
10971,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Water
10972,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10973,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10974,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10975,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
10976,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
10977,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
10978,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
10979,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Water
10980,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
10981,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Water
10982,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Water,Forest
10983,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
10984,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
10985,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
10986,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
10987,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10988,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
10989,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
10990,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
10991,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
10992,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10993,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
10994,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
10995,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
10996,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
10997,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
10998,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
10999,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Water
11000,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11001,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
11002,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
11003,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Water
11004,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11005,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11006,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
11007,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
11008,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
11009,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
11010,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11011,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
11012,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
11013,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Water
11014,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11015,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Cropland
11016,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Wetland
11017,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
11018,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Forest
11019,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Water
11020,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
11021,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
11022,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Forest
11023,Water,Cropland,NULL,NULL,Non_Wetland,Water,Forest,Water
11024,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Water
11025,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11026,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Water
11027,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Forest
11028,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11029,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11030,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
11031,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
11032,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
11033,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11034,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
11035,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
11036,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
11037,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
11038,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Water
11039,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
11040,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
11041,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Water,Water
11042,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
11043,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11044,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
11045,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
11046,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11047,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
11048,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
11049,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
11050,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
11051,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
11052,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Water
11053,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
11054,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
11055,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
11056,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Water
11057,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
11058,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
11059,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
