Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MXS_M_R
1788,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1789,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
1790,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
1791,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
1792,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
1793,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
1794,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
1795,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
1796,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1797,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1798,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
1799,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
1800,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
1801,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1802,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1803,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
1804,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1805,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1806,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1807,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1808,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1809,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1810,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1811,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1812,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1813,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1814,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1815,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
1816,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1817,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1818,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1819,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1820,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1821,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1822,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1823,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1824,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1825,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
1826,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
1827,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1828,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1829,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1830,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1831,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
1832,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1833,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
1834,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1835,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1836,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1837,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1838,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1839,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1840,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
1841,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1842,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1843,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1844,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1845,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1846,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
1847,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
1848,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1849,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1850,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1851,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1852,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1853,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1854,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1855,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1856,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1857,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1858,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1859,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1860,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1861,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
1862,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1863,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1864,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1865,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1866,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1867,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
1868,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
1869,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
1870,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
1871,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
1872,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1873,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
1874,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
1875,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1876,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
1877,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1878,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
1879,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1880,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
1881,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
1882,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
1883,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1884,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
1885,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1886,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Forest
1887,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1888,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1889,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1890,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1891,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1892,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1893,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1894,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1895,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1896,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1897,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
1898,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
1899,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1900,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1901,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1902,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
1903,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1904,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
1905,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1906,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1907,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1908,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
1909,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1910,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1911,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
1912,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1913,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1914,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1915,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1916,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
1917,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1918,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1919,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1920,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1921,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1922,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
1923,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1924,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
1925,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
1926,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
1927,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
1928,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
1929,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
1930,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1931,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
1932,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
1933,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1934,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
1935,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
1936,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1937,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Water
1938,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
1939,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1940,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
1941,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1942,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1943,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1944,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1945,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
1946,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
1947,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1948,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
1949,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
1950,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
1951,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1952,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1953,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
1954,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
1955,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
1956,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
1957,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
1958,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Water
1959,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
1960,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
1961,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
1962,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
1963,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
1964,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
1965,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
1966,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1967,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
1968,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
1969,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Grassland
1970,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
1971,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
1972,Forest,Forest,Water,NULL,Water,Bareland,Water,Grassland
1973,Forest,Forest,Water,NULL,Water,Bareland,Water,Water
1974,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
1975,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
1976,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
1977,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
1978,Forest,Forest,Water,NULL,Water,Water,Water,Water
1979,Forest,Forest,Water,NULL,Water,Water,Water,Forest
1980,Forest,Forest,Water,NULL,Water,Water,Forest,Bareland
1981,Forest,Forest,Water,NULL,Water,Water,Forest,Water
1982,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
1983,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
1984,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
1985,Forest,Forest,Water,NULL,Water,Forest,Water,Water
1986,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
1987,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
1988,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
1989,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
1990,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
1991,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
1992,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
1993,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Water
1994,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
1995,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
1996,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
1997,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
1998,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
1999,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2000,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
2001,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
2002,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2003,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2004,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
2005,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Forest
2006,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
2007,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
2008,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
2009,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Water
2010,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
2011,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
2012,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2013,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2014,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
2015,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2016,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2017,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2018,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2019,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2020,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2021,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
2022,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2023,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2024,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2025,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
2026,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2027,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2028,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2029,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
2030,Forest,Forest,Water,Water,Water,Grassland,Water,Bareland
2031,Forest,Forest,Water,Water,Water,Grassland,Water,Water
2032,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2033,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
2034,Forest,Forest,Water,Water,Water,Grassland,Forest,Water
2035,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2036,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2037,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2038,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2039,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2040,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
2041,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
2042,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
2043,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
2044,Forest,Forest,Water,Water,Water,Bareland,Water,Water
2045,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
2046,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
2047,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2048,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2049,Forest,Forest,Water,Water,Water,Water,Water,Grassland
2050,Forest,Forest,Water,Water,Water,Water,Water,Water
2051,Forest,Forest,Water,Water,Water,Water,Water,Forest
2052,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2053,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
2054,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
2055,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2056,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2057,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2058,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2059,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2060,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2061,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2062,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2063,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2064,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2065,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2066,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2067,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2068,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2069,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2070,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2071,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2072,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2073,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2074,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2075,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2076,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2077,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2078,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2079,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2080,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2081,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2082,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2083,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2084,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2085,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2086,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2087,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
2088,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2089,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2090,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2091,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2092,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2093,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2094,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2095,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2096,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2097,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2098,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2099,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2100,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2101,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2102,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2103,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2104,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2105,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
2106,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2107,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2108,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2109,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
2110,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2111,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2112,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2113,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2114,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2115,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2116,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2117,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2118,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2119,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2120,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2121,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2122,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2123,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2124,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2125,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2126,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Water
2127,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2128,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2129,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2130,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2131,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2132,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2133,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2134,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
2135,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2136,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2137,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2138,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2139,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2140,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2141,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2142,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2143,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2144,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2145,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
