Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHT_M_R
8293,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8294,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
8295,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8296,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
8297,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
8298,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
8299,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8300,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8301,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
8302,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
8303,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8304,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8305,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8306,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8307,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8308,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
8309,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8310,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8311,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
8312,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8313,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8314,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
8315,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8316,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
8317,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
8318,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8319,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8320,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
8321,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8322,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
8323,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8324,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
8325,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
8326,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
8327,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
8328,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
8329,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
8330,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8331,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
8332,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8333,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
8334,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
8335,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8336,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
8337,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
8338,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8339,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
8340,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
8341,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Wetland
8342,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
8343,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
8344,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
8345,Wetland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8346,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8347,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8348,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
8349,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8350,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8351,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8352,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
8353,Wetland,Built-up,Shrubland,Water,Non_Wetland,Wetland,Water,Water
8354,Wetland,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Water
8355,Wetland,Built-up,Wetland,NULL,Wetland,Wetland,Water,Water
8356,Wetland,Built-up,Wetland,NULL,Wetland,Water,Water,Water
8357,Wetland,Built-up,Wetland,Water,Wetland,Wetland,Water,Water
8358,Wetland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8359,Wetland,Built-up,Water,NULL,Water,Wetland,Shrubland,Water
8360,Wetland,Built-up,Water,NULL,Water,Wetland,Water,Water
8361,Wetland,Built-up,Water,Water,Water,Wetland,Water,Water
8362,Wetland,Built-up,Water,Water,Water,Water,Water,Water
8363,Wetland,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8364,Wetland,Built-up,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8365,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8366,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
8367,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Water
8368,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8369,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Water
8370,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
8371,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8372,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
8373,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
8374,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
8375,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
8376,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8377,Wetland,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8378,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
8379,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8380,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8381,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8382,Wetland,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
8383,Wetland,Water,Wetland,NULL,Wetland,Forest,Water,Water
8384,Wetland,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8385,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
8386,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
8387,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8388,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
8389,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
8390,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8391,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
8392,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Water
8393,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8394,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8395,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8396,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8397,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
8398,Wetland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
8399,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8400,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8401,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8402,Wetland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
8403,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
8404,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
8405,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
8406,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8407,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
8408,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8409,Wetland,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
8410,Wetland,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
8411,Wetland,Water,Wetland,Water,Wetland,Wetland,NULL,Water
8412,Wetland,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
8413,Wetland,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
8414,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
8415,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
8416,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
8417,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
8418,Wetland,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
8419,Wetland,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
8420,Wetland,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
8421,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8422,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
8423,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Forest
8424,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Water
8425,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
8426,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
8427,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
8428,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Wetland
8429,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Water
8430,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Forest
8431,Wetland,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
8432,Wetland,Water,Wetland,Water,Wetland,Forest,Forest,Water
8433,Wetland,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8434,Wetland,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8435,Wetland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
8436,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
8437,Wetland,Water,Water,NULL,Water,Wetland,Water,Forest
8438,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
8439,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Water
8440,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Forest
8441,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
8442,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
8443,Wetland,Water,Water,Non_Water,Water,Forest,Water,Wetland
8444,Wetland,Water,Water,Non_Water,Water,Forest,Water,Water
8445,Wetland,Water,Water,Non_Water,Water,Forest,Water,Forest
8446,Wetland,Water,Water,Water,Water,Shrubland,Water,Forest
8447,Wetland,Water,Water,Water,Water,Grassland,Water,Grassland
8448,Wetland,Water,Water,Water,Water,Wetland,NULL,Wetland
8449,Wetland,Water,Water,Water,Water,Wetland,NULL,Water
8450,Wetland,Water,Water,Water,Water,Wetland,Shrubland,Water
8451,Wetland,Water,Water,Water,Water,Wetland,Shrubland,Forest
8452,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
8453,Wetland,Water,Water,Water,Water,Wetland,Water,Water
8454,Wetland,Water,Water,Water,Water,Wetland,Water,Forest
8455,Wetland,Water,Water,Water,Water,Wetland,Forest,Wetland
8456,Wetland,Water,Water,Water,Water,Wetland,Forest,Water
8457,Wetland,Water,Water,Water,Water,Water,NULL,Water
8458,Wetland,Water,Water,Water,Water,Water,Water,Wetland
8459,Wetland,Water,Water,Water,Water,Water,Water,Water
8460,Wetland,Water,Water,Water,Water,Water,Forest,Water
8461,Wetland,Water,Water,Water,Water,Forest,Water,Wetland
8462,Wetland,Water,Water,Water,Water,Forest,Water,Water
8463,Wetland,Water,Water,Water,Water,Forest,Water,Forest
8464,Wetland,Water,Water,Water,Water,Forest,Forest,Wetland
8465,Wetland,Water,Water,Water,Water,Forest,Forest,Water
8466,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8467,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8468,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
8469,Wetland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8470,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
8471,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
8472,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8473,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8474,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
8475,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
8476,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8477,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
8478,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
8479,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8480,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8481,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8482,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
8483,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
8484,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
8485,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8486,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8487,Wetland,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
8488,Wetland,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
8489,Wetland,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
8490,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8491,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
8492,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8493,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
8494,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
8495,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8496,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8497,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
8498,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8499,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
8500,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8501,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
8502,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
8503,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
8504,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
8505,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
8506,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
8507,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8508,Wetland,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
8509,Wetland,Forest,Wetland,Water,Wetland,Wetland,NULL,Water
8510,Wetland,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
8511,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
8512,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
8513,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
8514,Wetland,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
8515,Wetland,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
8516,Wetland,Forest,Wetland,Water,Wetland,Water,NULL,Water
8517,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
8518,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Water
8519,Wetland,Forest,Wetland,Water,Wetland,Water,Forest,Water
8520,Wetland,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
8521,Wetland,Forest,Wetland,Water,Wetland,Forest,Water,Water
8522,Wetland,Forest,Wetland,Water,Wetland,Forest,Water,Forest
8523,Wetland,Forest,Wetland,Water,Wetland,Forest,Forest,Wetland
8524,Wetland,Forest,Wetland,Water,Wetland,Forest,Forest,Water
8525,Wetland,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
8526,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Wetland
8527,Wetland,Forest,Water,Non_Water,Water,Wetland,NULL,Wetland
8528,Wetland,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
8529,Wetland,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
8530,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
8531,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Forest
8532,Wetland,Forest,Water,Non_Water,Water,Forest,Water,Forest
8533,Wetland,Forest,Water,Non_Water,Water,Forest,Forest,Wetland
8534,Wetland,Forest,Water,Non_Water,Water,Forest,Forest,Forest
8535,Wetland,Forest,Water,Water,Water,Wetland,NULL,Wetland
8536,Wetland,Forest,Water,Water,Water,Wetland,NULL,Water
8537,Wetland,Forest,Water,Water,Water,Wetland,Water,Grassland
8538,Wetland,Forest,Water,Water,Water,Wetland,Water,Wetland
8539,Wetland,Forest,Water,Water,Water,Wetland,Water,Water
8540,Wetland,Forest,Water,Water,Water,Wetland,Water,Forest
8541,Wetland,Forest,Water,Water,Water,Water,Water,Water
8542,Wetland,Forest,Water,Water,Water,Forest,Water,Wetland
8543,Wetland,Forest,Water,Water,Water,Forest,Water,Water
8544,Wetland,Forest,Water,Water,Water,Forest,Forest,Wetland
8545,Wetland,Forest,Water,Water,Water,Forest,Forest,Water
8546,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
8547,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8548,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8549,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8550,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8551,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8552,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
8553,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
8554,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8555,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
8556,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8557,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8558,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8559,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8560,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8561,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8562,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8563,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8564,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8565,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8566,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8567,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8568,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8569,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8570,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8571,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8572,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8573,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8574,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8575,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8576,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8577,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8578,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8579,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8580,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8581,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8582,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8583,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
8584,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
8585,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
8586,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8587,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8588,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
8589,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8590,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8591,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8592,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
8593,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8594,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8595,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
8596,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
8597,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8598,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8599,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8600,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8601,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8602,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8603,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8604,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8605,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8606,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8607,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8608,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8609,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8610,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8611,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8612,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8613,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
8614,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8615,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8616,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8617,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8618,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8619,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8620,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8621,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8622,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8623,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8624,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8625,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8626,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8627,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8628,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8629,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8630,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8631,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8632,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8633,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8634,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
