Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R
6559,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6560,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
6561,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6562,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6563,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6564,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6565,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6566,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6567,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6568,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
6569,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6570,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6571,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6572,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
6573,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6574,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6575,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6576,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
6577,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
6578,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
6579,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6580,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6581,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6582,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6583,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6584,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
6585,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6586,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6587,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6588,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6589,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
6590,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6591,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6592,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6593,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6594,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
6595,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6596,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6597,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
6598,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6599,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6600,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6601,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6602,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6603,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6604,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
6605,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6606,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
6607,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
6608,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6609,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
6610,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
6611,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
6612,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
6613,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6614,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6615,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
6616,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
6617,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6618,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6619,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6620,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6621,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
6622,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
6623,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,NULL
6624,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
6625,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Wetland
6626,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
6627,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,NULL
6628,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
6629,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
6630,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
6631,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6632,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
6633,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
6634,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
6635,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6636,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
6637,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6638,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
6639,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6640,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
6641,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6642,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
6643,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
6644,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
6645,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
6646,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
6647,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6648,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
6649,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6650,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
6651,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6652,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
6653,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6654,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6655,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
6656,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6657,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6658,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6659,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
6660,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
6661,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
6662,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6663,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6664,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
6665,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6666,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6667,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
6668,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6669,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6670,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
6671,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6672,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6673,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
6674,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
6675,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
6676,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
6677,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
6678,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
6679,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
6680,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
6681,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
6682,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
6683,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Wetland
6684,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
6685,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
6686,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Wetland
6687,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
6688,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
6689,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
6690,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
6691,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
6692,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
6693,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
6694,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
6695,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,Water
6696,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
6697,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
6698,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
6699,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Built-up
6700,Bareland,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
6701,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
6702,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Cropland
6703,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Wetland
6704,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
6705,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
6706,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
6707,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
6708,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
6709,Bareland,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
6710,Bareland,NULL,Wetland,NULL,Wetland,NULL,Bareland,Bareland
6711,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
6712,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
6713,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
6714,Bareland,NULL,Wetland,NULL,Wetland,Water,NULL,Water
6715,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6716,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6717,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
6718,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
6719,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Cropland
6720,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Bareland
6721,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6722,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
6723,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
6724,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
6725,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6726,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
6727,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
6728,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6729,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
6730,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
6731,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
6732,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
6733,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
6734,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6735,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Cropland
6736,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
6737,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
6738,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
6739,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
6740,Bareland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
6741,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
6742,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
6743,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
6744,Bareland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
6745,Bareland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
6746,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
6747,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
6748,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
6749,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
6750,Bareland,NULL,Wetland,Water,Wetland,Built-up,Built-up,Bareland
6751,Bareland,NULL,Wetland,Water,Wetland,Built-up,Built-up,Water
6752,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
6753,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Cropland
6754,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
6755,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Water
6756,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
6757,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
6758,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Cropland
6759,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
6760,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
6761,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
6762,Bareland,NULL,Wetland,Water,Wetland,Forest,NULL,Grassland
6763,Bareland,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
6764,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
6765,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6766,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
6767,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
6768,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6769,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6770,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6771,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
6772,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
6773,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
6774,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
6775,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
6776,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Grassland
6777,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
6778,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
6779,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6780,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6781,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6782,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6783,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,NULL
6784,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
6785,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6786,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
6787,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
6788,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
6789,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6790,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6791,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6792,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6793,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
6794,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6795,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
6796,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6797,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6798,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6799,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6800,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
6801,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
6802,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
6803,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Built-up
6804,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6805,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6806,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6807,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Bareland
6808,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
6809,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
6810,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6811,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Water
6812,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
6813,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6814,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
6815,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6816,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6817,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
6818,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
6819,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
6820,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
6821,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6822,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
6823,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
6824,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
6825,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
6826,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
6827,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
6828,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
6829,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
6830,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6831,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
6832,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6833,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
6834,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
6835,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
6836,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
6837,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
6838,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
6839,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
6840,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
6841,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6842,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6843,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6844,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
6845,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6846,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6847,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6848,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
6849,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6850,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6851,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6852,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6853,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6854,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
6855,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6856,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6857,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
6858,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6859,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6860,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6861,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
6862,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
6863,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
6864,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
6865,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
6866,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
6867,Bareland,NULL,Water,NULL,Water,Shrubland,Shrubland,Bareland
6868,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Grassland
6869,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Water
6870,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
6871,Bareland,NULL,Water,Water,Water,Water,NULL,Wetland
6872,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6873,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6874,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6875,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
6876,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6877,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6878,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6879,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6880,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6881,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
