Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXG_M_R
2056,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2057,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2058,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2059,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2060,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2061,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2062,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2063,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2064,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2065,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2066,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2067,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2068,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2069,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2070,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2071,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2072,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2073,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2074,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
2075,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2076,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2077,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2078,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2079,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2080,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2081,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2082,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2083,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2084,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2085,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2086,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2087,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2088,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2089,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2090,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2091,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2092,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2093,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2094,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2095,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2096,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2097,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2098,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2099,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2100,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2101,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2102,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2103,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2104,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2105,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2106,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2107,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2108,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2109,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2110,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2111,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2112,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2113,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2114,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2115,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2116,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2117,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2118,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2119,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2120,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2121,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2122,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2123,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2124,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2125,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2126,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2127,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2128,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2129,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2130,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2131,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2132,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2133,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2134,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2135,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2136,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2137,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2138,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2139,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2140,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2141,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2142,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2143,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2144,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2145,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2146,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2147,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2148,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2149,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2150,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2151,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2152,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2153,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2154,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2155,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2156,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2157,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2158,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2159,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2160,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2161,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2162,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2163,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2164,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2165,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2166,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2167,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2168,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2169,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2170,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2171,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2172,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
2173,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2174,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2175,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2176,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2177,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2178,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2179,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2180,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2181,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2182,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2183,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2184,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2185,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2186,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2187,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2188,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2189,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2190,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2191,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2192,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
2193,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2194,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2195,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2196,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2197,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2198,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2199,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2200,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2201,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2202,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2203,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2204,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2205,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2206,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2207,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2208,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2209,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2210,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2211,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2212,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2213,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2214,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2215,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2216,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2217,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2218,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2219,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2220,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2221,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2222,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2223,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2224,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2225,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2226,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2227,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2228,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2229,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2230,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2231,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2232,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2233,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2234,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2235,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2236,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2237,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2238,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2239,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2240,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2241,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2242,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2243,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2244,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2245,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2246,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2247,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2248,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2249,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2250,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2251,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2252,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2253,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2254,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2255,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2256,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2257,Forest,Wetland,Water,Water,NULL,NULL,NULL,Wetland
2258,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2259,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2260,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2261,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2262,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2263,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2264,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2265,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2266,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2267,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2268,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2269,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2270,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2271,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2272,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2273,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2274,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2275,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2276,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2277,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2278,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2279,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2281,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2282,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2283,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2284,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2285,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2286,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2287,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2288,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2289,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2290,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2291,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2292,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2293,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2294,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2295,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2296,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2297,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2298,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2299,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2300,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2301,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2302,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2303,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2304,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2305,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2306,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2307,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2308,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2309,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2310,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2311,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2312,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2313,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2314,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2315,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2316,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2317,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
2318,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2319,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2320,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2321,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2322,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2323,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2324,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2325,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2326,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2327,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2328,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2329,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2330,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2331,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2332,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2333,Forest,Built-up,Water,NULL,Water,NULL,NULL,Wetland
2334,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2335,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
2336,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2337,Forest,Built-up,Water,Water,Water,NULL,NULL,Wetland
2338,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
2339,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2340,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2341,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2342,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2343,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2344,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2345,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2346,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2347,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2348,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2349,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2350,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2351,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2352,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2353,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2354,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2355,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2356,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2357,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2358,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2359,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2360,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2361,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2362,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2363,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2364,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2365,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2366,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2367,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2368,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2369,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2370,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2371,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2372,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2373,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2374,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2375,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2376,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2377,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2378,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2379,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2380,Forest,Water,Wetland,NULL,NULL,NULL,NULL,Wetland
2381,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2382,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2383,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2384,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2385,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Wetland
2386,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2387,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2388,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2389,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2390,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2391,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2392,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2393,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2394,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2395,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2396,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2397,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2398,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2399,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
