Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTU_M_R
1881,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1882,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1883,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
1884,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1885,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Water
1886,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1887,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1888,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1889,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1890,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1891,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1892,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1893,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1894,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1895,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
1896,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Forest
1897,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
1898,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1899,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1900,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Water
1901,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
1902,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1903,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1904,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1905,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1906,Water,Wetland,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1907,Water,Wetland,Grassland,Water,Non_Wetland,Water,Forest,Grassland
1908,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1909,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
1910,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1911,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
1912,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1913,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1914,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1915,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1916,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1917,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1918,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1919,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Water
1920,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
1921,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Grassland
1922,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1923,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1924,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1925,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1926,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1927,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1928,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1929,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
1930,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
1931,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
1932,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
1933,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
1934,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
1935,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
1936,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1937,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1938,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1939,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1940,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1941,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1942,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1943,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1944,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1945,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
1946,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1947,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1948,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1949,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1950,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1951,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1952,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1953,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1954,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1955,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
1956,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
1957,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
1958,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1959,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Water
1960,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
1961,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1962,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1963,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1964,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1965,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1966,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1967,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1968,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
1969,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
1970,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1971,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1972,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1973,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1974,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1975,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
1976,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1977,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Grassland
1978,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Water
1979,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
1980,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
1981,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
1982,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1983,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Water
1984,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1985,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Water
1986,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1987,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1988,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1989,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1990,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1991,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1992,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1993,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1994,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1995,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1996,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1997,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
1998,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
1999,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Water
2000,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2001,Water,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2002,Water,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2003,Water,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2004,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2005,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2006,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
2007,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2008,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2009,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2010,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2011,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2012,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2013,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
2014,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2015,Water,Wetland,Bareland,Water,Non_Wetland,NULL,Water,Forest
2016,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2017,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2018,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Water
2019,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2020,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2021,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
2022,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
2023,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
2024,Water,Wetland,Bareland,Water,Non_Wetland,Water,Forest,Water
2025,Water,Wetland,Bareland,Water,Non_Wetland,Water,Forest,Forest
2026,Water,Wetland,Bareland,Water,Non_Wetland,Forest,Water,Water
2027,Water,Wetland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
2028,Water,Wetland,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
2029,Water,Wetland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
2030,Water,Wetland,Built-up,Water,Non_Wetland,Water,Water,Grassland
2031,Water,Wetland,Built-up,Water,Non_Wetland,Water,Water,Water
2032,Water,Wetland,Water,NULL,Water,NULL,Water,Water
2033,Water,Wetland,Water,NULL,Water,NULL,Water,Forest
2034,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
2035,Water,Wetland,Water,NULL,Water,Wetland,Water,Grassland
2036,Water,Wetland,Water,NULL,Water,Wetland,Water,Water
2037,Water,Wetland,Water,NULL,Water,Wetland,Water,Forest
2038,Water,Wetland,Water,NULL,Water,Water,Wetland,Grassland
2039,Water,Wetland,Water,NULL,Water,Water,Water,Grassland
2040,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
2041,Water,Wetland,Water,NULL,Water,Water,Water,Water
2042,Water,Wetland,Water,NULL,Water,Water,Water,Forest
2043,Water,Wetland,Water,NULL,Water,Water,Forest,Forest
2044,Water,Wetland,Water,Non_Water,Water,NULL,Water,Forest
2045,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
2046,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
2047,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Water
2048,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
2049,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
2050,Water,Wetland,Water,Non_Water,Water,Water,Water,Grassland
2051,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
2052,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
2053,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
2054,Water,Wetland,Water,Water,Water,NULL,Water,Water
2055,Water,Wetland,Water,Water,Water,NULL,Water,Forest
2056,Water,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
2057,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
2058,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
2059,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
2060,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
2061,Water,Wetland,Water,Water,Water,Wetland,Water,Water
2062,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
2063,Water,Wetland,Water,Water,Water,Wetland,Forest,Grassland
2064,Water,Wetland,Water,Water,Water,Water,Grassland,Grassland
2065,Water,Wetland,Water,Water,Water,Water,Wetland,Grassland
2066,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
2067,Water,Wetland,Water,Water,Water,Water,Wetland,Water
2068,Water,Wetland,Water,Water,Water,Water,Wetland,Forest
2069,Water,Wetland,Water,Water,Water,Water,Water,Grassland
2070,Water,Wetland,Water,Water,Water,Water,Water,Wetland
2071,Water,Wetland,Water,Water,Water,Water,Water,Bareland
2072,Water,Wetland,Water,Water,Water,Water,Water,Water
2073,Water,Wetland,Water,Water,Water,Water,Water,Forest
2074,Water,Wetland,Water,Water,Water,Water,Forest,Grassland
2075,Water,Wetland,Water,Water,Water,Water,Forest,Water
2076,Water,Wetland,Water,Water,Water,Water,Forest,Forest
2077,Water,Wetland,Water,Water,Water,Forest,Water,Forest
2078,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2079,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
2080,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Water
2081,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2082,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2083,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2084,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2085,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2086,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
2087,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2088,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
2089,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2090,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
2091,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2092,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
2093,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
2094,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
2095,Water,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2096,Water,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
2097,Water,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
2098,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2099,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
2100,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
2101,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2102,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2103,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2104,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2105,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2106,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2107,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2108,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
2109,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2110,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2111,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2112,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2113,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
2114,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
2115,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2116,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
2117,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
2118,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
2119,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
2120,Water,Wetland,Forest,Water,Non_Wetland,Water,Forest,Water
2121,Water,Wetland,Forest,Water,Non_Wetland,Water,Forest,Forest
2122,Water,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
2123,Water,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
2124,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
2125,Water,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
2126,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
2127,Water,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
2128,Water,Bareland,Water,Non_Water,Water,Water,Water,Water
2129,Water,Bareland,Water,Water,Water,Water,Water,Grassland
2130,Water,Bareland,Water,Water,Water,Water,Water,Wetland
2131,Water,Bareland,Water,Water,Water,Water,Water,Water
2132,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2133,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2134,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2135,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2136,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2137,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2138,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2139,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2140,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2141,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2142,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2143,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2144,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2145,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
2146,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
2147,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2148,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2149,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
2150,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2151,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2152,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2153,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
2154,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2155,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2156,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
2157,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
2158,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2159,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2160,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2161,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
2162,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2163,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2164,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2165,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2166,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
2167,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2168,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
2169,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2170,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2171,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
2172,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2173,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
2174,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2175,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2176,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2177,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
2178,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2179,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2180,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
2181,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2182,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
2183,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2184,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
2185,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
2186,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
2187,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2188,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2189,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2190,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
2191,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2192,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2193,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
2194,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2195,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2196,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
2197,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2198,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
2199,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2200,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2201,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
2202,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
2203,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
2204,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2205,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
2206,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2207,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2208,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
2209,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
2210,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
2211,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
2212,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
2213,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
2214,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2215,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2216,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2217,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
2218,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
