Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDJ_M_R
9377,Wetland,Wetland,Water,Non_Water,Water,Shrubland,Water,Water
9378,Wetland,Wetland,Water,Non_Water,Water,Shrubland,Forest,Wetland
9379,Wetland,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
9380,Wetland,Wetland,Water,Non_Water,Water,Wetland,Shrubland,Grassland
9381,Wetland,Wetland,Water,Non_Water,Water,Wetland,Shrubland,Wetland
9382,Wetland,Wetland,Water,Non_Water,Water,Wetland,Shrubland,Water
9383,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
9384,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
9385,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
9386,Wetland,Wetland,Water,Non_Water,Water,Bareland,Shrubland,Grassland
9387,Wetland,Wetland,Water,Non_Water,Water,Bareland,Shrubland,Wetland
9388,Wetland,Wetland,Water,Non_Water,Water,Bareland,Wetland,Grassland
9389,Wetland,Wetland,Water,Non_Water,Water,Bareland,Wetland,Wetland
9390,Wetland,Wetland,Water,Non_Water,Water,Bareland,Wetland,Water
9391,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Grassland
9392,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
9393,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Water
9394,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Forest
9395,Wetland,Wetland,Water,Non_Water,Water,Water,Shrubland,Water
9396,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
9397,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
9398,Wetland,Wetland,Water,Water,Water,Shrubland,Shrubland,Wetland
9399,Wetland,Wetland,Water,Water,Water,Shrubland,Shrubland,Water
9400,Wetland,Wetland,Water,Water,Water,Shrubland,Shrubland,Forest
9401,Wetland,Wetland,Water,Water,Water,Shrubland,Wetland,Wetland
9402,Wetland,Wetland,Water,Water,Water,Shrubland,Wetland,Water
9403,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Wetland
9404,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Water
9405,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Forest
9406,Wetland,Wetland,Water,Water,Water,Shrubland,Forest,Wetland
9407,Wetland,Wetland,Water,Water,Water,Shrubland,Forest,Water
9408,Wetland,Wetland,Water,Water,Water,Wetland,Shrubland,Wetland
9409,Wetland,Wetland,Water,Water,Water,Wetland,Shrubland,Water
9410,Wetland,Wetland,Water,Water,Water,Wetland,Shrubland,Forest
9411,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
9412,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
9413,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
9414,Wetland,Wetland,Water,Water,Water,Bareland,Shrubland,Water
9415,Wetland,Wetland,Water,Water,Water,Bareland,Shrubland,Forest
9416,Wetland,Wetland,Water,Water,Water,Bareland,Wetland,Water
9417,Wetland,Wetland,Water,Water,Water,Bareland,Water,Wetland
9418,Wetland,Wetland,Water,Water,Water,Bareland,Water,Water
9419,Wetland,Wetland,Water,Water,Water,Water,Shrubland,Water
9420,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
9421,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
9422,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
9423,Wetland,Wetland,Water,Water,Water,Water,Water,Water
9424,Wetland,Wetland,Water,Water,Water,Forest,Shrubland,Water
9425,Wetland,Wetland,Water,Water,Water,Forest,Water,Water
9426,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9427,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9428,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
9429,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
9430,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9431,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9432,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9433,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
9434,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9435,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
9436,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9437,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9438,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
9439,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9440,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
9441,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Water
9442,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9443,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
9444,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9445,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9446,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9447,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9448,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9449,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9450,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
9451,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9452,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9453,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9454,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9455,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9456,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
9457,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
9458,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9459,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
9460,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
9461,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9462,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9463,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9464,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
9465,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
9466,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9467,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,NULL
9468,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
9469,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
9470,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Water
9471,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9472,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
9473,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
9474,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
9475,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
9476,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9477,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
9478,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9479,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
9480,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9481,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9482,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9483,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9484,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9485,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9486,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
9487,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Water
9488,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
9489,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9490,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
9491,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
9492,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
9493,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9494,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9495,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
9496,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
9497,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
9498,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
9499,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
9500,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9501,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9502,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
9503,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
9504,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9505,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
9506,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
9507,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
9508,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9509,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9510,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
9511,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9512,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
9513,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
9514,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
9515,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
9516,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
9517,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9518,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
9519,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9520,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
9521,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9522,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9523,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
9524,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
9525,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
9526,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
9527,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Water
9528,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
9529,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
9530,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
9531,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
9532,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
9533,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
9534,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Wetland
9535,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Forest
9536,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
9537,Wetland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
9538,Wetland,Bareland,Water,Water,Water,Grassland,Water,Water
9539,Wetland,Bareland,Water,Water,Water,Water,Water,Water
9540,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9541,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
9542,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9543,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
9544,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9545,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9546,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
9547,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9548,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9549,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
9550,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
9551,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
9552,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
9553,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9554,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9555,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
9556,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9557,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
9558,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
9559,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
9560,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
9561,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9562,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
9563,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9564,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9565,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
9566,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
9567,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
9568,Wetland,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
9569,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
9570,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
9571,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9572,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9573,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
9574,Wetland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
9575,Wetland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
9576,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
9577,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
9578,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Wetland,Wetland
9579,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Wetland,Water
9580,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
9581,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
9582,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
9583,Wetland,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
9584,Wetland,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
9585,Wetland,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
9586,Wetland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
9587,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
9588,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9589,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9590,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9591,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9592,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9593,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9594,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9595,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9596,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
9597,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
9598,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
9599,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9600,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9601,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9602,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9603,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9604,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9605,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
9606,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9607,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
9608,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
9609,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
9610,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
9611,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
9612,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9613,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9614,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9615,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
9616,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
9617,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
9618,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9619,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
9620,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9621,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
9622,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
9623,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
9624,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9625,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
9626,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9627,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
9628,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9629,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Water
9630,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
9631,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9632,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9633,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
9634,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
9635,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
9636,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
9637,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
9638,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
9639,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
9640,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
9641,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
9642,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
9643,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
9644,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
9645,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
9646,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
9647,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
9648,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
9649,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
9650,Wetland,Water,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9651,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9652,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9653,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9654,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9655,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9656,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9657,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9658,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9659,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9660,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9661,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9662,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9663,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
9664,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9665,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9666,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
9667,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9668,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
9669,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9670,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
9671,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9672,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9673,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
9674,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9675,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9676,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9677,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
9678,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
9679,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
9680,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
9681,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
9682,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
9683,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
9684,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
9685,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9686,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
9687,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
9688,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Wetland,Water
9689,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
9690,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
9691,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
9692,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
9693,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9694,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
9695,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
9696,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
9697,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
9698,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
9699,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
9700,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
9701,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
9702,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
9703,Wetland,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
