Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPP_M_R
7926,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7927,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7928,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7929,Wetland,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Water
7930,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
7931,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7932,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7933,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7934,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7935,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7936,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7937,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7938,Wetland,Cropland,Grassland,NULL,Non_Wetland,Water,Shrubland,Wetland
7939,Wetland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
7940,Wetland,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
7941,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
7942,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
7943,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
7944,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7945,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7946,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
7947,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7948,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7949,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7950,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7951,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7952,Wetland,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
7953,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
7954,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
7955,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
7956,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
7957,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
7958,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
7959,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
7960,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
7961,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
7962,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
7963,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
7964,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
7965,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
7966,Wetland,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
7967,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
7968,Wetland,Wetland,Water,Water,Water,Forest,Forest,Forest
7969,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
7970,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7971,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Wetland
7972,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7973,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
7974,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Water,Water
7975,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7976,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
7977,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7978,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7979,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
7980,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
7981,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
7982,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7983,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7984,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
7985,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7986,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7987,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7988,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7989,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
7990,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
7991,Wetland,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7992,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
7993,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
7994,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
7995,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
7996,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
7997,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
7998,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
7999,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
8000,Wetland,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
8001,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
8002,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
8003,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
8004,Wetland,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8005,Wetland,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
8006,Wetland,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8007,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8008,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
8009,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
8010,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
8011,Wetland,Water,Wetland,Water,Wetland,NULL,Forest,Wetland
8012,Wetland,Water,Wetland,Water,Wetland,Water,Forest,Water
8013,Wetland,Water,Wetland,Water,Wetland,Forest,Forest,Water
8014,Wetland,Water,Water,NULL,Water,NULL,Forest,Wetland
8015,Wetland,Water,Water,NULL,Water,Water,Water,Water
8016,Wetland,Water,Water,Water,Water,NULL,Forest,Wetland
8017,Wetland,Water,Water,Water,Water,Water,Water,Water
8018,Wetland,Water,Water,Water,Water,Forest,Water,Wetland
8019,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8020,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8021,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
8022,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8023,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8024,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8025,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
8026,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
8027,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
8028,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8029,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
8030,Wetland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8031,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
8032,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8033,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8034,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8035,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8036,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8037,Wetland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
8038,Wetland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8039,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8040,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8041,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
8042,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8043,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
8044,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8045,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
8046,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
8047,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8048,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
8049,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
8050,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
8051,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8052,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8053,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8054,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8055,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8056,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8057,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8058,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
8059,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8060,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8061,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8062,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8063,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8064,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8065,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8066,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8067,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8068,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8069,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
8070,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8071,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8072,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8073,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8074,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8075,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8076,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8077,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Cropland
8078,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Bareland
8079,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8080,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8081,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8082,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8083,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8084,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8085,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8086,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8087,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8088,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8089,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8090,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8091,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8092,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8093,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8094,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8095,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8096,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8097,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8098,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
8099,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8100,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
8101,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8102,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8103,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
8104,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8105,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8106,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8107,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8108,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8109,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8110,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8111,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8112,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8113,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8114,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8115,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8116,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8117,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8118,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8119,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8120,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8121,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8122,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
8123,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
8124,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8125,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8126,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
8127,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8128,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8129,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8130,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8131,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8132,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8133,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8134,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8135,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8136,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8137,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8138,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
8139,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
8140,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8141,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8142,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
8143,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8144,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8145,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8146,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8147,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8148,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8149,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8150,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8151,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8152,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8153,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8154,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
8155,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8156,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8157,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
8158,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8159,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8160,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
8161,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
8162,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8163,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8164,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8165,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8166,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8167,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8168,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
8169,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
8170,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8171,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8172,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8173,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8174,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8175,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
8176,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8177,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8178,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8179,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8180,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8181,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
8182,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8183,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8184,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
8185,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8186,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8187,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8188,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
8189,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8190,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8191,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8192,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8193,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8194,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8195,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8196,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8197,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8198,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8199,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8200,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8201,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8202,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8203,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8204,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8205,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8206,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
8207,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8208,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8209,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
8210,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8211,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8212,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
8213,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8214,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8215,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
8216,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
8217,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8218,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8219,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8220,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8221,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8222,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8223,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8224,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8225,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8226,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
8227,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8228,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8229,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
8230,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8231,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
8232,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8233,Bareland,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
8234,Bareland,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
8235,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8236,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
8237,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
8238,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8239,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8240,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
8241,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8242,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8243,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8244,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
8245,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
8246,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8247,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8248,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8249,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8250,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
