Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDL_M_R
6294,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6295,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6296,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6297,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6298,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6299,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6300,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6301,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6302,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6303,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6304,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
6305,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6306,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6307,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6308,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6309,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6310,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6311,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
6312,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
6313,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6314,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6315,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6316,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6317,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
6318,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6319,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
6320,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
6321,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6322,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
6323,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
6324,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6325,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6326,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6327,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6328,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6329,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6330,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6331,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6332,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6333,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6334,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6335,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6336,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6337,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6338,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6339,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6340,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6341,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6342,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6343,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
6344,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6345,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6346,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6347,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6348,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6349,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6350,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6351,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6352,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6353,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6354,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6355,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6356,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6357,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6358,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6359,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6360,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6361,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6362,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6363,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6364,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6365,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6366,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6367,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
6368,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6369,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6370,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6371,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6372,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6373,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6374,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6375,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6376,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6377,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6378,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6379,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6380,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6381,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6382,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6383,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
6384,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6385,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6386,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6387,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6388,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
6389,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6390,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6391,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6392,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6393,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
6394,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
6395,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
6396,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
6397,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
6398,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
6399,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6400,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6401,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6402,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6403,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6404,Bareland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
6405,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
6406,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6407,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6408,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
6409,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
6410,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6411,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6412,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6413,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
6414,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Water
6415,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
6416,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
6417,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6418,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
6419,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
6420,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Water
6421,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6422,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
6423,Bareland,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
6424,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
6425,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Water
6426,Bareland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
6427,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6428,Bareland,NULL,Wetland,Water,Wetland,Cropland,NULL,Water
6429,Bareland,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
6430,Bareland,NULL,Wetland,Water,Wetland,Cropland,Water,Water
6431,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6432,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
6433,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
6434,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
6435,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
6436,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
6437,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
6438,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
6439,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
6440,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
6441,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Water
6442,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
6443,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
6444,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6445,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
6446,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6447,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6448,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6449,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6450,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6451,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6452,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
6453,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
6454,Bareland,NULL,Water,NULL,Water,NULL,Grassland,Grassland
6455,Bareland,NULL,Water,NULL,Water,NULL,Grassland,Bareland
6456,Bareland,NULL,Water,NULL,Water,NULL,Bareland,Bareland
6457,Bareland,NULL,Water,NULL,Water,NULL,Water,Bareland
6458,Bareland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
6459,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
6460,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
6461,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
6462,Bareland,NULL,Water,NULL,Water,Bareland,Water,Grassland
6463,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
6464,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
6465,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6466,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6467,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6468,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6469,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6470,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6471,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6472,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6473,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6474,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6475,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6476,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6477,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6478,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6479,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6480,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6481,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6482,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6483,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6484,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6485,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6486,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6487,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6488,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6489,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6490,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6491,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6492,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
6493,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6494,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6495,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6496,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6497,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6498,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6499,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6500,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6501,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6502,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6503,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6504,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6505,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6506,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6507,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6508,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6509,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6510,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6511,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6512,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6513,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6514,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6515,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
6516,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6517,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
6518,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
6519,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6520,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
6521,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6522,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6523,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6524,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6525,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6526,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6527,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6528,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6529,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6530,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
6531,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6532,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6533,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6534,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6535,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6536,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6537,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6538,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6539,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6540,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6541,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6542,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6543,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6544,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6545,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6546,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6547,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6548,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6549,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6550,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6551,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6552,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6553,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6554,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6555,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6556,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6557,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6558,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6559,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6560,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
6561,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6562,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6563,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6564,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6565,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6566,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6567,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6568,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6569,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6570,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6571,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6572,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6573,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6574,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6575,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6576,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6577,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6578,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6579,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6580,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
6581,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6582,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6583,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6584,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6585,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6586,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6587,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6588,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6589,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6590,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6591,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6592,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6593,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6594,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6595,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6596,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6597,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6598,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6599,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6600,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6601,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6602,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6603,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6604,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6605,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6606,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6607,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6608,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6609,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6610,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6611,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6612,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
