Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWK_M_R
1237,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
1238,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Built-up
1239,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
1240,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Forest
1241,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1242,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1243,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
1244,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Built-up
1245,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
1246,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Water,Water
1247,NULL,Built-up,Water,NULL,NULL,NULL,Built-up,Forest
1248,NULL,Built-up,Water,NULL,NULL,NULL,Water,Forest
1249,NULL,Built-up,Water,NULL,NULL,Bareland,Built-up,Grassland
1250,NULL,Built-up,Water,NULL,NULL,Built-up,Built-up,Grassland
1251,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
1252,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
1253,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
1254,NULL,Built-up,Water,Non_Water,Water,Bareland,NULL,Wetland
1255,NULL,Built-up,Water,Non_Water,Water,Built-up,Water,Water
1256,NULL,Built-up,Water,Water,NULL,NULL,Built-up,Water
1257,NULL,Built-up,Water,Water,NULL,NULL,Water,Water
1258,NULL,Built-up,Water,Water,NULL,Bareland,Water,Grassland
1259,NULL,Built-up,Water,Water,Water,NULL,NULL,Wetland
1260,NULL,Built-up,Water,Water,Water,NULL,Water,Grassland
1261,NULL,Built-up,Water,Water,Water,NULL,Water,Forest
1262,NULL,Built-up,Water,Water,Water,Bareland,Built-up,Grassland
1263,NULL,Built-up,Water,Water,Water,Built-up,Water,Grassland
1264,NULL,Built-up,Water,Water,Water,Water,Water,Forest
1265,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1266,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1267,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1268,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1269,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1270,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1271,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1272,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1273,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1274,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1275,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
1276,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Wetland
1277,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1278,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
1279,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Wetland
1280,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
1281,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
1282,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1283,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
1284,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1285,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
1286,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1287,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1288,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1289,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
1290,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
1291,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1292,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1293,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1294,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1295,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1296,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1297,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
1298,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1299,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1300,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1301,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1302,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1303,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
1304,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1305,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1306,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
1307,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
1308,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1309,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1310,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1311,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
1312,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1313,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
1314,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Wetland
1315,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
1316,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
1317,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1318,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1319,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1320,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
1321,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
1322,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Bareland
1323,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
1324,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
1325,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1326,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1327,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
1328,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
1329,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1330,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Wetland
1331,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
1332,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1333,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1334,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
1335,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Bareland
1336,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
1337,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
1338,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1339,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
1340,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1341,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1342,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
1343,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
1344,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
1345,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1346,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1347,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1348,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1349,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1350,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1351,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,NULL,Forest
1352,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1353,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1354,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1355,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1356,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1357,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Grassland
1358,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1359,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1360,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1361,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
1362,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1363,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1364,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1365,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1366,NULL,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
1367,NULL,Water,Wetland,NULL,NULL,NULL,Water,Forest
1368,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1369,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
1370,NULL,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1371,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1372,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1373,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
1374,NULL,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1375,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1376,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1377,NULL,Water,Wetland,Water,Wetland,NULL,Water,Grassland
1378,NULL,Water,Wetland,Water,Wetland,NULL,Water,Wetland
1379,NULL,Water,Wetland,Water,Wetland,NULL,Water,Water
1380,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1381,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
1382,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1383,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1384,NULL,Water,Built-up,Water,Non_Wetland,NULL,Water,Wetland
1385,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
1386,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
1387,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
1388,NULL,Water,Water,Water,Water,Built-up,Water,Water
1389,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1390,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1391,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1392,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1393,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1394,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1395,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1396,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1397,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1398,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1399,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1400,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1401,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1402,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1403,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1404,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1405,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1406,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1407,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1408,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1409,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1410,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1411,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1412,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1413,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
1414,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1415,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1416,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1417,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
1418,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1419,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1420,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
1421,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1422,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1423,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1424,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1425,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1426,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1427,NULL,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1428,NULL,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1429,NULL,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1430,NULL,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1431,NULL,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
1432,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1433,NULL,Forest,Wetland,NULL,Wetland,Bareland,NULL,Built-up
1434,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1435,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1436,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1437,NULL,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1438,NULL,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1439,NULL,Forest,Wetland,Water,Wetland,Bareland,NULL,Water
1440,NULL,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1441,NULL,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
1442,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1443,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1444,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1445,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1446,NULL,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
1447,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1448,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1449,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1450,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1451,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1452,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1453,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
1454,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1455,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1456,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1457,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
1458,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1459,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1460,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1461,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1462,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1463,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1464,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1465,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1466,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1467,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1468,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1469,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1470,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1471,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1472,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1473,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1474,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1475,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1476,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
1477,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1478,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1479,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1480,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1481,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1482,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1483,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1484,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1485,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1486,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1487,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1488,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1489,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1490,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1491,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1492,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1493,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1494,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1495,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1496,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1497,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1498,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1499,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1500,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1501,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
1502,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1503,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1504,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1505,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1506,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1507,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
1508,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1509,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1510,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1511,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1512,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1513,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1514,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1515,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
1516,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1517,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1518,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1519,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1520,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1521,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1522,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1523,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1524,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1525,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1526,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1527,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1528,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1529,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
1530,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
1531,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1532,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1533,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1534,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1535,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1536,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1537,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1538,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1539,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1540,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1541,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1542,Grassland,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
1543,Grassland,NULL,Wetland,NULL,Wetland,NULL,Bareland,Wetland
1544,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
1545,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1546,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
1547,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1548,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1549,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1550,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
1551,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1552,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1553,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
1554,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
1555,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
1556,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
1557,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
1558,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
1559,Grassland,NULL,Wetland,Non_Water,NULL,Bareland,NULL,Grassland
1560,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1561,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
1562,Grassland,NULL,Wetland,Water,NULL,Bareland,Bareland,Water
1563,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1564,Grassland,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
1565,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
1566,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1567,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1568,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1569,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1570,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1571,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
1572,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,Water,Grassland
1573,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
