Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDG_M_R
1027,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1028,NULL,Water,Wetland,NULL,Wetland,Water,Bareland,Water
1029,NULL,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
1030,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
1031,NULL,Water,Wetland,NULL,Wetland,Water,Water,Forest
1032,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1033,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1034,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1035,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1036,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1037,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
1038,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1039,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1040,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1041,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1042,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1043,NULL,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1044,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1045,NULL,Water,Wetland,Water,Wetland,Cropland,Wetland,Grassland
1046,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1047,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1048,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1049,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1050,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1051,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Water
1052,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
1053,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1054,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
1055,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1056,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
1057,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1058,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1059,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1060,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
1061,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1062,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
1063,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1064,NULL,Water,Built-up,Water,Non_Wetland,Built-up,Water,Built-up
1065,NULL,Water,Water,NULL,Water,Bareland,Bareland,Grassland
1066,NULL,Water,Water,NULL,Water,Bareland,Bareland,Bareland
1067,NULL,Water,Water,NULL,Water,Bareland,Bareland,Built-up
1068,NULL,Water,Water,NULL,Water,Bareland,Bareland,Water
1069,NULL,Water,Water,NULL,Water,Water,Wetland,Grassland
1070,NULL,Water,Water,NULL,Water,Water,Water,Water
1071,NULL,Water,Water,Non_Water,Water,Wetland,Water,Water
1072,NULL,Water,Water,Non_Water,Water,Water,Grassland,Water
1073,NULL,Water,Water,Non_Water,Water,Water,Wetland,Water
1074,NULL,Water,Water,Non_Water,Water,Water,Water,Water
1075,NULL,Water,Water,Water,Water,Wetland,Wetland,Forest
1076,NULL,Water,Water,Water,Water,Wetland,Water,Grassland
1077,NULL,Water,Water,Water,Water,Wetland,Water,Wetland
1078,NULL,Water,Water,Water,Water,Wetland,Water,Water
1079,NULL,Water,Water,Water,Water,Wetland,Water,Forest
1080,NULL,Water,Water,Water,Water,Bareland,Bareland,Grassland
1081,NULL,Water,Water,Water,Water,Bareland,Bareland,Bareland
1082,NULL,Water,Water,Water,Water,Bareland,Bareland,Water
1083,NULL,Water,Water,Water,Water,Bareland,Water,Built-up
1084,NULL,Water,Water,Water,Water,Bareland,Water,Water
1085,NULL,Water,Water,Water,Water,Water,Wetland,Forest
1086,NULL,Water,Water,Water,Water,Water,Bareland,Built-up
1087,NULL,Water,Water,Water,Water,Water,Water,Water
1088,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1089,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1090,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1091,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1092,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1093,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1094,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1095,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1096,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1097,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1098,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1099,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1100,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1101,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1102,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1103,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1104,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1105,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1106,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1107,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1108,NULL,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
1109,NULL,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1110,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1111,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1112,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1113,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1114,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1115,NULL,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1116,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
1117,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1118,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1119,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1120,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1121,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1122,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1123,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1124,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1125,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1126,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1127,NULL,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
1128,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1129,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1130,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1131,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1132,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1133,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1134,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1135,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1136,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1137,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1138,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1139,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
1140,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1141,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1142,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1143,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1144,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1145,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
1146,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1147,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1148,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1149,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1150,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1151,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1152,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1153,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1154,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1155,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1156,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1157,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1158,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1159,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1160,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1161,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
1162,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1163,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1164,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1165,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1166,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1167,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1168,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1169,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1170,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1171,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1172,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1173,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1174,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1175,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1176,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
1177,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1178,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
1179,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1180,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1181,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1182,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1183,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1184,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1185,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1186,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1187,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1188,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1189,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1190,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1191,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1192,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1193,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1194,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1195,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1196,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1197,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1198,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1199,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1200,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1201,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1202,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1203,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1204,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1205,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1206,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1207,NULL,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
1208,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1209,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1210,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1211,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1212,NULL,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1213,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1214,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1215,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1216,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1217,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
1218,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1219,NULL,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
1220,NULL,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1221,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1222,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1223,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1224,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1225,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1226,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1227,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1228,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1229,NULL,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1230,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1231,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1232,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1233,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1234,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1235,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
1236,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
1237,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1238,NULL,Forest,Water,Water,Water,Wetland,Wetland,Wetland
1239,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1240,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1241,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1242,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1243,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1244,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1245,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1246,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1247,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1248,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1249,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1250,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1251,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1252,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1253,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1254,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1255,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
1256,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
1257,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1258,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1259,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1260,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1261,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1262,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1263,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1264,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1265,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1266,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1267,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1268,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1269,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1270,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1271,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1272,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1273,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1274,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1275,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1276,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1277,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1278,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1279,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1280,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1281,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1282,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1283,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1284,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1285,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1286,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1287,NULL,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1288,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1289,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1290,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1291,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1292,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1293,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1294,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
1295,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1296,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1297,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1298,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1299,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1300,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1301,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1302,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1303,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1304,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
1305,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1306,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1307,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
1308,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1309,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
1310,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Bareland
1311,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
1312,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1313,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1314,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1315,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1316,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1317,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1318,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1319,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1320,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1321,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1322,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1323,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1324,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1325,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
1326,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
1327,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1328,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1329,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1330,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1331,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1332,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1333,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1334,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1335,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1336,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
1337,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1338,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1339,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1340,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1341,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
1342,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
1343,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Bareland
1344,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
1345,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1346,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Wetland
1347,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
1348,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1349,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
1350,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
1351,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1352,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
1353,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1354,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1355,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1356,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1357,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1358,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1359,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1360,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
1361,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1362,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
