Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMS_M_R
13946,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
13947,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
13948,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13949,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13950,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13951,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
13952,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
13953,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
13954,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13955,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13956,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13957,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13958,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13959,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
13960,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13961,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
13962,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13963,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13964,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
13965,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
13966,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
13967,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
13968,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13969,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13970,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
13971,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13972,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Water
13973,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
13974,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13975,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
13976,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13977,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
13978,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
13979,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
13980,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
13981,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
13982,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
13983,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
13984,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
13985,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
13986,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
13987,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
13988,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
13989,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
13990,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
13991,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
13992,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
13993,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13994,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
13995,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
13996,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
13997,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
13998,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Cropland
13999,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
14000,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
14001,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
14002,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
14003,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
14004,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
14005,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
14006,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
14007,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
14008,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
14009,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Cropland
14010,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
14011,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
14012,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
14013,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
14014,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
14015,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
14016,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14017,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
14018,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
14019,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
14020,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
14021,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
14022,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
14023,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
14024,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
14025,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
14026,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
14027,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14028,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14029,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
14030,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
14031,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
14032,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14033,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
14034,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
14035,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
14036,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14037,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
14038,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
14039,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
14040,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
14041,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
14042,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
14043,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Built-up
14044,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
14045,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
14046,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
14047,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
14048,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14049,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14050,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
14051,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
14052,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14053,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14054,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14055,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
14056,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
14057,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Cropland
14058,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14059,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
14060,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
14061,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14062,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14063,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14064,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Forest
14065,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
14066,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
14067,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
14068,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
14069,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
14070,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14071,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
14072,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
14073,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
14074,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14075,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
14076,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
14077,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
14078,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
14079,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
14080,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Cropland
14081,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
14082,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
14083,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
14084,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
14085,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
14086,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
14087,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
14088,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
14089,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
14090,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
14091,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
14092,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
14093,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
14094,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
14095,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
14096,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14097,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
14098,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
14099,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
14100,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
14101,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
14102,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
14103,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Cropland
14104,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
14105,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
14106,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Grassland
14107,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Cropland
14108,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Bareland
14109,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Water
14110,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
14111,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
14112,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
14113,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
14114,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
14115,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
14116,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
14117,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
14118,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Cropland
14119,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
14120,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
14121,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
14122,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
14123,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
14124,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
14125,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
14126,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
14127,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Cropland
14128,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
14129,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Bareland
14130,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
14131,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
14132,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
14133,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
14134,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
14135,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
14136,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
14137,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
14138,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
14139,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
14140,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
14141,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
14142,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
14143,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
14144,Water,Water,Shrubland,Water,Non_Wetland,NULL,Built-up,Water
14145,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
14146,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
14147,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
14148,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
14149,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
14150,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
14151,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
14152,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
14153,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
14154,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
14155,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
14156,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
14157,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
14158,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
14159,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
14160,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Bareland
14161,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
14162,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
14163,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
14164,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Bareland
14165,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
14166,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
14167,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
14168,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
14169,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
14170,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
14171,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
14172,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
14173,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
14174,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
14175,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
14176,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
14177,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Built-up,Forest
14178,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
14179,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
14180,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
14181,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
14182,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
14183,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
14184,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Water
14185,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
14186,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Cropland
14187,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
14188,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
14189,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
14190,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
14191,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Cropland
14192,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
14193,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
14194,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
14195,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
14196,Water,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Water
14197,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
14198,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Cropland
14199,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
14200,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
14201,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Built-up
14202,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
14203,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
14204,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
14205,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
14206,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Water
14207,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
14208,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Grassland
14209,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Wetland
14210,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
14211,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
14212,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
14213,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
14214,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
14215,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
14216,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
14217,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Water
14218,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
14219,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
14220,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
14221,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
14222,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
14223,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
14224,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
14225,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
14226,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
14227,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
14228,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
14229,Water,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
14230,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14231,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14232,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
14233,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
14234,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
14235,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14236,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14237,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14238,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
14239,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
14240,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
14241,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14242,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
14243,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
14244,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
14245,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
14246,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14247,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
14248,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
14249,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
14250,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
14251,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
14252,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
14253,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
14254,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
14255,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
14256,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
14257,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
14258,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
14259,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
14260,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
14261,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
14262,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
14263,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
14264,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
