Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFS_M_R
3817,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3818,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3819,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3820,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3821,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3822,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
3823,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3824,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
3825,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3826,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3827,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
3828,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3829,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3830,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3831,NULL,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3832,NULL,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3833,NULL,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
3834,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3835,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3836,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
3837,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3838,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
3839,NULL,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
3840,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
3841,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3842,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3843,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3844,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3845,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3846,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3847,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3848,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
3849,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3850,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3851,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3852,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3853,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
3854,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
3855,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3856,NULL,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3857,NULL,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
3858,NULL,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3859,NULL,Forest,Wetland,Water,Wetland,Cropland,Grassland,Grassland
3860,NULL,Forest,Wetland,Water,Wetland,Cropland,Wetland,Grassland
3861,NULL,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3862,NULL,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3863,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
3864,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
3865,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Water
3866,NULL,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
3867,NULL,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
3868,NULL,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3869,NULL,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3870,NULL,Forest,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
3871,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3872,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3873,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
3874,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
3875,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3876,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3877,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3878,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3879,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3880,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3881,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3882,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3883,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3884,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3885,NULL,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
3886,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
3887,NULL,Forest,Water,Water,Water,Grassland,Water,Grassland
3888,NULL,Forest,Water,Water,Water,Bareland,Water,Grassland
3889,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3890,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3891,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3892,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3893,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3894,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3895,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3896,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3897,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3898,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3899,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3900,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3901,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3902,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3903,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3904,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3905,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3906,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3907,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3908,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3909,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3910,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3911,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3912,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3913,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3914,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3915,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3916,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3917,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3918,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3919,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3920,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3921,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3922,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3923,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3924,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3925,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3926,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3927,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3928,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3929,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3930,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3931,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
3932,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3933,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3934,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3935,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
3936,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3937,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3938,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3939,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3940,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3941,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3942,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3943,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3944,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3945,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3946,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3947,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3948,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3949,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3950,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3951,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3952,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3953,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3954,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3955,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3956,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
3957,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3958,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3959,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3960,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3961,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3962,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3963,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3964,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3965,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3966,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3967,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3968,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3969,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3970,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3971,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3972,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3973,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3974,NULL,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3975,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3976,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3977,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3978,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3979,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3980,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3981,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3982,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
3983,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
3984,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3985,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3986,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3987,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
3988,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3989,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3990,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3991,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
3992,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3993,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3994,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3995,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3996,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3997,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3998,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3999,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4000,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4001,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4002,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4003,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
4004,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4005,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4006,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
4007,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4008,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4009,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
4010,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4011,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
4012,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4013,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4014,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4015,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4016,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4017,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4018,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4019,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4020,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4021,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4022,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4023,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4024,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4025,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4026,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4027,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4028,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4029,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4030,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4031,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4032,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4033,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
4034,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4035,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4036,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4037,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4038,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4039,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4040,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4041,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4042,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4043,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4044,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4045,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
4046,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4047,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4048,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Wetland
4049,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4050,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
4051,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Wetland
4052,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
4053,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4054,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4055,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4056,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4057,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4058,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4059,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4060,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4061,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
4062,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4063,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4064,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4065,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4066,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4067,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4068,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4069,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
4070,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
4071,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4072,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4073,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4074,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4075,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
4076,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4077,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4078,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4079,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4080,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
4081,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4082,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
4083,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4084,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4085,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
4086,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4087,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4088,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4089,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4090,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
4091,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4092,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4093,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4094,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
4095,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4096,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4097,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4098,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4099,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
4100,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
4101,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
4102,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4103,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4104,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4105,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4106,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4107,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
4108,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
4109,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4110,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4111,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
4112,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
4113,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Wetland,Grassland
4114,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
4115,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
4116,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
4117,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
4118,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
4119,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
4120,Grassland,NULL,NULL,Water,Non_Wetland,Water,Bareland,Grassland
4121,Grassland,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
4122,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4123,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4124,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4125,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4126,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4127,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
4128,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4129,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4130,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4131,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4132,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
4133,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
4134,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
4135,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
4136,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4137,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4138,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4139,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
4140,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
4141,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
4142,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4143,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4144,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
