Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPL_M_R
6823,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6824,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6825,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
6826,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6827,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6828,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6829,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6830,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6831,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6832,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6833,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6834,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6835,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6836,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6837,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6838,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6839,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6840,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
6841,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6842,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6843,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6844,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6845,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6846,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6847,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6848,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6849,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6850,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6851,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6852,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6853,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
6854,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6855,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6856,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6857,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6858,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6859,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
6860,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6861,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6862,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6863,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6864,Cropland,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6865,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6866,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6867,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6868,Cropland,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
6869,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6870,Cropland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6871,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6872,Cropland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
6873,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
6874,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
6875,Cropland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
6876,Cropland,Water,Water,Water,Water,Grassland,Grassland,Grassland
6877,Cropland,Water,Water,Water,Water,Grassland,Grassland,Bareland
6878,Cropland,Water,Water,Water,Water,Bareland,Grassland,Grassland
6879,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6880,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6881,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6882,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6883,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6884,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
6885,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6886,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6887,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6888,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6889,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6890,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6891,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6892,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6893,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6894,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6895,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6896,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6897,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6898,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6899,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6900,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6901,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6902,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6903,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6904,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6905,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6906,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6907,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6908,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6909,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
6910,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6911,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6912,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6913,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6914,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6915,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6916,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
6917,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6918,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6919,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6920,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6921,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6922,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
6923,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6924,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6925,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6926,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6927,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6928,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6929,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6930,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
6931,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6932,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6933,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6934,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6935,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6936,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6937,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6938,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6939,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6940,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6941,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6942,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6943,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6944,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6945,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6946,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6947,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6948,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6949,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6950,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6951,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6952,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6953,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6954,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6955,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6956,Cropland,Forest,Water,NULL,Water,Grassland,NULL,Cropland
6957,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6958,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6959,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6960,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6961,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
6962,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6963,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6964,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6965,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6966,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6967,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6968,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6969,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
6970,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6971,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6972,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6973,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6974,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6975,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6976,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6977,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6978,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6979,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6980,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6981,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6982,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6983,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
6984,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6985,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
6986,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
6987,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6988,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
6989,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
6990,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6991,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
6992,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6993,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6994,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
6995,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
6996,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
6997,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6998,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
6999,Wetland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
7000,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
7001,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
7002,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7003,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
7004,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7005,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7006,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7007,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
7008,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
7009,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7010,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7011,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7012,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7013,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7014,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7015,Wetland,NULL,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
7016,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7017,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
7018,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7019,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
7020,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
7021,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
7022,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7023,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7024,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7025,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7026,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7027,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7028,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7029,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7030,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7031,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7032,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7033,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
7034,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
7035,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7036,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
7037,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7038,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7039,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7040,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7041,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7042,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7043,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7044,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7045,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7046,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7047,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7048,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7049,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
7050,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7051,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7052,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7053,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7054,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7055,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
7056,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
7057,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7058,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
7059,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7060,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7061,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7062,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7063,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7064,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
7065,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7066,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7067,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7068,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
7069,Wetland,NULL,Shrubland,Water,Non_Wetland,Cropland,Wetland,Wetland
7070,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
7071,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
7072,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7073,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
7074,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
7075,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7076,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
7077,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7078,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7079,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7080,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
7081,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7082,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
7083,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7084,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7085,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7086,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7087,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7088,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7089,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7090,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7091,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7092,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
7093,Wetland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Wetland
7094,Wetland,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
7095,Wetland,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
7096,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
7097,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
7098,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
7099,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7100,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7101,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7102,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7103,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
7104,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7105,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7106,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
7107,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
7108,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
7109,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7110,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
7111,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
7112,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
7113,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
7114,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
7115,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7116,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
7117,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7118,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7119,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7120,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
7121,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
7122,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7123,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7124,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7125,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
7126,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7127,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7128,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
7129,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
7130,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7131,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7132,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
