Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKT_M_R
7061,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7062,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7063,Forest,Water,Bareland,NULL,Non_Wetland,Cropland,Forest,Forest
7064,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
7065,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7066,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7067,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
7068,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7069,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
7070,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7071,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
7072,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7073,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7074,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
7075,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7076,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
7077,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
7078,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7079,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
7080,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
7081,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
7082,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
7083,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
7084,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7085,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
7086,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7087,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7088,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7089,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
7090,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
7091,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
7092,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7093,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7094,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
7095,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7096,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
7097,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7098,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7099,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
7100,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7101,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7102,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7103,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7104,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7105,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
7106,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
7107,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
7108,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
7109,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
7110,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
7111,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
7112,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
7113,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
7114,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
7115,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7116,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
7117,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
7118,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
7119,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
7120,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
7121,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
7122,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
7123,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
7124,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
7125,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
7126,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
7127,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
7128,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
7129,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
7130,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
7131,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
7132,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
7133,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
7134,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
7135,Forest,Water,Water,NULL,Water,Water,Water,Grassland
7136,Forest,Water,Water,NULL,Water,Water,Water,Water
7137,Forest,Water,Water,NULL,Water,Water,Water,Forest
7138,Forest,Water,Water,NULL,Water,Water,Forest,Forest
7139,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
7140,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
7141,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
7142,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
7143,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
7144,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
7145,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
7146,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
7147,Forest,Water,Water,Water,Water,NULL,Water,Grassland
7148,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
7149,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
7150,Forest,Water,Water,Water,Water,Grassland,Water,Forest
7151,Forest,Water,Water,Water,Water,Wetland,Grassland,Water
7152,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
7153,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
7154,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
7155,Forest,Water,Water,Water,Water,Wetland,Water,Water
7156,Forest,Water,Water,Water,Water,Wetland,Water,Forest
7157,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
7158,Forest,Water,Water,Water,Water,Bareland,Grassland,Grassland
7159,Forest,Water,Water,Water,Water,Bareland,Grassland,Forest
7160,Forest,Water,Water,Water,Water,Bareland,Water,Forest
7161,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
7162,Forest,Water,Water,Water,Water,Water,Grassland,Wetland
7163,Forest,Water,Water,Water,Water,Water,Grassland,Forest
7164,Forest,Water,Water,Water,Water,Water,Wetland,Forest
7165,Forest,Water,Water,Water,Water,Water,Water,Grassland
7166,Forest,Water,Water,Water,Water,Water,Water,Water
7167,Forest,Water,Water,Water,Water,Water,Water,Forest
7168,Forest,Water,Water,Water,Water,Water,Forest,Forest
7169,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
7170,Forest,Water,Water,Water,Water,Forest,Water,Forest
7171,Forest,Water,Water,Water,Water,Forest,Forest,Forest
7172,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7173,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7174,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7175,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7176,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7177,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7178,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
7179,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7180,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7181,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7182,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7183,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7184,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7185,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7186,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7187,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
7188,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7189,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7190,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7191,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
7192,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
7193,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7194,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7195,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7196,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7197,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
7198,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7199,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7200,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
7201,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
7202,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7203,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7204,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7205,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7206,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7207,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
7208,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7209,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7210,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
7211,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7212,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7213,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
7214,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
7215,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
7216,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7217,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7218,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
7219,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7220,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7221,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
7222,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7223,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7224,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7225,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
7226,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
7227,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7228,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7229,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7230,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7231,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7232,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7233,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
7234,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7235,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7236,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7237,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7238,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7239,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
7240,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7241,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7242,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
7243,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7244,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7245,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
7246,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
7247,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7248,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
7249,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
7250,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
7251,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
7252,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
7253,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
7254,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
7255,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
7256,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
7257,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
7258,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7259,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7260,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7261,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7262,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7263,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7264,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7265,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7266,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7267,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7268,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Water
7269,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7270,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7271,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7272,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7273,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7274,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7275,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7276,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7277,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7278,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7279,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
7280,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7281,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7282,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
7283,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
7284,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Built-up,Forest
7285,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
7286,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
7287,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7288,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7289,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
7290,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7291,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7292,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7293,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
7294,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7295,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
7296,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7297,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7298,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7299,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7300,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7301,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7302,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7303,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7304,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7305,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7306,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
7307,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7308,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7309,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
7310,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7311,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
7312,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7313,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7314,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7315,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
7316,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
7317,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Wetland
7318,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
7319,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7320,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7321,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7322,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7323,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
7324,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7325,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7326,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7327,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
7328,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7329,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
7330,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7331,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7332,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7333,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
7334,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7335,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7336,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
7337,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7338,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7339,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
7340,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7341,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
7342,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
7343,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
7344,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
7345,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7346,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
7347,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
7348,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
7349,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
7350,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
7351,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
7352,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
7353,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7354,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7355,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7356,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7357,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7358,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7359,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7360,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7361,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7362,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7363,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7364,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7365,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7366,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7367,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7368,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7369,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7370,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7371,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7372,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7373,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7374,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7375,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7376,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7377,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7378,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
7379,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7380,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7381,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7382,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
7383,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7384,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7385,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7386,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7387,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
7388,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7389,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7390,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7391,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7392,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7393,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
