Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R
1806,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1807,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1808,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1809,Bareland,Water,Water,NULL,Water,NULL,NULL,NULL
1810,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1811,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1812,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1813,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1814,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1815,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1816,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1817,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1818,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1819,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1820,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1821,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1822,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1823,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1824,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1825,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1826,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1827,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1828,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1829,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1830,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1831,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1832,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1833,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1834,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1835,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1836,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1837,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1838,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1839,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1840,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1841,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1842,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1843,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1844,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1845,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1846,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1847,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1848,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1849,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1850,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1851,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1852,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1853,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1854,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1855,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1856,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1857,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1858,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1859,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1860,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1861,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1862,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1863,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1864,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1865,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1866,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1867,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1868,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1869,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1870,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1871,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1872,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1873,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1874,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1875,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1876,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1877,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1878,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1879,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1880,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1881,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1882,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1883,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1884,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1885,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1886,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1887,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1888,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1889,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1890,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1891,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1892,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1893,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1894,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1895,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1896,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1897,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1898,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1899,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1900,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1901,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1902,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1903,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1904,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1905,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1906,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1907,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1908,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1909,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1910,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1911,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1912,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1913,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1914,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1915,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1916,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1917,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1918,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1919,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1920,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1921,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1922,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1923,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1924,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1925,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1926,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1927,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1928,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1929,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1930,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1931,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1932,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1933,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1934,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1935,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1936,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1937,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1938,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1939,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1940,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1941,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1942,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1943,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1944,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1945,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1946,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1947,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1948,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1949,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1950,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1951,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1952,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1953,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1954,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1955,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1956,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1957,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1958,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1959,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1960,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1961,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1962,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1963,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1964,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1965,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1966,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1967,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1968,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1969,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1970,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1971,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1972,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
1973,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1974,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1975,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1976,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1977,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1978,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1979,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1980,Water,NULL,Water,Water,Water,NULL,NULL,NULL
1981,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1982,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1983,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1984,Water,NULL,Water,Water,Water,NULL,NULL,Water
1985,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1986,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1987,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1988,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1989,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1990,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1991,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1992,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1993,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1994,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1995,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1996,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1997,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1998,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1999,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2000,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2001,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2002,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2003,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2004,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2005,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2006,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2007,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2008,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2009,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2010,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2011,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2012,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2013,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2014,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2015,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2016,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2017,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2018,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2019,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2020,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2021,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2022,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2023,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2024,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2025,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2026,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2027,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2028,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2029,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2030,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2031,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2032,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2033,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2034,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2035,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2036,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2037,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2038,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2039,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2040,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2041,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2042,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2043,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2044,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2045,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2046,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2047,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2048,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2049,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2050,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2051,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2052,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2053,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2054,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2055,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2056,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2057,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2058,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2059,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2060,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2061,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2062,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2063,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2064,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2065,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2066,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2067,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2068,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2069,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
2070,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2071,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2072,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2073,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2074,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2075,Water,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2076,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2077,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2078,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2079,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2080,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2081,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2082,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2083,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2084,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2085,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2086,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2087,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2088,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2089,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2090,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2091,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2092,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2093,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2094,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2095,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2096,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2097,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2098,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2099,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2100,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2101,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2102,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2103,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
2104,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2105,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2106,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2107,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2108,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2109,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2110,Water,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
2111,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2112,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2113,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
2114,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2115,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2116,Water,Cropland,Water,Water,Water,NULL,NULL,NULL
2117,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2118,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2119,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2120,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2121,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2122,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2123,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2124,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2125,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2126,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2127,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2128,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2129,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2130,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2131,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2132,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2133,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2134,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2135,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2136,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2137,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2138,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2139,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2140,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2141,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2142,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2143,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2144,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2145,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2146,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2147,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2148,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2149,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2150,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2151,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2152,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2153,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2154,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2155,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2156,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
