Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NDA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NDA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NDA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NDA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NDA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NDA_M_R
1747,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
1748,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1749,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1750,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1751,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1752,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
1753,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1754,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
1755,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
1756,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1757,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1758,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1759,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1760,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1761,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1762,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1763,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1764,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1765,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
1766,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1767,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1768,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1769,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
1770,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
1771,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
1772,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
1773,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1774,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1775,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1776,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1777,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1778,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1779,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1780,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
1781,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1782,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1783,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
1784,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
1785,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1786,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1787,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1788,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1789,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
1790,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1791,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1792,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1793,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1794,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1795,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1796,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1797,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1798,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1799,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1800,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1801,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
1802,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
1803,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1804,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1805,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1806,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1807,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1808,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1809,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1810,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
1811,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
1812,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1813,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1814,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1815,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1816,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1817,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1818,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
1819,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
1820,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1821,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1822,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1823,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1824,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1825,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1826,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1827,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1828,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1829,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1830,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
1831,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1832,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1833,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Water
1834,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1835,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1836,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
1837,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1838,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
1839,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
1840,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
1841,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1842,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1843,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1844,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1845,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
1846,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1847,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
1848,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
1849,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1850,Forest,Water,Wetland,Water,Wetland,Water,NULL,Grassland
1851,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
1852,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
1853,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1854,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1855,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1856,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1857,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1858,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1859,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1860,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1861,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
1862,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
1863,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1864,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1865,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
1866,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1867,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
1868,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1869,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1870,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1871,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1872,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1873,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1874,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1875,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1876,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1877,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
1878,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1879,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
1880,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1881,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1882,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1883,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
1884,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1885,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1886,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1887,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1888,Forest,Water,Water,NULL,Water,NULL,Water,Water
1889,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1890,Forest,Water,Water,NULL,Water,NULL,Forest,Water
1891,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1892,Forest,Water,Water,NULL,Water,Grassland,NULL,Water
1893,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
1894,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
1895,Forest,Water,Water,NULL,Water,Grassland,Water,Water
1896,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
1897,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
1898,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
1899,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
1900,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
1901,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
1902,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
1903,Forest,Water,Water,NULL,Water,Wetland,Water,Water
1904,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1905,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
1906,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
1907,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
1908,Forest,Water,Water,NULL,Water,Water,NULL,Grassland
1909,Forest,Water,Water,NULL,Water,Water,NULL,Water
1910,Forest,Water,Water,NULL,Water,Water,NULL,Forest
1911,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1912,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1913,Forest,Water,Water,NULL,Water,Water,Water,Grassland
1914,Forest,Water,Water,NULL,Water,Water,Water,Water
1915,Forest,Water,Water,NULL,Water,Water,Water,Forest
1916,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
1917,Forest,Water,Water,NULL,Water,Water,Forest,Water
1918,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1919,Forest,Water,Water,NULL,Water,Forest,NULL,Water
1920,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
1921,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
1922,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1923,Forest,Water,Water,NULL,Water,Forest,Water,Water
1924,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1925,Forest,Water,Water,NULL,Water,Forest,Forest,Water
1926,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
1927,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1928,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1929,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1930,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1931,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1932,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1933,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
1934,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
1935,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Grassland
1936,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
1937,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
1938,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
1939,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1940,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Water
1941,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
1942,Forest,Water,Water,Non_Water,Water,Water,NULL,Grassland
1943,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
1944,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
1945,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1946,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1947,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
1948,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1949,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1950,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
1951,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1952,Forest,Water,Water,Non_Water,Water,Forest,NULL,Grassland
1953,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
1954,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
1955,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1956,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
1957,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1958,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
1959,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
1960,Forest,Water,Water,Water,Water,NULL,NULL,Water
1961,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1962,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1963,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1964,Forest,Water,Water,Water,Water,NULL,Water,Water
1965,Forest,Water,Water,Water,Water,NULL,Water,Forest
1966,Forest,Water,Water,Water,Water,NULL,Forest,Water
1967,Forest,Water,Water,Water,Water,NULL,Forest,Forest
1968,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
1969,Forest,Water,Water,Water,Water,Grassland,Water,Water
1970,Forest,Water,Water,Water,Water,Wetland,NULL,Water
1971,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
1972,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
1973,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1974,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
1975,Forest,Water,Water,Water,Water,Wetland,Water,Water
1976,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1977,Forest,Water,Water,Water,Water,Wetland,Forest,Water
1978,Forest,Water,Water,Water,Water,Water,NULL,Grassland
1979,Forest,Water,Water,Water,Water,Water,NULL,Water
1980,Forest,Water,Water,Water,Water,Water,NULL,Forest
1981,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
1982,Forest,Water,Water,Water,Water,Water,Wetland,Water
1983,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1984,Forest,Water,Water,Water,Water,Water,Water,Grassland
1985,Forest,Water,Water,Water,Water,Water,Water,Water
1986,Forest,Water,Water,Water,Water,Water,Water,Forest
1987,Forest,Water,Water,Water,Water,Water,Forest,Water
1988,Forest,Water,Water,Water,Water,Water,Forest,Forest
1989,Forest,Water,Water,Water,Water,Forest,NULL,Water
1990,Forest,Water,Water,Water,Water,Forest,NULL,Forest
1991,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1992,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1993,Forest,Water,Water,Water,Water,Forest,Water,Water
1994,Forest,Water,Water,Water,Water,Forest,Water,Forest
1995,Forest,Water,Water,Water,Water,Forest,Forest,Water
1996,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1997,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1998,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1999,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2000,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2001,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2002,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2003,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2004,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2005,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
2006,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2007,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
2008,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2009,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2010,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
2011,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2012,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2013,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2014,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
2015,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2016,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2017,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
2018,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2019,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2020,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2021,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2022,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2023,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2024,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
2025,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2026,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
2027,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2028,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2029,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
2030,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
2031,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2032,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2033,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2034,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2035,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2036,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
2037,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
2038,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2039,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2040,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2041,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2042,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2043,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
2044,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2045,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2046,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2047,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
2048,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2049,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
2050,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2051,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2052,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2053,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2054,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2055,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
2056,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2057,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2058,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
2059,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2060,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
2061,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2062,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2063,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
2064,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2065,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
2066,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2067,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
2068,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2069,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
2070,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
2071,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
2072,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2073,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2074,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2075,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2076,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2077,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2078,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
2079,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2080,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2081,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2082,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
2083,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2084,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
2085,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2086,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2087,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2088,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
2089,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2090,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2091,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
2092,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2093,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2094,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
2095,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
2096,Forest,Water,Forest,Water,Non_Wetland,Grassland,NULL,Water
2097,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2098,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2099,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
2100,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2101,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2102,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
2103,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
2104,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2105,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2106,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2107,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2108,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2109,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
2110,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2111,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
2112,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
2113,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
2114,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
2115,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2116,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2117,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2118,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
2119,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
2120,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
2121,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2122,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
2123,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2124,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2125,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Grassland
2126,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
2127,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
2128,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
2129,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
