Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQG_M_R
1119,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1120,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1121,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1122,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1123,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1124,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1125,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1126,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1127,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1128,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1129,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1130,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1131,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1132,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1133,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1134,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1135,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1136,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1137,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1138,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1139,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1140,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Water
1141,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1142,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
1143,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1144,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1145,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1146,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1147,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1148,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1149,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1150,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1151,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1152,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
1153,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1154,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1155,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1156,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1157,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1158,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1159,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1160,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1161,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1162,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1163,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1164,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1165,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1166,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1167,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1168,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1169,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1170,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1171,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1172,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1173,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1174,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1175,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1176,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1177,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1178,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1179,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1180,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1181,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1182,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1183,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1184,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1185,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1186,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1187,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1188,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1190,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1191,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1192,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1193,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1194,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1195,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1196,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1197,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1198,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1199,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1200,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1201,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1202,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1203,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1204,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1205,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1206,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1207,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1208,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1209,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1211,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1212,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1213,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1214,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1216,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1217,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1218,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1219,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1220,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1221,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1222,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1223,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1224,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1225,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1226,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1227,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1228,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1229,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1230,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1231,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1232,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1233,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1234,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1235,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1236,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1237,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1238,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1239,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1240,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1241,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1242,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1243,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1244,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1245,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1246,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1247,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1248,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1249,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1250,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1251,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1252,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1253,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1254,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1255,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1256,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1257,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1258,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1259,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1260,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1261,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1262,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1263,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1264,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1265,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1266,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1267,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1268,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1269,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1270,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1271,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1272,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1273,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1274,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1275,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1276,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1277,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1278,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1279,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1280,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1281,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1282,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1283,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1284,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1285,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1286,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1287,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1288,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1289,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1290,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1291,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1292,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1293,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1294,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1295,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1296,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1297,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1298,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1299,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1300,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1301,Wetland,NULL,Water,NULL,Water,Wetland,NULL,Grassland
1302,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1303,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1304,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1305,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1306,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1307,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1308,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1309,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1310,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1311,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1312,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1314,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1315,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1316,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1317,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1318,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1319,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1320,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1321,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1322,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1323,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1324,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1325,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1326,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1327,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1328,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1329,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1330,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1331,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1332,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1333,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1334,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1335,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1336,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1337,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1338,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1339,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1340,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1341,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1342,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1343,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1344,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1345,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1346,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1347,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1348,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1349,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1350,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1351,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1352,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1353,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1354,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1355,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1356,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1357,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1358,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1359,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1360,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1361,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1362,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1363,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1364,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1365,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1366,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1367,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1368,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1369,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1370,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1372,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1373,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1374,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1375,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1376,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1377,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1378,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1379,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1380,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1381,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1383,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1384,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1385,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1386,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1387,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1388,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1389,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1390,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1391,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1392,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1393,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1394,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1395,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1396,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1397,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1398,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1399,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1400,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1401,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1402,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1403,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1404,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1405,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1406,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1407,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1408,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1409,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1410,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1411,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1412,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1413,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1414,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1415,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1416,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1417,Wetland,Wetland,Water,NULL,Water,NULL,NULL,NULL
1418,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1419,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1420,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1421,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1422,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1423,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1424,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1425,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1426,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1427,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1428,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1429,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1430,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1431,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1432,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1433,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1434,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1435,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1436,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1437,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1438,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1439,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1440,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1441,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1442,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1443,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1444,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1445,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1446,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1447,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1448,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1449,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1450,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1451,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
