Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZL_M_R
2019,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2020,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2021,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2022,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2023,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2024,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2025,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2026,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2027,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2028,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2029,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2030,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2031,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2032,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
2033,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2034,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2035,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2036,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2037,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2038,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2039,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2040,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2041,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2042,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2043,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Built-up
2044,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2045,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2046,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2047,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2048,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2049,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2050,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2051,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2052,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2053,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2054,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2055,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2056,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2057,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2058,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2059,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2060,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2061,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2062,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2063,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
2064,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2065,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2066,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2067,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2068,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2069,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2070,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2071,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2072,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2073,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2074,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2075,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2076,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2077,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2078,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2079,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2080,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2081,Water,NULL,Water,NULL,Water,NULL,NULL,Built-up
2082,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2083,Water,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2084,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2085,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2086,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2087,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2088,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2089,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2090,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2091,Water,NULL,Water,Water,Water,NULL,NULL,Water
2092,Water,NULL,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
2093,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2094,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2095,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2096,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2097,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2098,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Forest
2099,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2100,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2101,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2102,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2103,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2104,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2105,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2106,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2107,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2108,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2109,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2110,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2111,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2112,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2113,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2114,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2115,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2116,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2117,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2118,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2119,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2120,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2121,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2122,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2123,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2124,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2125,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2126,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2127,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2128,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2129,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2130,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2131,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2132,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2133,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2134,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2135,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2136,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2137,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2138,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2139,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2140,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2141,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2142,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2143,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2144,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2145,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2146,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2147,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2148,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2149,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2150,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2151,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2152,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2153,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2154,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2155,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2156,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2157,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2158,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2159,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2160,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2161,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2162,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2163,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Built-up
2164,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2165,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2166,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2167,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2168,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2169,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2170,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2171,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2172,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2173,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2174,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2175,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2176,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2177,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2178,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2179,Water,Cropland,Water,Water,Water,NULL,NULL,Built-up
2180,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2181,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2182,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2183,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2184,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2185,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2186,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2187,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2188,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2189,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2190,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2191,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2192,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2193,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2194,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2195,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2196,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2197,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2198,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2199,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2200,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2201,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2202,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2203,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2204,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2205,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2206,Water,Wetland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2207,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2208,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2209,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2210,Water,Wetland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2211,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2212,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2213,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2214,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2215,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2216,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2217,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2218,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2219,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2220,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2221,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2222,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2223,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2224,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2225,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2226,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2227,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2228,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2229,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2230,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2231,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2232,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2233,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2234,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2235,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2236,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2237,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2238,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2239,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2240,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2241,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2242,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2243,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2244,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2245,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2246,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2247,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2248,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2249,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2250,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2251,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2252,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2253,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2254,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2255,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2256,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2257,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2258,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2259,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2260,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2261,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2262,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2263,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2264,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
2265,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2266,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2267,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2268,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2269,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2270,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2271,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2272,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2273,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2274,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2275,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2276,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2277,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2278,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2279,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2280,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2281,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2282,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2283,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2284,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2285,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2286,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2287,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2288,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2289,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2290,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2291,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2292,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2293,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2294,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2295,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2296,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2297,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2298,Water,Bareland,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
2299,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2300,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2301,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2302,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2303,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2304,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2305,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2306,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2307,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2308,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2309,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2310,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2311,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2312,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2313,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2314,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2315,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2316,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2317,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2318,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2319,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2320,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2321,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2322,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2323,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2324,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2325,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
2326,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2327,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2328,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2329,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2330,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2331,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2332,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2333,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2334,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2335,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2336,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2337,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2338,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2339,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2340,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2341,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2342,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2343,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2344,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2345,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2346,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2347,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2348,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2349,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2350,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2351,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2352,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2353,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2354,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2355,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2356,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2357,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2358,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2359,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2360,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2361,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2362,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
