Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHH_M_R
1507,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1508,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1509,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1510,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1511,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1512,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1513,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1514,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1515,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1516,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1517,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1518,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1519,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1520,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1521,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1522,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1523,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1524,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1525,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1526,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1527,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1528,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1529,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1530,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1531,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1532,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1533,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1534,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1535,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1536,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1537,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1538,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1539,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1540,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1541,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1542,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1543,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1544,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1545,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1546,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1547,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1548,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1549,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1550,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1551,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1552,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1553,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1554,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1555,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1556,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1557,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1558,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1559,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1560,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1561,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1562,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1563,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1564,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1565,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1566,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1567,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1568,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1569,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1570,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1571,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1572,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1573,Cropland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1574,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1575,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1576,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1577,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1578,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1579,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1580,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1581,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1582,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1583,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1584,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1585,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1586,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1587,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1588,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1589,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1590,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1591,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1592,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1593,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1594,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1595,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1596,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1597,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1598,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1599,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1600,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1601,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1602,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1603,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1604,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1605,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1606,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1607,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1608,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1609,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1610,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1611,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1612,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1613,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1614,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1615,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1616,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1617,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1618,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1619,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1620,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1621,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1622,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1623,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
1624,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
1625,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
1626,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
1627,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Bareland
1628,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1629,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1630,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1631,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1632,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1633,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
1634,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
1635,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
1636,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1637,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1638,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
1639,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
1640,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Bareland
1641,Wetland,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
1642,Wetland,NULL,Wetland,Water,Wetland,Water,NULL,Water
1643,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1644,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1645,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1646,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1647,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1648,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1649,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1650,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1651,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1652,Wetland,NULL,Water,Water,Water,NULL,Water,Water
1653,Wetland,NULL,Water,Water,Water,Wetland,NULL,Grassland
1654,Wetland,NULL,Water,Water,Water,Wetland,NULL,Wetland
1655,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1656,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
1657,Wetland,NULL,Water,Water,Water,Water,Water,Water
1658,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1659,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1660,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1661,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1662,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1663,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1664,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1665,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1666,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1667,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1668,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1669,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1670,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1671,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1672,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1673,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1674,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1675,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1676,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1677,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1678,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1679,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1680,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1681,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1682,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1683,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1684,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1685,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1686,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1687,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1688,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
1689,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1690,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1691,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1692,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1693,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1694,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1695,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1696,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1697,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1698,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1699,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1700,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1701,Wetland,Wetland,Water,Water,Water,Grassland,Water,Forest
1702,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1703,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1704,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1705,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1706,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1707,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1708,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1709,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1710,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1711,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1712,Wetland,Bareland,Wetland,Water,Wetland,Water,NULL,Bareland
1713,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1714,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1715,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1716,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1717,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1718,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1719,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
1720,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1721,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1722,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1723,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1724,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1725,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Water
1726,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1727,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1728,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Grassland
1729,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Wetland
1730,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Water
1731,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1732,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1733,Wetland,Water,Water,Non_Water,Water,Grassland,Water,Forest
1734,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Forest
1735,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1736,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1737,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1738,Wetland,Water,Water,Water,Water,Grassland,Water,Water
1739,Wetland,Water,Water,Water,Water,Wetland,Water,Water
1740,Wetland,Water,Water,Water,Water,Water,Water,Water
1741,Wetland,Water,Water,Water,Water,Forest,Wetland,Forest
1742,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Forest
1743,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1744,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1745,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
1746,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1747,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1748,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1749,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1750,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1751,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
1752,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1753,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1754,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1755,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1756,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1757,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1758,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1759,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1760,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
1761,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
1762,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Water
1763,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Forest
1764,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1765,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1766,Wetland,Forest,Water,Water,Water,NULL,Water,Forest
1767,Wetland,Forest,Water,Water,Water,Wetland,Water,Grassland
1768,Wetland,Forest,Water,Water,Water,Wetland,Water,Forest
1769,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1770,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1771,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1772,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1773,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1774,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1775,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1776,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1777,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1778,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1779,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1780,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1781,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1782,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1783,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1784,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1785,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1786,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1787,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1788,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1789,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1790,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1791,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1792,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1793,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1794,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1795,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1796,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1797,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1798,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1799,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1800,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
1801,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
1802,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Water
1803,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1804,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1805,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1806,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1807,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1808,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1809,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1810,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1811,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1812,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1813,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1814,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1815,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1816,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1817,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1818,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1819,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1820,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1821,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1822,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1823,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1824,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1825,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1826,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1827,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1828,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1829,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1830,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1831,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1832,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1833,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1834,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1835,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1836,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Wetland,Forest
1837,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1838,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1839,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1840,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1841,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1842,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1843,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1844,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1845,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1846,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1847,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1848,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
