Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MLU_M_R
2455,Forest,Built-up,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2456,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2457,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2458,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2459,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2460,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2461,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2462,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2463,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2464,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2465,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2466,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2467,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2468,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
2469,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2470,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2471,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2472,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
2473,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
2474,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2475,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2476,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2477,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2478,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2479,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2480,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2481,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2482,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2483,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2484,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
2485,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2486,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
2487,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2488,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
2489,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2490,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
2491,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2492,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2493,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
2494,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2495,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2496,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
2497,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2498,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
2499,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2500,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2501,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2502,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2503,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2504,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2505,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2506,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2507,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
2508,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2509,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
2510,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
2511,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2512,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
2513,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
2514,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2515,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2516,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
2517,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
2518,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2519,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2520,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2521,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2522,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2523,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
2524,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2525,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Water
2526,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
2527,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
2528,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
2529,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
2530,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2531,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
2532,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2533,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
2534,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2535,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
2536,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2537,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2538,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
2539,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2540,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2541,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2542,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2543,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2544,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2545,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
2546,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2547,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2548,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
2549,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2550,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
2551,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2552,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
2553,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2554,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2555,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
2556,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
2557,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
2558,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
2559,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2560,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2561,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
2562,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
2563,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2564,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2565,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2566,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2567,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2568,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
2569,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2570,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2571,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2572,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
2573,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2574,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2575,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
2576,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
2577,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2578,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2579,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2580,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2581,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2582,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2583,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2584,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2585,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2586,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
2587,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2588,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
2589,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2590,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
2591,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2592,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
2593,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2594,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2595,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2596,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2597,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2598,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
2599,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2600,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2601,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2602,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2603,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2604,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2605,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2606,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2607,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Water
2608,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
2609,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
2610,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Water
2611,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2612,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
2613,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
2614,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2615,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
2616,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2617,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2618,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2619,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2620,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
2621,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2622,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
2623,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
2624,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
2625,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
2626,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
2627,Forest,Water,Grassland,Water,Non_Wetland,Forest,Wetland,Water
2628,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
2629,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2630,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2631,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
2632,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
2633,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2634,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
2635,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
2636,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
2637,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2638,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2639,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2640,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
2641,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2642,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
2643,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2644,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2645,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2646,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2647,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2648,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
2649,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2650,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2651,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2652,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2653,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2654,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
2655,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2656,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
2657,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2658,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
2659,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
2660,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2661,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2662,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2663,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2664,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2665,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
2666,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
2667,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
2668,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
2669,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2670,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
2671,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
2672,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
2673,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2674,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2675,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2676,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2677,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2678,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
2679,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2680,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
2681,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2682,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2683,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
2684,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2685,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2686,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2687,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2688,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2689,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2690,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2691,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
2692,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2693,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2694,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
2695,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
2696,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2697,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2698,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2699,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2700,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2701,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2702,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2703,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
2704,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
2705,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
2706,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2707,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2708,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
2709,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
2710,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
2711,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
2712,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
2713,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
2714,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
2715,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
2716,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
2717,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
2718,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2719,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
2720,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
2721,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2722,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
2723,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2724,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
2725,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2726,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2727,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
2728,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
2729,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2730,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2731,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
2732,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2733,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
2734,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
2735,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
2736,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
2737,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
2738,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
2739,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
2740,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
2741,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
2742,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
2743,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
2744,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
2745,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
2746,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
2747,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
2748,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
2749,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
2750,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
2751,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
2752,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
2753,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
2754,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
2755,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Water
2756,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2757,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2758,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
2759,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2760,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2761,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2762,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
2763,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2764,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2765,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2766,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2767,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2768,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2769,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2770,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2771,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
2772,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
2773,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
2774,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2775,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2776,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2777,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
2778,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2779,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2780,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2781,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2782,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2783,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
2784,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2785,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2786,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
2787,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2788,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2789,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2790,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2791,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2792,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
2793,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2794,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
2795,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
