Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MBB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MBB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MBB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MBB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MBB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MBB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MBB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MBB_M_R
1579,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1580,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1581,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1582,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1583,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1584,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1585,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1586,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1587,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1588,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1589,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1590,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1591,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1592,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1593,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1594,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1595,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1596,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1597,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1598,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1599,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1600,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1601,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1602,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1603,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1604,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1605,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1606,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1607,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1608,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1609,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1610,Cropland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1611,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1612,Cropland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1613,Cropland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1614,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1615,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1616,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1617,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1618,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1619,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1620,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1621,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1622,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1623,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1624,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1625,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1626,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1627,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1628,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1629,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1630,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1631,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1632,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1633,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1634,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1635,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1636,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1637,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1638,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1639,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1640,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1641,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1642,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1643,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1644,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1645,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1646,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1647,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1648,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
1649,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1650,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1651,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1652,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1653,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1654,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1655,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1656,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1657,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
1658,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1659,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
1660,Wetland,NULL,Water,Non_Water,Water,Wetland,Forest,Grassland
1661,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
1662,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1663,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1664,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1665,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1666,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1667,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1668,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1669,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1670,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1671,Wetland,Water,Wetland,NULL,Wetland,Wetland,Built-up,Water
1672,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1673,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
1674,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1675,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1676,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1677,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
1678,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
1679,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1680,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1681,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1682,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1683,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1684,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1685,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
1686,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1687,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1688,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1689,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1690,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1691,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1692,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1693,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1694,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1695,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1696,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
1697,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Bareland
1698,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
1699,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1700,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1701,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1702,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1703,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1704,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1705,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1706,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1707,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1708,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1709,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1710,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1711,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
1712,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1713,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1714,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1715,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
1716,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1717,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1718,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1719,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1720,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1721,Bareland,NULL,Water,NULL,Water,Cropland,Forest,Bareland
1722,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1723,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
1724,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
1725,Bareland,NULL,Water,NULL,Water,Bareland,Forest,Forest
1726,Bareland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
1727,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
1728,Bareland,NULL,Water,Water,Water,Wetland,Water,Water
1729,Bareland,NULL,Water,Water,Water,Water,Water,Wetland
1730,Bareland,NULL,Water,Water,Water,Water,Water,Water
1731,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1732,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1733,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1734,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1735,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1736,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1737,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1738,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1739,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1740,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1741,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1742,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1743,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1744,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1745,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1746,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1747,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1748,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1749,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1750,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1751,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1752,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1753,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1754,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1755,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1756,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1757,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1758,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1759,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1760,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1761,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland,Forest,Bareland
1762,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1763,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Forest,Bareland
1764,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1765,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1766,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1767,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1768,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1769,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1770,Bareland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1771,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1772,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
1773,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1774,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1775,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1776,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1777,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1778,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1779,Bareland,Water,Wetland,Water,Wetland,Cropland,Forest,Bareland
1780,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
1781,Bareland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
1782,Bareland,Water,Water,Non_Water,Water,Bareland,Wetland,Water
1783,Bareland,Water,Water,Water,Water,Wetland,Water,Water
1784,Bareland,Water,Water,Water,Water,Water,Water,Water
1785,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1786,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1787,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1788,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1789,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1790,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1791,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1792,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1793,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1794,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1795,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1796,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1797,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1798,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1799,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1800,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1801,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1802,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1803,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
1804,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1805,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1806,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1807,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1808,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1809,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1810,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1811,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1812,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
1813,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1814,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1815,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1816,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Water
1817,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1818,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1819,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
1820,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1821,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
1822,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1823,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1824,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1825,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1826,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
1827,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1828,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1829,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1830,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1831,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1832,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1833,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1834,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1835,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1836,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1837,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1838,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1839,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1840,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1841,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1842,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
1843,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1844,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1845,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1846,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1847,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
1848,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1849,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1850,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1851,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1852,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1853,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1854,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1855,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1856,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1857,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
1858,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1859,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1860,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1861,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1862,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1863,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1864,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1865,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1866,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
1867,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1868,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1869,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1870,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1871,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1872,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Water
1873,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
1874,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Water
1875,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1876,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1877,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1878,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1879,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1880,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
1881,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1882,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
1883,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
1884,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1885,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
1886,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1887,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1888,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
1889,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Water
1890,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Forest
1891,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1892,Water,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1893,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1894,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
