Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NYG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NYG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NYG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NYG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NYG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NYG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NYG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NYG_M_R
2056,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2057,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2058,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2059,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2060,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2061,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2062,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2063,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2064,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2065,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2066,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2067,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2068,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2069,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2070,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2071,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2072,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2073,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2074,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2075,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2076,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2077,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2078,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2079,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2080,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2081,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2082,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2083,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2084,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2085,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2086,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2087,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2088,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2089,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2090,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2091,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2092,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2093,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2094,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2095,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2096,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2097,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
2098,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2099,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2100,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2101,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2102,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2103,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2104,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2105,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2106,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2107,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2108,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2109,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2110,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2111,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2112,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2113,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2114,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2115,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2116,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2117,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2118,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2119,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2120,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2121,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2122,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2123,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2124,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2125,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2126,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2127,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2128,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2129,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2130,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2131,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2132,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2133,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2134,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2135,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2136,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2137,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2138,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2139,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2140,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2141,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2142,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2143,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2144,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2145,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2146,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2147,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2148,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2149,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2150,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2151,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2152,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2153,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2154,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2155,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2156,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2157,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2158,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2159,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2160,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2161,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2162,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2163,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2164,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2165,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2166,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2167,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2168,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2169,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2170,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2171,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2172,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2173,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2174,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2175,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2176,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2177,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2178,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2179,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2180,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2181,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2182,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2183,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2184,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2185,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2186,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2187,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2188,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2189,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2190,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2191,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2192,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2193,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2194,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2195,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2196,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2197,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2198,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2199,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2200,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2201,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2202,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2203,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2204,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2205,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2206,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2207,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2208,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2209,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2210,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2211,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2212,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2213,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2214,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2215,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2216,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2217,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2218,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2219,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2220,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2221,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2222,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2223,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2224,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2225,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2226,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2227,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2228,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2229,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2230,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2231,Forest,Built-up,Wetland,Non_Water,NULL,NULL,NULL,Wetland
2232,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2233,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2234,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2235,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2236,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
2237,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2238,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2239,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2240,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2241,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2242,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2243,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
2244,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2245,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2246,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2247,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2248,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2249,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2250,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2251,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2252,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2253,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2254,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2255,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2256,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2257,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
2258,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2259,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
2260,Forest,Built-up,Water,Water,Water,NULL,NULL,Wetland
2261,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2262,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2263,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2264,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2265,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2266,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2267,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2268,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2269,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2270,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2271,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2272,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2273,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2274,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2275,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2276,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2277,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2278,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2279,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2280,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2281,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2282,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2283,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2284,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2285,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2286,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2287,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2288,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2289,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2290,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2291,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2292,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2293,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2294,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2295,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2296,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2297,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2298,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2299,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2300,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2301,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2302,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2303,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2304,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2305,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2306,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2307,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2308,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2309,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2310,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2311,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2312,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2313,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Wetland
2314,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2315,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2316,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2317,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2318,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2319,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2320,Forest,Water,Wetland,Water,NULL,NULL,NULL,Wetland
2321,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2322,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2323,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2324,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2325,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2326,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2327,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2328,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2329,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2330,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2331,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2332,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2333,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2334,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2335,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2336,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2337,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2338,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2339,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2340,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2341,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2342,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2343,Forest,Water,Water,NULL,NULL,NULL,NULL,Wetland
2344,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2345,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2346,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2347,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2348,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2349,Forest,Water,Water,Non_Water,NULL,NULL,NULL,Wetland
2350,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2351,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2352,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2353,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2354,Forest,Water,Water,Water,NULL,NULL,NULL,Wetland
2355,Forest,Water,Water,Water,NULL,NULL,NULL,Water
2356,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2357,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2358,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2359,Forest,Water,Water,Water,Water,NULL,NULL,Water
2360,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2361,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2362,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2363,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2364,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2365,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2366,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2367,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2368,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2369,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2370,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2371,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2372,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2373,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2374,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2375,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2376,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2377,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2378,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2379,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2380,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2381,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2382,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2383,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2384,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2385,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2386,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2387,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2388,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2389,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2390,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2391,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2392,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2393,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2394,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2395,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2396,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2397,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2398,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2399,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
