Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNA_M_R
2270,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2271,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2272,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2273,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2274,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2275,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2276,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2277,Bareland,Forest,Water,NULL,Water,NULL,NULL,NULL
2278,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2279,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2280,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2281,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2282,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2283,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2284,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2285,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2286,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2287,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2288,Bareland,Forest,Water,Water,Water,NULL,NULL,Cropland
2289,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
2290,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2291,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2292,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2293,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2294,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2295,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2296,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2297,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2298,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2299,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2300,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2301,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2302,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2303,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2304,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2305,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2306,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2307,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2308,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2309,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2310,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2311,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2312,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2313,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2314,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2315,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2316,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2317,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2318,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2319,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2320,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2321,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2322,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2323,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2324,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2325,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2326,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2327,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2328,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2329,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2330,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2331,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2332,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2333,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2334,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2335,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2336,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2337,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2338,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2339,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2340,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2341,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2342,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2343,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2344,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2345,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2346,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2347,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2348,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2349,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2350,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2351,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2352,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2353,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2354,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2355,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2356,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2357,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2358,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2359,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2360,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2361,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2362,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2363,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2364,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2365,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2366,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2367,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2368,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2369,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2370,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2371,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2372,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2373,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2374,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2375,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2376,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2377,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2378,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2379,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2380,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2381,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2382,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2383,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2384,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2385,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2386,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2387,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2388,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2389,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2390,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2391,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2392,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2393,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2394,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2395,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2396,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2397,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2398,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2399,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2400,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2401,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2402,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2403,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
2404,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2405,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2406,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2407,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2408,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2409,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2410,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2411,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2412,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2413,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2414,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2415,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2416,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2417,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2418,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2419,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2420,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2421,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2422,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2423,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2424,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2425,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2426,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2427,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2428,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2429,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2430,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2431,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2432,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2433,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2434,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2435,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2436,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2437,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2438,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2439,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2440,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2441,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2442,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2443,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2444,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2445,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2446,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2447,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2448,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2449,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2450,Water,NULL,Water,Water,Water,NULL,NULL,NULL
2451,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2452,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2453,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2454,Water,NULL,Water,Water,Water,NULL,NULL,Water
2455,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2456,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2457,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2458,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2459,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2460,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2461,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2462,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2463,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2464,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2465,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2466,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2467,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2468,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2469,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2470,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2471,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2472,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2473,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2474,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2475,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2476,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2477,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2478,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2479,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2480,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2481,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2482,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2483,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2484,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2485,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2486,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2487,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2488,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2489,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2490,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2491,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2492,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2493,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2494,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
2495,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2496,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2497,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2498,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2499,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2500,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2501,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2502,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2503,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2504,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2505,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2506,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2507,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2508,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2509,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2510,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2511,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2512,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2513,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2514,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2515,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2516,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2517,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2518,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2519,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2520,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2521,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2522,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2523,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2524,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2525,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2526,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2527,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2528,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2529,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2530,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2531,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2532,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2533,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2534,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2535,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2536,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2537,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2538,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2539,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2540,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2541,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2542,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2543,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2544,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2545,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2546,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2547,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2548,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2549,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2550,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2551,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2552,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2553,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2554,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2555,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2556,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2557,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2558,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2559,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2560,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2561,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2562,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2563,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2564,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2565,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2566,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2567,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2568,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2569,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2570,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2571,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2572,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2573,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2574,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2575,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2576,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2577,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2578,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2579,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2580,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2581,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2582,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2583,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2584,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2585,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2586,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2587,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2588,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2589,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2590,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2591,Water,Wetland,Water,NULL,Water,NULL,NULL,NULL
2592,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2593,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2594,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2595,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2596,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2597,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
2598,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2599,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2600,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2601,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2602,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2603,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2604,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2605,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2606,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2607,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2608,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2609,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2610,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2611,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2612,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2613,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2614,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2615,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2616,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2617,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2618,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
