Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R
7480,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7481,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7482,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7483,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
7484,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7485,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7486,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7487,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7488,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
7489,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
7490,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
7491,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7492,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7493,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7494,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7495,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7496,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
7497,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
7498,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
7499,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7500,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
7501,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7502,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7503,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7504,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7505,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7506,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Wetland
7507,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
7508,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
7509,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7510,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
7511,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
7512,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7513,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7514,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
7515,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
7516,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
7517,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
7518,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
7519,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7520,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7521,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7522,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7523,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7524,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7525,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7526,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
7527,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
7528,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
7529,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
7530,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7531,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
7532,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
7533,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7534,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7535,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7536,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7537,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7538,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
7539,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7540,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7541,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
7542,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Cropland
7543,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7544,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Cropland
7545,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
7546,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7547,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
7548,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7549,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
7550,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
7551,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
7552,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
7553,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
7554,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
7555,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
7556,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
7557,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
7558,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
7559,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
7560,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7561,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7562,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
7563,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7564,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7565,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
7566,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
7567,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
7568,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7569,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7570,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7571,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7572,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7573,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7574,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7575,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7576,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7577,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7578,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7579,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7580,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7581,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7582,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
7583,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7584,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7585,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7586,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
7587,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7588,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7589,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
7590,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7591,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7592,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
7593,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
7594,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7595,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7596,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7597,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7598,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7599,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7600,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7601,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7602,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7603,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7604,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7605,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7606,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7607,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7608,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
7609,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
7610,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
7611,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
7612,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
7613,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Cropland
7614,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Cropland
7615,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest,NULL,Wetland
7616,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7617,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
7618,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7619,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7620,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7621,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7622,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7623,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7624,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7625,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
7626,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7627,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7628,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7629,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
7630,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7631,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7632,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7633,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7634,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7635,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7636,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7637,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7638,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
7639,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7640,Wetland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
7641,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
7642,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
7643,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7644,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
7645,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
7646,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
7647,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7648,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7649,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7650,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
7651,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7652,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7653,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
7654,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
7655,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7656,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7657,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
7658,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
7659,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7660,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Wetland
7661,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7662,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7663,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7664,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7665,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7666,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
7667,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
7668,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7669,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7670,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7671,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7672,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
7673,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
7674,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
7675,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7676,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7677,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7678,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
7679,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7680,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
7681,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
7682,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
7683,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
7684,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
7685,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
7686,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
7687,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
7688,Wetland,Wetland,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
7689,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7690,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
7691,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7692,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
7693,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7694,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7695,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
7696,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
7697,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
7698,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,NULL
7699,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7700,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
7701,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7702,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
7703,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,NULL
7704,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
7705,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
7706,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7707,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
7708,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
7709,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
7710,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
7711,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
7712,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
7713,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
7714,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
7715,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
7716,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
7717,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Shrubland,NULL
7718,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
7719,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
7720,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7721,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
7722,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,NULL
7723,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7724,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Cropland
7725,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
7726,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
7727,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
7728,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
7729,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
7730,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,Cropland
7731,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Cropland
7732,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
7733,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
7734,Wetland,Wetland,Wetland,Water,Wetland,NULL,Shrubland,Wetland
7735,Wetland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
7736,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,Shrubland,Wetland
7737,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
7738,Wetland,Wetland,Water,Non_Water,Water,Shrubland,Forest,Forest
7739,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7740,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7741,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7742,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7743,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
7744,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7745,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7746,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
7747,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7748,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
7749,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
7750,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7751,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7752,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7753,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7754,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7755,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
7756,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7757,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
7758,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
7759,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7760,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7761,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7762,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7763,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
7764,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7765,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7766,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7767,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7768,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7769,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7770,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7771,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7772,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7773,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
7774,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
7775,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
7776,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
7777,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7778,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
7779,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
7780,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
7781,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7782,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7783,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7784,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7785,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7786,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
7787,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
7788,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
