Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFK_M_R
8370,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
8371,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
8372,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,NULL,Water
8373,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
8374,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
8375,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8376,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
8377,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
8378,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Water
8379,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Forest
8380,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
8381,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
8382,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
8383,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
8384,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8385,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8386,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
8387,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
8388,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
8389,Wetland,Wetland,Wetland,NULL,Wetland,Water,Shrubland,Wetland
8390,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
8391,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
8392,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
8393,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
8394,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
8395,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
8396,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
8397,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8398,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8399,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
8400,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
8401,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
8402,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
8403,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
8404,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
8405,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
8406,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8407,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8408,Wetland,Wetland,Water,NULL,Water,Shrubland,Shrubland,Grassland
8409,Wetland,Wetland,Water,NULL,Water,Shrubland,Shrubland,Wetland
8410,Wetland,Wetland,Water,NULL,Water,Shrubland,Water,Wetland
8411,Wetland,Wetland,Water,NULL,Water,Shrubland,Forest,Wetland
8412,Wetland,Wetland,Water,NULL,Water,Shrubland,Forest,Water
8413,Wetland,Wetland,Water,NULL,Water,Shrubland,Forest,Forest
8414,Wetland,Wetland,Water,NULL,Water,Bareland,NULL,Grassland
8415,Wetland,Wetland,Water,NULL,Water,Bareland,Shrubland,Grassland
8416,Wetland,Wetland,Water,NULL,Water,Bareland,Shrubland,Wetland
8417,Wetland,Wetland,Water,NULL,Water,Bareland,Water,Wetland
8418,Wetland,Wetland,Water,NULL,Water,Bareland,Water,Water
8419,Wetland,Wetland,Water,NULL,Water,Bareland,Forest,Wetland
8420,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
8421,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
8422,Wetland,Wetland,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
8423,Wetland,Wetland,Water,Non_Water,Water,Shrubland,Water,Wetland
8424,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
8425,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Water
8426,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
8427,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
8428,Wetland,Wetland,Water,Water,Water,Shrubland,Shrubland,Grassland
8429,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Wetland
8430,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Water
8431,Wetland,Wetland,Water,Water,Water,Bareland,Wetland,Water
8432,Wetland,Wetland,Water,Water,Water,Bareland,Water,Grassland
8433,Wetland,Wetland,Water,Water,Water,Bareland,Water,Wetland
8434,Wetland,Wetland,Water,Water,Water,Bareland,Water,Water
8435,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
8436,Wetland,Wetland,Water,Water,Water,Water,Water,Water
8437,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8438,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8439,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8440,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8441,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8442,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8443,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
8444,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
8445,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8446,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8447,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8448,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
8449,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8450,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,NULL
8451,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
8452,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
8453,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8454,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
8455,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
8456,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
8457,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
8458,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
8459,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8460,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8461,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
8462,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8463,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
8464,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
8465,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
8466,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
8467,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
8468,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
8469,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Water
8470,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8471,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8472,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8473,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
8474,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
8475,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8476,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
8477,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8478,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8479,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
8480,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
8481,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
8482,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
8483,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
8484,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8485,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
8486,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8487,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8488,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
8489,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
8490,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
8491,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
8492,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
8493,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
8494,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8495,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8496,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8497,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
8498,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
8499,Wetland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
8500,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
8501,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
8502,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
8503,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
8504,Wetland,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
8505,Wetland,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
8506,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8507,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
8508,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
8509,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8510,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8511,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8512,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
8513,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8514,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8515,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
8516,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8517,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
8518,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8519,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
8520,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8521,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
8522,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
8523,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8524,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8525,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
8526,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
8527,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
8528,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
8529,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
8530,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
8531,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
8532,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
8533,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
8534,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8535,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
8536,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8537,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8538,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8539,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
8540,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8541,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8542,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8543,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
8544,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
8545,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8546,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
8547,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
8548,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
8549,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
8550,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8551,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
8552,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
8553,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
8554,Wetland,Water,Wetland,NULL,Wetland,Bareland,NULL,Wetland
8555,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8556,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
8557,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8558,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
8559,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
8560,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
8561,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
8562,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
8563,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8564,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
8565,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8566,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8567,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
8568,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
8569,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
8570,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
8571,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
8572,Wetland,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8573,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
8574,Wetland,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8575,Wetland,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
8576,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
8577,Wetland,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
8578,Wetland,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Wetland
8579,Wetland,Water,Bareland,Water,Non_Wetland,Shrubland,Forest,Forest
8580,Wetland,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
8581,Wetland,Water,Water,NULL,Water,NULL,Water,NULL
8582,Wetland,Water,Water,NULL,Water,NULL,Water,Water
8583,Wetland,Water,Water,NULL,Water,NULL,Water,Forest
8584,Wetland,Water,Water,NULL,Water,Shrubland,NULL,Wetland
8585,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
8586,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
8587,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Water
8588,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
8589,Wetland,Water,Water,NULL,Water,Shrubland,Grassland,Wetland
8590,Wetland,Water,Water,NULL,Water,Shrubland,Wetland,Wetland
8591,Wetland,Water,Water,NULL,Water,Shrubland,Bareland,Water
8592,Wetland,Water,Water,NULL,Water,Shrubland,Water,Grassland
8593,Wetland,Water,Water,NULL,Water,Shrubland,Water,Wetland
8594,Wetland,Water,Water,NULL,Water,Shrubland,Water,Water
8595,Wetland,Water,Water,NULL,Water,Shrubland,Water,Forest
8596,Wetland,Water,Water,NULL,Water,Shrubland,Forest,Water
8597,Wetland,Water,Water,NULL,Water,Grassland,NULL,Grassland
8598,Wetland,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
8599,Wetland,Water,Water,NULL,Water,Grassland,Water,Grassland
8600,Wetland,Water,Water,NULL,Water,Wetland,Wetland,Wetland
8601,Wetland,Water,Water,NULL,Water,Bareland,NULL,Grassland
8602,Wetland,Water,Water,NULL,Water,Bareland,NULL,Wetland
8603,Wetland,Water,Water,NULL,Water,Bareland,Shrubland,Water
8604,Wetland,Water,Water,NULL,Water,Bareland,Water,Wetland
8605,Wetland,Water,Water,NULL,Water,Bareland,Water,Water
8606,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
8607,Wetland,Water,Water,NULL,Water,Water,Water,Water
8608,Wetland,Water,Water,NULL,Water,Water,Water,Forest
8609,Wetland,Water,Water,Non_Water,Water,Shrubland,NULL,Wetland
8610,Wetland,Water,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
8611,Wetland,Water,Water,Non_Water,Water,Shrubland,Grassland,Wetland
8612,Wetland,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
8613,Wetland,Water,Water,Non_Water,Water,Shrubland,Water,Water
8614,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
8615,Wetland,Water,Water,Non_Water,Water,Bareland,NULL,Grassland
8616,Wetland,Water,Water,Non_Water,Water,Bareland,Shrubland,Wetland
8617,Wetland,Water,Water,Non_Water,Water,Bareland,Wetland,Wetland
8618,Wetland,Water,Water,Non_Water,Water,Bareland,Water,Wetland
8619,Wetland,Water,Water,Non_Water,Water,Bareland,Water,Water
8620,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
8621,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
8622,Wetland,Water,Water,Non_Water,Water,Water,Water,Forest
8623,Wetland,Water,Water,Water,Water,NULL,Water,Water
8624,Wetland,Water,Water,Water,Water,Shrubland,NULL,Wetland
8625,Wetland,Water,Water,Water,Water,Shrubland,NULL,Water
8626,Wetland,Water,Water,Water,Water,Shrubland,Bareland,Water
8627,Wetland,Water,Water,Water,Water,Shrubland,Water,Grassland
8628,Wetland,Water,Water,Water,Water,Shrubland,Water,Wetland
8629,Wetland,Water,Water,Water,Water,Shrubland,Water,Water
8630,Wetland,Water,Water,Water,Water,Shrubland,Forest,Water
8631,Wetland,Water,Water,Water,Water,Grassland,NULL,Grassland
8632,Wetland,Water,Water,Water,Water,Bareland,Shrubland,Wetland
8633,Wetland,Water,Water,Water,Water,Bareland,Shrubland,Water
8634,Wetland,Water,Water,Water,Water,Bareland,Water,NULL
8635,Wetland,Water,Water,Water,Water,Bareland,Water,Wetland
8636,Wetland,Water,Water,Water,Water,Bareland,Water,Water
8637,Wetland,Water,Water,Water,Water,Bareland,Water,Forest
8638,Wetland,Water,Water,Water,Water,Water,Water,Wetland
8639,Wetland,Water,Water,Water,Water,Water,Water,Water
8640,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8641,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
8642,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
8643,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
8644,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8645,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8646,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
8647,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8648,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8649,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8650,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8651,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8652,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
8653,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
8654,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
8655,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8656,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
8657,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8658,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8659,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
8660,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8661,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
8662,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8663,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8664,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
8665,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
8666,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
8667,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
8668,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8669,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
8670,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
8671,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8672,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
8673,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
8674,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8675,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
8676,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8677,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8678,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8679,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
8680,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8681,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
8682,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
8683,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
8684,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
8685,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
8686,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
8687,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
8688,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
8689,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
8690,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
8691,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
8692,Wetland,Water,Forest,Water,Non_Wetland,Bareland,NULL,Water
8693,Wetland,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
8694,Wetland,Water,Forest,Water,Non_Wetland,Bareland,Water,Wetland
8695,Wetland,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
8696,Wetland,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
8697,Wetland,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
8698,Wetland,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
8699,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
8700,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8701,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
8702,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8703,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8704,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8705,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
8706,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
8707,Wetland,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
8708,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8709,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8710,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8711,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
