Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R
7516,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7517,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7518,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
7519,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
7520,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
7521,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
7522,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7523,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
7524,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
7525,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
7526,Wetland,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
7527,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Water
7528,Wetland,Forest,Wetland,Water,Wetland,Water,Forest,Water
7529,Wetland,Forest,Wetland,Water,Wetland,Forest,Water,Water
7530,Wetland,Forest,Wetland,Water,Wetland,Forest,Forest,Wetland
7531,Wetland,Forest,Wetland,Water,Wetland,Forest,Forest,Water
7532,Wetland,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
7533,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7534,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Wetland
7535,Wetland,Forest,Water,NULL,Water,Water,Forest,Forest
7536,Wetland,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
7537,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
7538,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Forest
7539,Wetland,Forest,Water,Non_Water,Water,Wetland,Forest,NULL
7540,Wetland,Forest,Water,Non_Water,Water,Forest,Forest,Wetland
7541,Wetland,Forest,Water,Non_Water,Water,Forest,Forest,Forest
7542,Wetland,Forest,Water,Water,Water,Wetland,Water,Grassland
7543,Wetland,Forest,Water,Water,Water,Wetland,Water,Water
7544,Wetland,Forest,Water,Water,Water,Wetland,Water,Forest
7545,Wetland,Forest,Water,Water,Water,Water,Water,Water
7546,Wetland,Forest,Water,Water,Water,Forest,Water,Water
7547,Wetland,Forest,Water,Water,Water,Forest,Forest,Wetland
7548,Wetland,Forest,Water,Water,Water,Forest,Forest,Water
7549,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7550,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7551,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
7552,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
7553,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
7554,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7555,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7556,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7557,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7558,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
7559,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
7560,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7561,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7562,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7563,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7564,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7565,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7566,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7567,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7568,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7569,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
7570,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
7571,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7572,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7573,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
7574,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
7575,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7576,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7577,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7578,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7579,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7580,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
7581,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7582,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7583,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7584,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7585,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7586,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7587,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7588,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7589,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
7590,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7591,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7592,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7593,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7594,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7595,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7596,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7597,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7598,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7599,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
7600,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7601,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
7602,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7603,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7604,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7605,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7606,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
7607,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
7608,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7609,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7610,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
7611,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7612,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7613,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7614,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7615,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7616,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
7617,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7618,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
7619,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
7620,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7621,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7622,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
7623,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
7624,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7625,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7626,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7627,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7628,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7629,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7630,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
7631,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7632,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7633,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7634,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7635,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
7636,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7637,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7638,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7639,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
7640,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
7641,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
7642,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7643,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
7644,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
7645,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7646,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
7647,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
7648,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
7649,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
7650,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
7651,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
7652,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7653,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
7654,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
7655,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7656,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7657,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7658,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7659,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7660,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7661,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7662,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7663,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7664,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7665,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
7666,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
7667,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7668,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
7669,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7670,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
7671,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
7672,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7673,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
7674,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
7675,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7676,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7677,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7678,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
7679,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7680,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7681,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7682,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7683,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7684,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7685,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7686,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7687,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7688,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7689,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7690,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7691,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7692,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7693,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7694,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7695,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7696,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7697,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
7698,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7699,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7700,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
7701,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7702,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
7703,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7704,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7705,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
7706,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
7707,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
7708,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
7709,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7710,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7711,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
7712,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7713,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
7714,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
7715,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
7716,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7717,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7718,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7719,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7720,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7721,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7722,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7723,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7724,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7725,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7726,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7727,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7728,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7729,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7730,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7731,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7732,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7733,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7734,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7735,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7736,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7737,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7738,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7739,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7740,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7741,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
7742,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7743,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7744,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7745,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
7746,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
7747,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7748,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
7749,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7750,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7751,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7752,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7753,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7754,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7755,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7756,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7757,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7758,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
7759,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7760,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Bareland
7761,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
7762,Bareland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
7763,Bareland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
7764,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
7765,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
7766,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
7767,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
7768,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7769,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7770,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
7771,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7772,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7773,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
7774,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7775,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
7776,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7777,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
7778,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7779,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7780,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7781,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7782,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
7783,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7784,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7785,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7786,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7787,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
7788,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7789,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7790,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7791,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7792,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7793,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7794,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7795,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
7796,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7797,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7798,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
7799,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7800,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7801,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7802,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7803,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7804,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7805,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7806,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7807,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7808,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
7809,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7810,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7811,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7812,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7813,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7814,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
7815,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7816,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7817,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7818,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
7819,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
7820,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7821,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7822,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7823,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7824,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7825,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7826,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7827,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7828,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7829,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7830,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7831,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7832,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
7833,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7834,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
