Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KBC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KBC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KBC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KBC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KBC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KBC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KBC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KBC_M_R
9045,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
9046,Water,Water,Water,NULL,Water,Wetland,Grassland,Wetland
9047,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
9048,Water,Water,Water,NULL,Water,Wetland,Wetland,NULL
9049,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
9050,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
9051,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
9052,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
9053,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
9054,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
9055,Water,Water,Water,NULL,Water,Wetland,Water,Water
9056,Water,Water,Water,NULL,Water,Wetland,Water,Forest
9057,Water,Water,Water,NULL,Water,Wetland,Forest,Water
9058,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
9059,Water,Water,Water,NULL,Water,Bareland,NULL,NULL
9060,Water,Water,Water,NULL,Water,Bareland,NULL,Water
9061,Water,Water,Water,NULL,Water,Bareland,Shrubland,Water
9062,Water,Water,Water,NULL,Water,Bareland,Shrubland,Forest
9063,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
9064,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
9065,Water,Water,Water,NULL,Water,Bareland,Wetland,Forest
9066,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
9067,Water,Water,Water,NULL,Water,Bareland,Water,NULL
9068,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
9069,Water,Water,Water,NULL,Water,Bareland,Water,Built-up
9070,Water,Water,Water,NULL,Water,Bareland,Water,Water
9071,Water,Water,Water,NULL,Water,Bareland,Water,Forest
9072,Water,Water,Water,NULL,Water,Bareland,Forest,Water
9073,Water,Water,Water,NULL,Water,Bareland,Forest,Forest
9074,Water,Water,Water,NULL,Water,Water,NULL,Water
9075,Water,Water,Water,NULL,Water,Water,Shrubland,Water
9076,Water,Water,Water,NULL,Water,Water,Grassland,Water
9077,Water,Water,Water,NULL,Water,Water,Wetland,Water
9078,Water,Water,Water,NULL,Water,Water,Wetland,Forest
9079,Water,Water,Water,NULL,Water,Water,Water,Grassland
9080,Water,Water,Water,NULL,Water,Water,Water,Wetland
9081,Water,Water,Water,NULL,Water,Water,Water,Built-up
9082,Water,Water,Water,NULL,Water,Water,Water,Water
9083,Water,Water,Water,NULL,Water,Water,Water,Forest
9084,Water,Water,Water,NULL,Water,Water,Forest,Water
9085,Water,Water,Water,NULL,Water,Water,Forest,Forest
9086,Water,Water,Water,NULL,Water,Forest,NULL,Water
9087,Water,Water,Water,NULL,Water,Forest,Wetland,Water
9088,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
9089,Water,Water,Water,NULL,Water,Forest,Water,Water
9090,Water,Water,Water,NULL,Water,Forest,Water,Forest
9091,Water,Water,Water,NULL,Water,Forest,Forest,Water
9092,Water,Water,Water,NULL,Water,Forest,Forest,Forest
9093,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
9094,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
9095,Water,Water,Water,Non_Water,Water,NULL,Water,Water
9096,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
9097,Water,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
9098,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
9099,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Water
9100,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
9101,Water,Water,Water,Non_Water,Water,Wetland,NULL,Grassland
9102,Water,Water,Water,Non_Water,Water,Wetland,NULL,Water
9103,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
9104,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Cropland
9105,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
9106,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
9107,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
9108,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
9109,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
9110,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
9111,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
9112,Water,Water,Water,Non_Water,Water,Wetland,Forest,Forest
9113,Water,Water,Water,Non_Water,Water,Bareland,NULL,Water
9114,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Water
9115,Water,Water,Water,Non_Water,Water,Bareland,Water,NULL
9116,Water,Water,Water,Non_Water,Water,Bareland,Water,Built-up
9117,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
9118,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
9119,Water,Water,Water,Non_Water,Water,Bareland,Forest,Water
9120,Water,Water,Water,Non_Water,Water,Water,NULL,Water
9121,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
9122,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
9123,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
9124,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
9125,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
9126,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
9127,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
9128,Water,Water,Water,Non_Water,Water,Water,Water,Water
9129,Water,Water,Water,Non_Water,Water,Water,Water,Forest
9130,Water,Water,Water,Non_Water,Water,Water,Forest,Water
9131,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
9132,Water,Water,Water,Non_Water,Water,Forest,Wetland,Water
9133,Water,Water,Water,Non_Water,Water,Forest,Water,Water
9134,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
9135,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
9136,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
9137,Water,Water,Water,Water,Water,NULL,NULL,Water
9138,Water,Water,Water,Water,Water,NULL,Shrubland,Water
9139,Water,Water,Water,Water,Water,NULL,Grassland,Water
9140,Water,Water,Water,Water,Water,NULL,Water,Grassland
9141,Water,Water,Water,Water,Water,NULL,Water,Water
9142,Water,Water,Water,Water,Water,NULL,Water,Forest
9143,Water,Water,Water,Water,Water,NULL,Forest,Water
9144,Water,Water,Water,Water,Water,Shrubland,Wetland,Forest
9145,Water,Water,Water,Water,Water,Shrubland,Water,Water
9146,Water,Water,Water,Water,Water,Shrubland,Water,Forest
9147,Water,Water,Water,Water,Water,Grassland,NULL,Water
9148,Water,Water,Water,Water,Water,Grassland,Shrubland,Water
9149,Water,Water,Water,Water,Water,Grassland,Grassland,Water
9150,Water,Water,Water,Water,Water,Grassland,Wetland,Water
9151,Water,Water,Water,Water,Water,Grassland,Water,Wetland
9152,Water,Water,Water,Water,Water,Grassland,Water,Water
9153,Water,Water,Water,Water,Water,Wetland,NULL,Grassland
9154,Water,Water,Water,Water,Water,Wetland,NULL,Water
9155,Water,Water,Water,Water,Water,Wetland,NULL,Forest
9156,Water,Water,Water,Water,Water,Wetland,Shrubland,Water
9157,Water,Water,Water,Water,Water,Wetland,Shrubland,Forest
9158,Water,Water,Water,Water,Water,Wetland,Grassland,Water
9159,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
9160,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
9161,Water,Water,Water,Water,Water,Wetland,Wetland,Water
9162,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
9163,Water,Water,Water,Water,Water,Wetland,Water,Grassland
9164,Water,Water,Water,Water,Water,Wetland,Water,Wetland
9165,Water,Water,Water,Water,Water,Wetland,Water,Bareland
9166,Water,Water,Water,Water,Water,Wetland,Water,Water
9167,Water,Water,Water,Water,Water,Wetland,Water,Forest
9168,Water,Water,Water,Water,Water,Wetland,Forest,Water
9169,Water,Water,Water,Water,Water,Bareland,Grassland,Water
9170,Water,Water,Water,Water,Water,Bareland,Wetland,Water
9171,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
9172,Water,Water,Water,Water,Water,Bareland,Water,NULL
9173,Water,Water,Water,Water,Water,Bareland,Water,Bareland
9174,Water,Water,Water,Water,Water,Bareland,Water,Built-up
9175,Water,Water,Water,Water,Water,Bareland,Water,Water
9176,Water,Water,Water,Water,Water,Bareland,Water,Forest
9177,Water,Water,Water,Water,Water,Bareland,Forest,Water
9178,Water,Water,Water,Water,Water,Water,NULL,Water
9179,Water,Water,Water,Water,Water,Water,Shrubland,Water
9180,Water,Water,Water,Water,Water,Water,Grassland,Water
9181,Water,Water,Water,Water,Water,Water,Wetland,Water
9182,Water,Water,Water,Water,Water,Water,Built-up,Water
9183,Water,Water,Water,Water,Water,Water,Water,Grassland
9184,Water,Water,Water,Water,Water,Water,Water,Wetland
9185,Water,Water,Water,Water,Water,Water,Water,Water
9186,Water,Water,Water,Water,Water,Water,Water,Forest
9187,Water,Water,Water,Water,Water,Water,Forest,Water
9188,Water,Water,Water,Water,Water,Water,Forest,Forest
9189,Water,Water,Water,Water,Water,Forest,Wetland,Water
9190,Water,Water,Water,Water,Water,Forest,Wetland,Forest
9191,Water,Water,Water,Water,Water,Forest,Water,Water
9192,Water,Water,Water,Water,Water,Forest,Water,Forest
9193,Water,Water,Water,Water,Water,Forest,Forest,Water
9194,Water,Water,Water,Water,Water,Forest,Forest,Forest
9195,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9196,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
9197,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9198,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
9199,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9200,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
9201,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
9202,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
9203,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9204,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
9205,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9206,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9207,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
9208,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
9209,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
9210,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
9211,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9212,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
9213,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9214,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
9215,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9216,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
9217,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9218,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9219,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
9220,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
9221,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
9222,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
9223,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9224,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
9225,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9226,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
9227,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
9228,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
9229,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9230,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9231,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
9232,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9233,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
9234,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
9235,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9236,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9237,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9238,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
9239,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9240,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
9241,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9242,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9243,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9244,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9245,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
9246,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
9247,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9248,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9249,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
9250,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9251,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
9252,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9253,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
9254,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
9255,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
9256,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
9257,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
9258,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9259,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
9260,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
9261,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
9262,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9263,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
9264,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9265,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
9266,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
9267,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
9268,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
9269,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
9270,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
9271,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
9272,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
9273,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
9274,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
9275,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9276,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
9277,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9278,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
9279,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
9280,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
9281,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9282,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
9283,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
9284,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
9285,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9286,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
9287,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9288,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
9289,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
9290,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9291,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
9292,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
9293,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
9294,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9295,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
9296,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
9297,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9298,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9299,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
9300,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9301,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9302,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9303,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
9304,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
9305,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
9306,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9307,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9308,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
9309,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
9310,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
9311,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
9312,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
9313,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
9314,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9315,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
9316,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
9317,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9318,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9319,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
9320,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9321,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9322,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
9323,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
9324,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
9325,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Bareland
9326,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
9327,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9328,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
9329,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
9330,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9331,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
9332,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
9333,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Water
9334,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,NULL
9335,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
9336,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9337,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
9338,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
9339,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
9340,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
9341,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
9342,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
9343,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
9344,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
9345,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
9346,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
9347,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
9348,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
9349,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9350,Water,Water,Forest,Non_Water,Non_Wetland,Water,Built-up,Grassland
9351,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9352,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
9353,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
9354,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
9355,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9356,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
9357,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9358,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
9359,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
9360,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
9361,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
9362,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9363,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
9364,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9365,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
9366,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
9367,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
9368,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
9369,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
9370,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
9371,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
9372,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
9373,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
9374,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Water
9375,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
9376,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
9377,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
9378,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
9379,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
9380,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
9381,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
9382,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
9383,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
9384,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
9385,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
9386,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
9387,Water,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Water
9388,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,NULL
9389,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
9390,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
