Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVT_M_R
4853,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4854,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4855,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
4856,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Wetland
4857,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
4858,Bareland,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
4859,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
4860,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
4861,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Wetland
4862,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
4863,Bareland,NULL,Water,Non_Water,Water,Water,Wetland,Bareland
4864,Bareland,NULL,Water,Water,Water,Wetland,Water,Grassland
4865,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
4866,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Grassland
4867,Bareland,NULL,Water,Water,Water,Bareland,Wetland,Grassland
4868,Bareland,NULL,Water,Water,Water,Bareland,Water,Grassland
4869,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
4870,Bareland,NULL,Water,Water,Water,Water,Water,Grassland
4871,Bareland,NULL,Water,Water,Water,Water,Water,Wetland
4872,Bareland,NULL,Water,Water,Water,Water,Water,Water
4873,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4874,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4875,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4876,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4877,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4878,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4879,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4880,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4881,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4882,Bareland,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
4883,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4884,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4885,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4886,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4887,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4888,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4889,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4890,Bareland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
4891,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4892,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4893,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4894,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4895,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4896,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
4897,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4898,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
4899,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4900,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
4901,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
4902,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
4903,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4904,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4905,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4906,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4907,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
4908,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4909,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4910,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
4911,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
4912,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4913,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4914,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
4915,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4916,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4917,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
4918,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
4919,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4920,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
4921,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
4922,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
4923,Bareland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
4924,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
4925,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
4926,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
4927,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
4928,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Water
4929,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4930,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4931,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4932,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4933,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
4934,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4935,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
4936,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
4937,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
4938,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4939,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
4940,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4941,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4942,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
4943,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland,Wetland,Wetland
4944,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
4945,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Wetland
4946,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
4947,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
4948,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland,Water,Water
4949,Bareland,Wetland,Water,NULL,Water,Bareland,Water,Grassland
4950,Bareland,Wetland,Water,NULL,Water,Water,Water,Grassland
4951,Bareland,Wetland,Water,NULL,Water,Water,Water,Wetland
4952,Bareland,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
4953,Bareland,Wetland,Water,Non_Water,Water,Water,Water,Grassland
4954,Bareland,Wetland,Water,Non_Water,Water,Water,Water,Water
4955,Bareland,Wetland,Water,Water,Water,Grassland,Water,Grassland
4956,Bareland,Wetland,Water,Water,Water,Wetland,Water,Grassland
4957,Bareland,Wetland,Water,Water,Water,Wetland,Water,Wetland
4958,Bareland,Wetland,Water,Water,Water,Wetland,Water,Bareland
4959,Bareland,Wetland,Water,Water,Water,Bareland,Wetland,Grassland
4960,Bareland,Wetland,Water,Water,Water,Bareland,Wetland,Wetland
4961,Bareland,Wetland,Water,Water,Water,Bareland,Water,Grassland
4962,Bareland,Wetland,Water,Water,Water,Bareland,Water,Wetland
4963,Bareland,Wetland,Water,Water,Water,Bareland,Water,Bareland
4964,Bareland,Wetland,Water,Water,Water,Water,Water,Grassland
4965,Bareland,Wetland,Water,Water,Water,Water,Water,Wetland
4966,Bareland,Wetland,Water,Water,Water,Water,Water,Bareland
4967,Bareland,Wetland,Water,Water,Water,Water,Water,Water
4968,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4969,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4970,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4971,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Built-up,Water
4972,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4973,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
4974,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Wetland
4975,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4976,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4977,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4978,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4979,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4980,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4981,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
4982,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
4983,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
4984,Bareland,Bareland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
4985,Bareland,Bareland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
4986,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4987,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4988,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
4989,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4990,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
4991,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
4992,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Bareland
4993,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4994,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4995,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4996,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
4997,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
4998,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
4999,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
5000,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5001,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5002,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5003,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5004,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
5005,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
5006,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
5007,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
5008,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5009,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
5010,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
5011,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Bareland
5012,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
5013,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
5014,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Bareland
5015,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
5016,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
5017,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
5018,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5019,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Water,Water
5020,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Bareland
5021,Bareland,Bareland,Wetland,Water,Wetland,Water,Built-up,Bareland
5022,Bareland,Bareland,Wetland,Water,Wetland,Water,Built-up,Water
5023,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
5024,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
5025,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
5026,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
5027,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
5028,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5029,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
5030,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
5031,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
5032,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland,Water,Bareland
5033,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
5034,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5035,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
5036,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Wetland
5037,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5038,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5039,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5040,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5041,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
5042,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
5043,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
5044,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
5045,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
5046,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
5047,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
5048,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5049,Bareland,Bareland,Water,NULL,Water,Wetland,Water,Grassland
5050,Bareland,Bareland,Water,NULL,Water,Wetland,Water,Forest
5051,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Grassland
5052,Bareland,Bareland,Water,NULL,Water,Water,Water,Grassland
5053,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
5054,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Grassland
5055,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
5056,Bareland,Bareland,Water,Water,Water,Wetland,Water,Grassland
5057,Bareland,Bareland,Water,Water,Water,Wetland,Water,Wetland
5058,Bareland,Bareland,Water,Water,Water,Wetland,Water,Bareland
5059,Bareland,Bareland,Water,Water,Water,Wetland,Water,Water
5060,Bareland,Bareland,Water,Water,Water,Wetland,Water,Forest
5061,Bareland,Bareland,Water,Water,Water,Bareland,Water,Grassland
5062,Bareland,Bareland,Water,Water,Water,Bareland,Water,Wetland
5063,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
5064,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
5065,Bareland,Bareland,Water,Water,Water,Bareland,Water,Forest
5066,Bareland,Bareland,Water,Water,Water,Built-up,Water,Water
5067,Bareland,Bareland,Water,Water,Water,Water,Wetland,Grassland
5068,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
5069,Bareland,Bareland,Water,Water,Water,Water,Water,Wetland
5070,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
5071,Bareland,Bareland,Water,Water,Water,Water,Water,Water
5072,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5073,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5074,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
5075,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
5076,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5077,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5078,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Wetland
5079,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
5080,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5081,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5082,Bareland,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
5083,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5084,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
5085,Bareland,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5086,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5087,Bareland,Built-up,Wetland,Water,Wetland,Wetland,Water,Bareland
5088,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5089,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Wetland
5090,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Grassland
5091,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
5092,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
5093,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
5094,Bareland,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Grassland
5095,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5096,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
5097,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5098,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
5099,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5100,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5101,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5102,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5103,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
5104,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
5105,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5106,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
5107,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Forest
5108,Bareland,Built-up,Water,Water,Water,Built-up,Built-up,Bareland
5109,Bareland,Built-up,Water,Water,Water,Built-up,Water,Wetland
5110,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5111,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
5112,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
5113,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5114,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5115,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5116,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5117,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5118,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5119,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5120,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5121,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
5122,Bareland,Water,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
5123,Bareland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5124,Bareland,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
5125,Bareland,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5126,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Water
5127,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
5128,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5129,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
5130,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
5131,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
5132,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Forest
5133,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5134,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5135,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5136,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5137,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5138,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
5139,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5140,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5141,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
5142,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
5143,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5144,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
5145,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
5146,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
5147,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5148,Bareland,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
5149,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
5150,Bareland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5151,Bareland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5152,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5153,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5154,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
5155,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
5156,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5157,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5158,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5159,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5160,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5161,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5162,Bareland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
5163,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
5164,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
