Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R
5922,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5923,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5924,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5925,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
5926,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5927,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
5928,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5929,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5930,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
5931,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
5932,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5933,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5934,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5935,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5936,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5937,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5938,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5939,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5940,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5941,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5942,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
5943,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
5944,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5945,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5946,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5947,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
5948,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5949,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5950,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5951,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5952,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5953,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5954,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5955,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5956,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
5957,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5958,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
5959,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5960,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5961,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
5962,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
5963,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5964,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5965,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5966,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5967,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5968,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5969,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5970,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5971,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
5972,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
5973,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5974,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
5975,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
5976,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
5977,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5978,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
5979,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
5980,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5981,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
5982,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
5983,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
5984,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5985,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5986,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5987,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
5988,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
5989,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
5990,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Cropland
5991,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
5992,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5993,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5994,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5995,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5996,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5997,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5998,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5999,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6000,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6001,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6002,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6003,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6004,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
6005,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6006,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
6007,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6008,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
6009,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
6010,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
6011,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6012,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6013,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
6014,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6015,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6016,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6017,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6018,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6019,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6020,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6021,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6022,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6023,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6024,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6025,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6026,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Cropland
6027,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6028,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
6029,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6030,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6031,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6032,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
6033,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
6034,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6035,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6036,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6037,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6038,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6039,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6040,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6041,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6042,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6043,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
6044,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6045,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
6046,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6047,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
6048,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6049,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
6050,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6051,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
6052,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
6053,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6054,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6055,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
6056,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6057,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
6058,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
6059,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
6060,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6061,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6062,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6063,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6064,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6065,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6066,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
6067,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6068,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
6069,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6070,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
6071,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6072,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
6073,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
6074,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
6075,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
6076,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
6077,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
6078,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
6079,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6080,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
6081,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
6082,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
6083,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
6084,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
6085,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Wetland
6086,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
6087,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Water,Wetland
6088,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
6089,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6090,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6091,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Bareland,Cropland
6092,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
6093,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
6094,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
6095,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6096,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
6097,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
6098,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6099,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6100,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
6101,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
6102,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6103,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6104,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6105,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
6106,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
6107,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
6108,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
6109,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
6110,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
6111,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
6112,Cropland,Cropland,NULL,Water,Non_Wetland,Bareland,Bareland,Cropland
6113,Cropland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
6114,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6115,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6116,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6117,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6118,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6119,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
6120,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6121,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6122,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6123,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6124,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6125,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6126,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6127,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6128,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6129,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6130,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
6131,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6132,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6133,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6134,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
6135,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
6136,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
6137,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6138,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
6139,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6140,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6141,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6142,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6143,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
6144,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6145,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
6146,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6147,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6148,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6149,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6150,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6151,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6152,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6153,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6154,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6155,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6156,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6157,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6158,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6159,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
6160,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
6161,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6162,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6163,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
6164,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6165,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
6166,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6167,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
6168,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
6169,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6170,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6171,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6172,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
6173,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6174,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6175,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6176,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6177,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6178,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6179,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6180,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6181,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6182,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6183,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6184,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6185,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6186,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6187,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6188,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6189,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6190,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6191,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6192,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
6193,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6194,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
6195,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6196,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6197,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6198,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6199,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6200,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6201,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6202,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6203,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6204,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6205,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
6206,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6207,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6208,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6209,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6210,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6211,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6212,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6213,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6214,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6215,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6216,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
6217,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6218,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6219,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6220,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6221,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6222,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
6223,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6224,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
6225,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6226,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
6227,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6228,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6229,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
6230,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6231,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
