Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LYQ_M_R
11180,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
11181,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
11182,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
11183,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
11184,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
11185,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
11186,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
11187,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
11188,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
11189,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11190,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
11191,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
11192,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
11193,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
11194,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11195,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
11196,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
11197,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11198,Cropland,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Grassland
11199,Cropland,Built-up,Forest,NULL,Non_Wetland,Water,Water,Bareland
11200,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11201,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
11202,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11203,Cropland,Built-up,Forest,Water,Non_Wetland,NULL,Built-up,Grassland
11204,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11205,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11206,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11207,Cropland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11208,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11209,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11210,Cropland,Water,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
11211,Cropland,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11212,Cropland,Water,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
11213,Cropland,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11214,Cropland,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
11215,Cropland,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11216,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
11217,Cropland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11218,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
11219,Cropland,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
11220,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11221,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11222,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11223,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11224,Cropland,Water,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
11225,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
11226,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11227,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11228,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
11229,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
11230,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
11231,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11232,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11233,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11234,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11235,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11236,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
11237,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11238,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11239,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
11240,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11241,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11242,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11243,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11244,Cropland,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
11245,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11246,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11247,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
11248,Cropland,Water,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
11249,Cropland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11250,Cropland,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11251,Cropland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
11252,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11253,Cropland,Water,Cropland,Water,Non_Wetland,NULL,Forest,Water
11254,Cropland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
11255,Cropland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
11256,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
11257,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
11258,Cropland,Water,Wetland,NULL,Wetland,Cropland,NULL,Water
11259,Cropland,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
11260,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
11261,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
11262,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
11263,Cropland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
11264,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
11265,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
11266,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
11267,Cropland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
11268,Cropland,Water,Wetland,Water,Wetland,Water,Water,Wetland
11269,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
11270,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
11271,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
11272,Cropland,Water,Water,Water,Water,Water,Water,Water
11273,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11274,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11275,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
11276,Cropland,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
11277,Cropland,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
11278,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
11279,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
11280,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
11281,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11282,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11283,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11284,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11285,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11286,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11287,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11288,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11289,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11290,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11291,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11292,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11293,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11294,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11295,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11296,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11297,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11298,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11299,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11300,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11301,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11302,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11303,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11304,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11305,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11306,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11307,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11308,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11309,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11310,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11311,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11312,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11313,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
11314,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
11315,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11316,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11317,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11318,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11319,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11320,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
11321,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11322,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11323,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11324,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11325,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11326,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11327,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
11328,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11329,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11330,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11331,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11332,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11333,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11334,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11335,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11336,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11337,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11338,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11339,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11340,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11341,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
11342,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
11343,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11344,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
11345,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11346,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11347,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
11348,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11349,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
11350,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11351,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
11352,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11353,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
11354,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
11355,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11356,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11357,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11358,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
11359,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11360,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11361,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11362,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11363,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
11364,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11365,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11366,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11367,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11368,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11369,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11370,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11371,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
11372,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
11373,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
11374,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11375,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11376,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11377,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
11378,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
11379,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11380,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11381,Cropland,Forest,Grassland,Water,Non_Wetland,Water,NULL,Water
11382,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11383,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11384,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11385,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11386,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11387,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11388,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11389,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11390,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11391,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11392,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11393,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11394,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11395,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11396,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11397,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11398,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11399,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11400,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11401,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11402,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11403,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11404,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11405,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11406,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11407,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11408,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11409,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11410,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11411,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11412,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11413,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11414,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11415,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11416,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11417,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11418,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11419,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11420,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11421,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11422,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
11423,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11424,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11425,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11426,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11427,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11428,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
11429,Cropland,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Water
11430,Cropland,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
11431,Cropland,Forest,Wetland,NULL,Wetland,Cropland,NULL,Forest
11432,Cropland,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
11433,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11434,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
11435,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
11436,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
11437,Cropland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
11438,Cropland,Forest,Wetland,Water,Wetland,NULL,Shrubland,Forest
11439,Cropland,Forest,Wetland,Water,Wetland,Water,NULL,Water
11440,Cropland,Forest,Wetland,Water,Wetland,Water,Shrubland,Water
11441,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
11442,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
11443,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
11444,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
11445,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
11446,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
11447,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
11448,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
11449,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11450,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
11451,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11452,Cropland,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
11453,Cropland,Forest,Water,Water,Water,Water,NULL,Water
11454,Cropland,Forest,Water,Water,Water,Water,Shrubland,Water
11455,Cropland,Forest,Water,Water,Water,Water,Forest,Water
11456,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11457,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11458,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11459,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11460,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11461,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11462,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
11463,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11464,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11465,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11466,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11467,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
11468,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
11469,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11470,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11471,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
11472,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11473,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11474,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11475,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
11476,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11477,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11478,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11479,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11480,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11481,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
11482,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11483,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11484,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11485,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
11486,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11487,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11488,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11489,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11490,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11491,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11492,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11493,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
