Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVV_M_R
4784,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4785,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4786,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
4787,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Water
4788,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4789,Wetland,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4790,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4791,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
4792,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4793,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
4794,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
4795,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
4796,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4797,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4798,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4799,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4800,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
4801,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
4802,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
4803,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4804,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4805,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4806,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4807,Wetland,Forest,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4808,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
4809,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Water
4810,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4811,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
4812,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4813,Wetland,Forest,Wetland,Water,Wetland,Grassland,Grassland,Wetland
4814,Wetland,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
4815,Wetland,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
4816,Wetland,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4817,Wetland,Forest,Wetland,Water,Wetland,Wetland,Grassland,Water
4818,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4819,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4820,Wetland,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
4821,Wetland,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
4822,Wetland,Forest,Wetland,Water,Wetland,Water,Grassland,Water
4823,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
4824,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Water
4825,Wetland,Forest,Water,NULL,Water,Grassland,Grassland,Wetland
4826,Wetland,Forest,Water,NULL,Water,Water,Water,Wetland
4827,Wetland,Forest,Water,Non_Water,Water,Grassland,Grassland,Wetland
4828,Wetland,Forest,Water,Non_Water,Water,Grassland,Water,Wetland
4829,Wetland,Forest,Water,Non_Water,Water,Wetland,NULL,Wetland
4830,Wetland,Forest,Water,Non_Water,Water,Wetland,Grassland,Wetland
4831,Wetland,Forest,Water,Non_Water,Water,Water,NULL,Wetland
4832,Wetland,Forest,Water,Non_Water,Water,Water,NULL,Water
4833,Wetland,Forest,Water,Non_Water,Water,Water,Grassland,Wetland
4834,Wetland,Forest,Water,Non_Water,Water,Water,Grassland,Forest
4835,Wetland,Forest,Water,Non_Water,Water,Water,Water,Wetland
4836,Wetland,Forest,Water,Non_Water,Water,Water,Water,Water
4837,Wetland,Forest,Water,Water,Water,Grassland,Water,Wetland
4838,Wetland,Forest,Water,Water,Water,Wetland,Grassland,Wetland
4839,Wetland,Forest,Water,Water,Water,Wetland,Grassland,Water
4840,Wetland,Forest,Water,Water,Water,Water,NULL,Wetland
4841,Wetland,Forest,Water,Water,Water,Water,NULL,Water
4842,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
4843,Wetland,Forest,Water,Water,Water,Water,Water,Water
4844,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4845,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4846,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4847,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
4848,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4849,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4850,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4851,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
4852,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
4853,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4854,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4855,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4856,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4857,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4858,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4859,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4860,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4861,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4862,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4863,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4864,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4865,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4866,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4867,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
4868,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4869,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4870,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4871,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
4872,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4873,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4874,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4875,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4876,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4877,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4878,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4879,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4880,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4881,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4882,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4883,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4884,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4885,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4886,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
4887,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4888,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4889,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4890,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
4891,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4892,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
4893,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
4894,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4895,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
4896,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
4897,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
4898,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4899,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4900,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4901,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4902,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4903,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4904,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4905,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Wetland
4906,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4907,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4908,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4909,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4910,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4911,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4912,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4913,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4914,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4915,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4916,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
4917,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4918,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4919,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4920,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4921,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4922,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4923,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4924,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4925,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4926,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4927,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4928,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4929,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4930,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4931,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4932,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4933,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4934,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
4935,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
4936,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
4937,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4938,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4939,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4940,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4941,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
4942,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
4943,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
4944,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
4945,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
4946,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4947,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
4948,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Built-up
4949,Bareland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4950,Bareland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
4951,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4952,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4953,Bareland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
4954,Bareland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
4955,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4956,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4957,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
4958,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
4959,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4960,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4961,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
4962,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4963,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
4964,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
4965,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4966,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4967,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
4968,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4969,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
4970,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
4971,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
4972,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4973,Bareland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4974,Bareland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4975,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
4976,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4977,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4978,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
4979,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4980,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4981,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4982,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4983,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4984,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4985,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4986,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4987,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4988,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4989,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4990,Bareland,NULL,Water,NULL,Water,Grassland,Shrubland,Forest
4991,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4992,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
4993,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
4994,Bareland,NULL,Water,Non_Water,Water,Grassland,Grassland,Wetland
4995,Bareland,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
4996,Bareland,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
4997,Bareland,NULL,Water,Water,Water,Water,NULL,Grassland
4998,Bareland,NULL,Water,Water,Water,Water,Grassland,Wetland
4999,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5000,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5001,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5002,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
5003,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5004,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5005,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5006,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5007,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5008,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5009,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5010,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5011,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5012,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
5013,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
5014,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5015,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5016,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5017,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5018,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Wetland
5019,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5020,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5021,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5022,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5023,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5024,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
5025,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
5026,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
5027,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
5028,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5029,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
5030,Bareland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Wetland
5031,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5032,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5033,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5034,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5035,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5036,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
5037,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
5038,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
5039,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
5040,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Bareland
5041,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5042,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5043,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5044,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5045,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5046,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5047,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5048,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5049,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5050,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
5051,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
5052,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
5053,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5054,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5055,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5056,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5057,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5058,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5059,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5060,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5061,Bareland,Bareland,Water,Non_Water,Water,Water,NULL,Bareland
5062,Bareland,Bareland,Water,Water,Water,Water,NULL,Bareland
5063,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
5064,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5065,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5066,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5067,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5068,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5069,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5070,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5071,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5072,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5073,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5074,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5075,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5076,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5077,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5078,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5079,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5080,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5081,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5082,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5083,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5084,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5085,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5086,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
5087,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5088,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
5089,Bareland,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Bareland
5090,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5091,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5092,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5093,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5094,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Wetland
5095,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5096,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5097,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
5098,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5099,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5100,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5101,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5102,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5103,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
