Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MET_M_R
1346,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1347,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1348,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1349,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1350,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
1351,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1352,NULL,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
1353,NULL,Forest,Water,Non_Water,Water,Bareland,Bareland,Forest
1354,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1355,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1356,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1357,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1358,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1359,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1360,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
1361,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1362,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1363,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1364,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1365,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1366,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1367,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1368,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1369,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1370,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1371,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1372,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1373,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1374,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1375,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1376,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1377,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1378,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
1379,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1380,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1381,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1382,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1383,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1384,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1385,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
1386,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1387,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1388,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1389,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1390,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1391,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
1392,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1393,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1394,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1395,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1396,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1397,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1398,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1399,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1400,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1401,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1402,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1403,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1404,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1405,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1406,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1407,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1408,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1409,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1410,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1411,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1412,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1413,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1414,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1415,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1416,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1417,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1418,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1419,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1420,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
1421,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
1422,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1423,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1424,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
1425,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1426,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1427,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1428,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1429,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1430,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
1431,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1432,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1433,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1434,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1435,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
1436,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1437,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1438,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1439,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1440,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1441,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1442,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1443,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1444,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1445,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
1446,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1447,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Wetland,Grassland
1448,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
1449,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
1450,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
1451,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1452,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1453,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1454,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1455,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1456,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1457,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1458,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1459,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1460,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
1461,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1462,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1463,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1464,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1465,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1466,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1467,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1468,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1469,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1470,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1471,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1472,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1473,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1474,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1475,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1476,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1477,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1478,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1479,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1480,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1481,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1482,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1483,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1484,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1485,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1486,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1487,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1488,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1489,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1490,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1491,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1492,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1493,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
1494,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1495,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1496,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
1497,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1498,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1499,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1500,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1501,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
1502,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1503,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1504,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1505,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1506,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1507,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
1508,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1509,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1510,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1511,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1512,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1513,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1514,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1515,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1516,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1517,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1518,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1519,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1520,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1521,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1522,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1523,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1524,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1525,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1526,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
1527,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1528,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1529,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1530,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1531,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
1532,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
1533,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1534,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1535,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1536,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1537,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1538,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1539,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1540,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1541,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1542,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1543,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1544,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1545,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1546,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1547,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1548,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1549,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1550,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1551,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1552,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1553,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1554,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1555,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1556,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1557,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1558,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1559,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1560,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1561,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1562,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1563,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1564,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1565,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1566,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1567,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1568,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1569,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1570,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1571,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1572,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1573,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1574,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Built-up
1575,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1576,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
1577,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1578,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1579,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1580,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1581,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1582,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
1583,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1584,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1585,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1586,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1587,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1588,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1589,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1590,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1591,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1592,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1593,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
1594,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1595,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1596,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1597,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1598,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1599,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1600,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1601,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
1602,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1603,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1604,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
1605,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1606,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1607,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1608,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1609,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1610,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1611,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1612,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1613,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1614,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
1615,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1616,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1617,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1618,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1619,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1620,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1621,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1622,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1623,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1624,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1625,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1626,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1627,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1628,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1629,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1630,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1631,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1632,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1633,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1634,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1635,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1636,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1637,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1638,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1639,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1640,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1641,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
1642,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
1643,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
1644,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1645,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1646,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1647,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1648,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1649,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1650,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1651,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1652,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1653,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1654,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1655,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1656,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1657,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1658,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1659,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
