Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXS_M_R
11560,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
11561,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Grassland,Water
11562,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Water
11563,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
11564,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
11565,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Shrubland,Forest
11566,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
11567,Wetland,Wetland,Forest,Water,Non_Wetland,Water,NULL,Water
11568,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Water
11569,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
11570,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Water
11571,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Water
11572,Wetland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11573,Wetland,Built-up,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
11574,Wetland,Built-up,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
11575,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11576,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11577,Wetland,Built-up,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
11578,Wetland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11579,Wetland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11580,Wetland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
11581,Wetland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11582,Wetland,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Wetland
11583,Wetland,Built-up,Wetland,Water,Wetland,Water,NULL,Wetland
11584,Wetland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
11585,Wetland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11586,Wetland,Built-up,Forest,Water,Non_Wetland,Water,NULL,Wetland
11587,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11588,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11589,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
11590,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
11591,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11592,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11593,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11594,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11595,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11596,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11597,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11598,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11599,Wetland,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11600,Wetland,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
11601,Wetland,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
11602,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
11603,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
11604,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11605,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
11606,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11607,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11608,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
11609,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
11610,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11611,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11612,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Water
11613,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11614,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11615,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11616,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11617,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11618,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11619,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11620,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Water
11621,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11622,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
11623,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11624,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
11625,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
11626,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11627,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11628,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
11629,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
11630,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
11631,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11632,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
11633,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
11634,Wetland,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
11635,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
11636,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11637,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11638,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
11639,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
11640,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
11641,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
11642,Wetland,Water,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
11643,Wetland,Water,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
11644,Wetland,Water,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
11645,Wetland,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
11646,Wetland,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
11647,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Water
11648,Wetland,Water,NULL,Water,Non_Wetland,Forest,NULL,Water
11649,Wetland,Water,NULL,Water,Non_Wetland,Forest,Water,Water
11650,Wetland,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
11651,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11652,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11653,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11654,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11655,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11656,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11657,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11658,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11659,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11660,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11661,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11662,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11663,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
11664,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11665,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11666,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
11667,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
11668,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11669,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11670,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11671,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
11672,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11673,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11674,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11675,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11676,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11677,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11678,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11679,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11680,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11681,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11682,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11683,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
11684,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11685,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11686,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
11687,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11688,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11689,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
11690,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11691,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11692,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11693,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
11694,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
11695,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11696,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11697,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
11698,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
11699,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
11700,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11701,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
11702,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
11703,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
11704,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
11705,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
11706,Wetland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
11707,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Cropland
11708,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
11709,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11710,Wetland,Water,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11711,Wetland,Water,Grassland,NULL,Non_Wetland,Water,NULL,Wetland
11712,Wetland,Water,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
11713,Wetland,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11714,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11715,Wetland,Water,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11716,Wetland,Water,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11717,Wetland,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11718,Wetland,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11719,Wetland,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
11720,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,NULL
11721,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11722,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11723,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
11724,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11725,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
11726,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11727,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11728,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
11729,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Water
11730,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
11731,Wetland,Water,Grassland,Water,Non_Wetland,Shrubland,NULL,Wetland
11732,Wetland,Water,Grassland,Water,Non_Wetland,Shrubland,Grassland,Water
11733,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
11734,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
11735,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11736,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11737,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11738,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
11739,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11740,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11741,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
11742,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11743,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11744,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11745,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11746,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11747,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11748,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11749,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
11750,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
11751,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11752,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11753,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11754,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11755,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11756,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11757,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
11758,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
11759,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
11760,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11761,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11762,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
11763,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
11764,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11765,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11766,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
11767,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11768,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11769,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Water
11770,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11771,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
11772,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11773,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11774,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Water
11775,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11776,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11777,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11778,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11779,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11780,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11781,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11782,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11783,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11784,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
11785,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11786,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11787,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
11788,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
11789,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11790,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11791,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11792,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
11793,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11794,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
11795,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
11796,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11797,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
11798,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
11799,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
11800,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
11801,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11802,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11803,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
11804,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11805,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
11806,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
11807,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
11808,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
11809,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
11810,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Water
11811,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
11812,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
11813,Wetland,Water,Cropland,Water,Non_Wetland,Water,NULL,Cropland
11814,Wetland,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
11815,Wetland,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
11816,Wetland,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
11817,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
11818,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
11819,Wetland,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
11820,Wetland,Water,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
11821,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
11822,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
11823,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
11824,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
11825,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
11826,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
11827,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,NULL
11828,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
11829,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
11830,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
11831,Wetland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
11832,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11833,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
11834,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
11835,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
11836,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
11837,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
11838,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
11839,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
11840,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
11841,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
11842,Wetland,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
11843,Wetland,Water,Wetland,NULL,Wetland,Forest,Water,Forest
11844,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
11845,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
11846,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
11847,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
11848,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
11849,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
11850,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
11851,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
11852,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
11853,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
11854,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
11855,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
11856,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
11857,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
11858,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
11859,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
11860,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
11861,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
11862,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
11863,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
11864,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
11865,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
11866,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
11867,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
11868,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
11869,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
11870,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
11871,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
