Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDV_M_R
2704,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2705,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2706,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2707,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2708,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2709,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2710,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
2711,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2712,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
2713,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2714,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
2715,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2716,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
2717,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2718,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2719,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
2720,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2721,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
2722,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
2723,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
2724,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2725,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2726,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2727,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2728,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2729,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2730,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2731,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2732,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
2733,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,NULL
2734,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2735,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
2736,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2737,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
2738,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
2739,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
2740,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
2741,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
2742,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
2743,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
2744,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2745,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
2746,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2747,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2748,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2749,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2750,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2751,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2752,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
2753,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2754,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
2755,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2756,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2757,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
2758,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Forest
2759,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
2760,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,NULL
2761,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
2762,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
2763,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
2764,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2765,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
2766,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
2767,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
2768,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
2769,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2770,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2771,Grassland,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Cropland
2772,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2773,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2774,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2775,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2776,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
2777,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
2778,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
2779,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2780,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2781,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
2782,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2783,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2784,Grassland,NULL,Wetland,NULL,Wetland,Built-up,Water,Grassland
2785,Grassland,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
2786,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2787,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
2788,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2789,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2790,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2791,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2792,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2793,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2794,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2795,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
2796,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2797,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2798,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
2799,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Water
2800,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,NULL
2801,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
2802,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
2803,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
2804,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
2805,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
2806,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
2807,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
2808,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
2809,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
2810,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2811,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2812,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2813,Grassland,NULL,Wetland,Non_Water,Wetland,Built-up,NULL,Grassland
2814,Grassland,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
2815,Grassland,NULL,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
2816,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,NULL
2817,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
2818,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
2819,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
2820,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
2821,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
2822,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Cropland
2823,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
2824,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Built-up,Grassland
2825,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Built-up,Cropland
2826,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,NULL
2827,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2828,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
2829,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
2830,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
2831,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
2832,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
2833,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Water
2834,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
2835,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2836,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2837,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2838,Grassland,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
2839,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
2840,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Water
2841,Grassland,NULL,Wetland,Water,Wetland,Cropland,NULL,Grassland
2842,Grassland,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
2843,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
2844,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Water
2845,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2846,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2847,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2848,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
2849,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
2850,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2851,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
2852,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
2853,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2854,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2855,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2856,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
2857,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
2858,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
2859,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Forest,NULL,Grassland
2860,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Water
2861,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2862,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2863,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2864,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2865,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2866,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2867,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
2868,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2869,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
2870,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2871,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2872,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2873,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2874,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
2875,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
2876,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2877,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2878,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
2879,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
2880,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2881,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2882,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2883,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2884,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2885,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2886,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2887,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2888,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2889,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2890,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2891,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2892,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2893,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2894,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2895,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2896,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2897,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
2898,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2899,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2900,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2901,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2902,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2903,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2904,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
2905,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2906,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2907,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2908,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2909,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2910,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2911,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Forest
2912,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
2913,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
2914,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2915,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2916,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2917,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2918,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2919,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2920,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2921,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
2922,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Cropland
2923,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
2924,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2925,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Cropland
2926,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
2927,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2928,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
2929,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Grassland
2930,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
2931,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
2932,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Forest,NULL,Grassland
2933,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,Built-up,Cropland
2934,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
2935,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
2936,Grassland,NULL,Water,NULL,Water,NULL,Grassland,Grassland
2937,Grassland,NULL,Water,NULL,Water,NULL,Wetland,Grassland
2938,Grassland,NULL,Water,NULL,Water,NULL,Water,Grassland
2939,Grassland,NULL,Water,NULL,Water,NULL,Forest,Grassland
2940,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2941,Grassland,NULL,Water,NULL,Water,Wetland,NULL,Grassland
2942,Grassland,NULL,Water,NULL,Water,Water,NULL,Grassland
2943,Grassland,NULL,Water,NULL,Water,Forest,Wetland,Water
2944,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2945,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2946,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2947,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2948,Grassland,NULL,Water,Non_Water,Water,NULL,Wetland,Water
2949,Grassland,NULL,Water,Non_Water,Water,NULL,Water,Grassland
2950,Grassland,NULL,Water,Non_Water,Water,NULL,Water,Water
2951,Grassland,NULL,Water,Non_Water,Water,Wetland,NULL,Grassland
2952,Grassland,NULL,Water,Non_Water,Water,Water,NULL,Grassland
2953,Grassland,NULL,Water,Non_Water,Water,Water,Water,Grassland
2954,Grassland,NULL,Water,Non_Water,Water,Water,Water,Bareland
2955,Grassland,NULL,Water,Non_Water,Water,Water,Water,Water
2956,Grassland,NULL,Water,Non_Water,Water,Forest,Wetland,Water
2957,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
2958,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
2959,Grassland,NULL,Water,Water,Water,NULL,Wetland,Forest
2960,Grassland,NULL,Water,Water,Water,NULL,Water,Water
2961,Grassland,NULL,Water,Water,Water,Water,NULL,Water
2962,Grassland,NULL,Water,Water,Water,Forest,NULL,Water
2963,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2964,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2965,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2966,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2967,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2968,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2969,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2970,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2971,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2972,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2973,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
2974,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2975,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2976,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
2977,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
2978,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
2979,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2980,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2981,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
2982,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2983,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2984,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2985,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2986,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2987,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2988,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2989,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2990,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2991,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2992,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2993,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2994,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
2995,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2996,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2997,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2998,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2999,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3000,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3001,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3002,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3003,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3004,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
3005,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3006,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3007,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3008,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3009,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3010,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3011,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3012,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3013,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
3014,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3015,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3016,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
3017,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3018,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3019,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
3020,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3021,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3022,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
3023,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3024,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3025,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3026,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
3027,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3028,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
3029,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3030,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3031,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3032,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3033,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3034,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
