Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCB_M_R
6267,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6268,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6269,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
6270,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6271,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6272,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6273,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Bareland
6274,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Water
6275,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
6276,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
6277,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6278,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6279,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6280,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6281,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6282,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6283,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6284,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6285,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6286,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
6287,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6288,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6289,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6290,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6291,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6292,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6293,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6294,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6295,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6296,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6297,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6298,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6299,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6300,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6301,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6302,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6303,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6304,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6305,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6306,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
6307,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6308,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6309,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6310,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6311,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
6312,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
6313,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
6314,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Built-up
6315,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
6316,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6317,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6318,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6319,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6320,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6321,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6322,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6323,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6324,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6325,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6326,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6327,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
6328,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6329,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6330,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Bareland
6331,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
6332,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6333,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6334,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6335,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6336,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
6337,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6338,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6339,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6340,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6341,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6342,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
6343,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6344,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6345,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6346,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6347,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
6348,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
6349,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
6350,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6351,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
6352,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6353,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6354,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6355,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6356,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6357,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6358,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
6359,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6360,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6361,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6362,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6363,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
6364,Bareland,NULL,Wetland,NULL,Wetland,Cropland,Forest,Forest
6365,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
6366,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6367,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6368,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
6369,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6370,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
6371,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6372,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6373,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
6374,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
6375,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6376,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
6377,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
6378,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
6379,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
6380,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
6381,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
6382,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
6383,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
6384,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6385,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
6386,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6387,Bareland,NULL,Wetland,Water,Wetland,Cropland,NULL,Water
6388,Bareland,NULL,Wetland,Water,Wetland,Cropland,Water,Water
6389,Bareland,NULL,Wetland,Water,Wetland,Wetland,NULL,Water
6390,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
6391,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
6392,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
6393,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
6394,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
6395,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Bareland
6396,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
6397,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6398,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
6399,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
6400,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
6401,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
6402,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
6403,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Built-up
6404,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
6405,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
6406,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
6407,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
6408,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6409,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6410,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6411,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
6412,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Bareland
6413,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6414,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6415,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6416,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
6417,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
6418,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
6419,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
6420,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6421,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
6422,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6423,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6424,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6425,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6426,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6427,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
6428,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
6429,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6430,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6431,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6432,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6433,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6434,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6435,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
6436,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6437,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6438,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6439,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6440,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6441,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6442,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
6443,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6444,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6445,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
6446,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
6447,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
6448,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
6449,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Water
6450,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
6451,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
6452,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
6453,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Water
6454,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
6455,Bareland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
6456,Bareland,NULL,Water,NULL,Water,Cropland,Forest,Bareland
6457,Bareland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
6458,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
6459,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
6460,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
6461,Bareland,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
6462,Bareland,NULL,Water,NULL,Water,Bareland,Wetland,Water
6463,Bareland,NULL,Water,NULL,Water,Bareland,Wetland,Forest
6464,Bareland,NULL,Water,NULL,Water,Bareland,Water,Water
6465,Bareland,NULL,Water,NULL,Water,Bareland,Forest,Grassland
6466,Bareland,NULL,Water,NULL,Water,Bareland,Forest,Bareland
6467,Bareland,NULL,Water,NULL,Water,Bareland,Forest,Forest
6468,Bareland,NULL,Water,Non_Water,Water,Bareland,Wetland,Bareland
6469,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Bareland
6470,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Water
6471,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
6472,Bareland,NULL,Water,Water,Water,Bareland,Water,Built-up
6473,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
6474,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6475,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6476,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6477,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6478,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6479,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
6480,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6481,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6482,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6483,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6484,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6485,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6486,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6487,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6488,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6489,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6490,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Bareland
6491,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6492,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6493,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6494,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6495,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6496,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6497,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Water
6498,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6499,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6500,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6501,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6502,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6503,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6504,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6505,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6506,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6507,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6508,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6509,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6510,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6511,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6512,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6513,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6514,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
6515,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
6516,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6517,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6518,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6519,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6520,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6521,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6522,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6523,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6524,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6525,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6526,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6527,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6528,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6529,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6530,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6531,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6532,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6533,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6534,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6535,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6536,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6537,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6538,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Water
6539,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Water
6540,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Water,Bareland
6541,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
6542,Bareland,Cropland,Wetland,Water,Wetland,Water,Water,Water
6543,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6544,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6545,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6546,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6547,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6548,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6549,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6550,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6551,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6552,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6553,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6554,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6555,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6556,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6557,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6558,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6559,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
6560,Bareland,Cropland,Water,Non_Water,Water,Bareland,Water,Water
6561,Bareland,Cropland,Water,Water,Water,Bareland,Water,Water
6562,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6563,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6564,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6565,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6566,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6567,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6568,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6569,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6570,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6571,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6572,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
6573,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6574,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
6575,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
