Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZQ_M_R
1804,Forest,Water,Water,Water,Water,Forest,Water,Water
1805,Forest,Water,Water,Water,Water,Forest,Water,Forest
1806,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1807,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1808,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1809,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1810,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1811,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1812,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1813,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1814,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1815,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1816,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1817,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1818,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1819,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1820,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
1821,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1822,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1823,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1824,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1825,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1826,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1827,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1828,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1829,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1830,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1831,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1832,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1833,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1834,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1835,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1836,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1837,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1838,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1839,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1840,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1841,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1842,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1843,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1844,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1845,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1846,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1847,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1848,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1849,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1850,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1851,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1852,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1853,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1854,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1855,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1856,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1857,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1858,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1859,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1860,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1861,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1862,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1863,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1864,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1865,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
1866,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1867,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1868,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1869,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1870,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1871,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1872,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
1873,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1874,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1875,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1876,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1877,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1878,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1879,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1880,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1881,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
1882,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1883,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1884,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1885,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1886,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1887,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1888,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1889,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1890,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1891,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1892,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1893,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1894,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1895,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1896,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1897,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1898,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1899,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1900,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1901,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1902,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
1903,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1904,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1905,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1906,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1907,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
1908,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1909,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1910,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1911,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1912,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1913,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1914,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1915,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
1916,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1917,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1918,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1919,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
1920,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1921,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
1922,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
1923,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1924,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1925,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1926,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1927,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1928,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1929,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1930,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1931,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1932,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
1933,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1934,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
1935,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
1936,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1937,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1938,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1939,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1940,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1941,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
1942,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1943,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1944,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1945,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1946,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1947,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1948,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1949,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1950,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1951,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1952,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1953,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1954,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1955,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1956,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1957,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1958,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1959,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1960,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1961,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1962,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1963,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1964,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1965,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1966,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1967,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1968,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1969,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1970,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1971,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1972,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1973,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1974,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1975,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1976,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1977,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1978,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1979,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1980,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1981,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
1982,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1983,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1984,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1985,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1986,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1987,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
1988,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1989,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1990,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1991,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1992,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1993,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1994,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
1995,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
1996,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
1997,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1998,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
1999,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
2000,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2001,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2002,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2003,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
2004,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2005,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
2006,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2007,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2008,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2009,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2010,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2011,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2012,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2013,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2014,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2015,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2016,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2017,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2018,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2019,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2020,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2021,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2022,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2023,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2024,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2025,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2026,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2027,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2028,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2029,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2030,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2031,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2032,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2033,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2034,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2035,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2036,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2037,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2038,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2039,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2040,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2041,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2042,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2043,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2044,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2045,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2046,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2047,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2048,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2049,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2050,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2051,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2052,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2053,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2054,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2055,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
2056,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2057,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
2058,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
2059,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2060,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
2061,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2062,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2063,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2064,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2065,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2066,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
2067,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
2068,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2069,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2070,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2071,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2072,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2073,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2074,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2075,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2076,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2077,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2078,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
2079,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2080,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2081,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2082,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2083,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2084,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2085,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2086,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
2087,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2088,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2089,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2090,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2091,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
2092,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
2093,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2094,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2095,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Bareland
2096,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2097,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2098,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
2099,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2100,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2101,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2102,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
2103,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2104,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2105,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2106,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2107,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2108,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2109,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2110,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
2111,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2112,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2113,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2114,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2115,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
2116,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2117,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2118,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
2119,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2120,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2121,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2122,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2123,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2124,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2125,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2126,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2127,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2128,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2129,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2130,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2131,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2132,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2133,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2134,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
2135,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2136,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2137,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
2138,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2139,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2140,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2141,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2142,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2143,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2144,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
2145,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2146,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2147,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
