Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGT_M_R
1466,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1467,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1468,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1469,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1470,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1471,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1472,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1473,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1474,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1475,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1476,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1477,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1478,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1479,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1480,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1481,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1482,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1483,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
1484,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1485,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1486,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1487,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1488,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1489,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
1490,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1491,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1492,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1493,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1494,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1495,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1496,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1497,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
1498,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1499,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1500,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1501,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1502,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
1503,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1504,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1505,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1506,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1507,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1508,NULL,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
1509,NULL,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
1510,NULL,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
1511,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1512,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
1513,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1514,NULL,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1515,NULL,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
1516,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
1517,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1518,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1519,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1520,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1521,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1522,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1523,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
1524,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
1525,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1526,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1527,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1528,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1529,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1530,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1531,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1532,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1533,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1534,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1535,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1536,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1537,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1538,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1539,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1540,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1541,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1542,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1543,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1544,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1545,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1546,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1547,NULL,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
1548,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
1549,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1550,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1551,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1552,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1553,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1554,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1555,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1556,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1557,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1558,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1559,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1560,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1561,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1562,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1563,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1564,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1565,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1566,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1567,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1568,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1569,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1570,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1571,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1572,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1573,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1574,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1575,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1576,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1577,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1578,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1579,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1580,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1581,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1582,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1583,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1584,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1585,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1586,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1587,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
1588,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1589,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
1590,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1591,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1592,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1593,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
1594,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1595,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1596,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1597,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1598,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1599,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1600,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1601,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
1602,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1603,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1604,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1605,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1606,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1607,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1608,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1609,NULL,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
1610,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1611,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1612,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1613,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1614,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1615,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1616,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1617,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1618,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1619,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1620,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1621,NULL,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Grassland
1622,NULL,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Bareland
1623,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1624,NULL,Wetland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1625,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1626,NULL,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1627,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1628,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1629,NULL,Wetland,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1630,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1631,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1632,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1633,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
1634,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1635,NULL,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
1636,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1637,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1638,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1639,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1640,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
1641,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Water,Grassland
1642,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
1643,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
1644,NULL,Wetland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1645,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
1646,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1647,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1648,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Water
1649,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1650,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1651,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1652,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1653,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1654,NULL,Wetland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1655,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1656,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
1657,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1658,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1659,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1660,NULL,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1661,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1662,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1663,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1664,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1665,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1666,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1667,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1668,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1669,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1670,NULL,Bareland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
1671,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1672,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1673,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
1674,NULL,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1675,NULL,Bareland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
1676,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1677,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Water
1678,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1679,NULL,Bareland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1680,NULL,Bareland,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
1681,NULL,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1682,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1683,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
1684,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
1685,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1686,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1687,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
1688,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
1689,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1690,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1691,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
1692,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1693,NULL,Bareland,Wetland,Water,Wetland,Grassland,Grassland,Water
1694,NULL,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1695,NULL,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
1696,NULL,Bareland,Wetland,Water,Wetland,Cropland,Grassland,Water
1697,NULL,Bareland,Wetland,Water,Wetland,Cropland,Water,Grassland
1698,NULL,Bareland,Wetland,Water,Wetland,Cropland,Water,Water
1699,NULL,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1700,NULL,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Bareland
1701,NULL,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
1702,NULL,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Forest
1703,NULL,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1704,NULL,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
1705,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1706,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
1707,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1708,NULL,Bareland,Wetland,Water,Wetland,Water,Grassland,Grassland
1709,NULL,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
1710,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1711,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
1712,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1713,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
1714,NULL,Bareland,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1715,NULL,Bareland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1716,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
1717,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1718,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1719,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1720,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1721,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1722,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1723,NULL,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
1724,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1725,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1726,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1727,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1728,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1729,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1730,NULL,Bareland,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
1731,NULL,Bareland,Water,NULL,Water,Water,Built-up,Built-up
1732,NULL,Bareland,Water,Water,Water,Bareland,Grassland,Grassland
1733,NULL,Bareland,Water,Water,Water,Bareland,Water,Water
1734,NULL,Bareland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1735,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1736,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1737,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
1738,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
1739,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1740,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1741,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
1742,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1743,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1744,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1745,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1746,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1747,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1748,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1749,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1750,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1751,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
1752,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
1753,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1754,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
1755,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
1756,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1757,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1758,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1759,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1760,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1761,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1762,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1763,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1764,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1765,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
1766,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1767,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1768,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
1769,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1770,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1771,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
1772,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
1773,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
1774,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1775,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1776,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
1777,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1778,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1779,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
1780,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
1781,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1782,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1783,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
1784,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1785,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1786,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1787,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
1788,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1789,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1790,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
