Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHV_M_R
13020,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
13021,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
13022,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
13023,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
13024,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
13025,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
13026,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13027,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
13028,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Water
13029,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
13030,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
13031,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13032,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
13033,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Water
13034,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
13035,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Cropland
13036,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
13037,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Water
13038,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
13039,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
13040,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13041,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
13042,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
13043,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
13044,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
13045,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
13046,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
13047,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
13048,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Water,Cropland
13049,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Water,Forest
13050,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
13051,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
13052,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
13053,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
13054,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
13055,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
13056,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
13057,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
13058,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13059,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
13060,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13061,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
13062,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
13063,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Built-up
13064,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
13065,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
13066,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
13067,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
13068,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
13069,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Water
13070,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
13071,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
13072,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
13073,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
13074,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
13075,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
13076,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Bareland
13077,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
13078,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
13079,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
13080,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Water,Cropland
13081,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
13082,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Cropland
13083,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Bareland
13084,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
13085,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Forest
13086,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
13087,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
13088,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
13089,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Water
13090,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
13091,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
13092,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Bareland
13093,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
13094,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Forest
13095,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13096,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
13097,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13098,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
13099,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
13100,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
13101,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
13102,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13103,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Bareland
13104,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
13105,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13106,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Built-up,Water
13107,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
13108,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
13109,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Water
13110,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13111,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Water,Water
13112,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13113,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
13114,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
13115,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13116,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13117,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
13118,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
13119,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
13120,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
13121,Water,Cropland,NULL,Non_Water,Non_Wetland,Built-up,NULL,Grassland
13122,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
13123,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
13124,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Water
13125,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
13126,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
13127,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
13128,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
13129,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Water
13130,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
13131,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
13132,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
13133,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
13134,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
13135,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
13136,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Grassland
13137,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Wetland
13138,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Water
13139,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Forest
13140,Water,Cropland,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
13141,Water,Cropland,NULL,Water,Non_Wetland,Wetland,NULL,Water
13142,Water,Cropland,NULL,Water,Non_Wetland,Wetland,NULL,Forest
13143,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Built-up,Water
13144,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Water
13145,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Forest
13146,Water,Cropland,NULL,Water,Non_Wetland,Water,NULL,Water
13147,Water,Cropland,NULL,Water,Non_Wetland,Water,NULL,Forest
13148,Water,Cropland,NULL,Water,Non_Wetland,Water,Built-up,Water
13149,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Grassland
13150,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
13151,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Forest
13152,Water,Cropland,NULL,Water,Non_Wetland,Forest,NULL,Water
13153,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13154,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
13155,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
13156,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
13157,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
13158,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
13159,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13160,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13161,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
13162,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
13163,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
13164,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13165,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
13166,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
13167,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
13168,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
13169,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
13170,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
13171,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
13172,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
13173,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
13174,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
13175,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
13176,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13177,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13178,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
13179,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
13180,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
13181,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Forest
13182,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13183,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
13184,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
13185,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
13186,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
13187,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13188,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13189,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13190,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13191,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
13192,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
13193,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13194,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
13195,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13196,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13197,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
13198,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
13199,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
13200,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13201,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
13202,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
13203,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13204,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
13205,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
13206,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
13207,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
13208,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13209,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
13210,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13211,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
13212,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
13213,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
13214,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
13215,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
13216,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
13217,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
13218,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
13219,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13220,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
13221,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
13222,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
13223,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
13224,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13225,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13226,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
13227,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
13228,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
13229,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
13230,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13231,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
13232,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
13233,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
13234,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
13235,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
13236,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
13237,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
13238,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
13239,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13240,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
13241,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13242,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13243,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13244,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Built-up
13245,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
13246,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
13247,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
13248,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
13249,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
13250,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
13251,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
13252,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
13253,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
13254,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
13255,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
13256,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
13257,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
13258,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
13259,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
13260,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Built-up,Built-up
13261,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
13262,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Water
13263,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Forest
13264,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
13265,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
13266,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
13267,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
13268,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
13269,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
13270,Water,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
13271,Water,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Water
13272,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
13273,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
13274,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
13275,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
13276,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
13277,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Forest
13278,Water,Cropland,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
13279,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
13280,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13281,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
13282,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Forest,Forest
13283,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
13284,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
13285,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13286,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13287,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13288,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
13289,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
13290,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
13291,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
13292,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13293,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13294,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
13295,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
13296,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
13297,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13298,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
13299,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
13300,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
13301,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
13302,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
13303,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
13304,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
13305,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
13306,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
13307,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
13308,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
13309,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
13310,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
13311,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
13312,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
13313,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
13314,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
13315,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
13316,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
13317,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
13318,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
13319,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
13320,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13321,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13322,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13323,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13324,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13325,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13326,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13327,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
13328,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13329,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
13330,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
13331,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
13332,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
13333,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
13334,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
13335,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
13336,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
13337,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13338,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
13339,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
13340,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
13341,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
13342,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Water
