Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVJ_M_R
1166,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1167,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1168,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1169,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
1170,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
1171,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
1172,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1173,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1174,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1175,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
1176,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Wetland,Bareland
1177,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1178,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
1179,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
1180,NULL,Built-up,Water,NULL,Water,Bareland,Wetland,Grassland
1181,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
1182,NULL,Built-up,Water,NULL,Water,Water,Bareland,Bareland
1183,NULL,Built-up,Water,Non_Water,Water,Bareland,Water,Bareland
1184,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1185,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1186,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1187,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1188,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1189,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1190,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1191,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1192,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1193,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1194,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1195,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1196,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
1197,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1198,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1199,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1200,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1201,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1202,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1203,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1204,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1205,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1206,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1207,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1208,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1209,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1210,NULL,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
1211,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1212,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1213,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1214,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1215,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1216,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1217,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1218,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1219,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1220,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1221,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1222,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1223,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1224,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1225,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1226,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
1227,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
1228,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1229,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1230,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1231,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1232,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1233,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
1234,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1235,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1236,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
1237,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1238,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
1239,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1240,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
1241,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1242,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1243,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1244,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1245,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1246,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1247,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1248,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1249,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1250,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1251,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1252,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1253,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1254,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1255,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1256,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1257,NULL,Water,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
1258,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1259,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1260,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1261,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1262,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1263,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1264,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1265,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1266,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1267,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
1268,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
1269,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1270,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1271,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
1272,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1273,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1274,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
1275,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
1276,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1277,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
1278,NULL,Water,Wetland,Water,Wetland,Water,Water,Built-up
1279,NULL,Water,Wetland,Water,Wetland,Water,Water,Forest
1280,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
1281,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
1282,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1283,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
1284,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1285,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
1286,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1287,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
1288,NULL,Water,Water,NULL,Water,NULL,Bareland,Forest
1289,NULL,Water,Water,NULL,Water,Grassland,Grassland,Grassland
1290,NULL,Water,Water,NULL,Water,Grassland,Water,Grassland
1291,NULL,Water,Water,NULL,Water,Bareland,Grassland,Grassland
1292,NULL,Water,Water,NULL,Water,Bareland,Bareland,Bareland
1293,NULL,Water,Water,NULL,Water,Bareland,Water,Grassland
1294,NULL,Water,Water,NULL,Water,Water,Water,Grassland
1295,NULL,Water,Water,NULL,Water,Water,Water,Forest
1296,NULL,Water,Water,Water,Water,Grassland,Water,Water
1297,NULL,Water,Water,Water,Water,Bareland,Water,Grassland
1298,NULL,Water,Water,Water,Water,Bareland,Water,Bareland
1299,NULL,Water,Water,Water,Water,Bareland,Water,Water
1300,NULL,Water,Water,Water,Water,Water,Water,Bareland
1301,NULL,Water,Water,Water,Water,Water,Water,Water
1302,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1303,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1304,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1305,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1306,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1307,NULL,Water,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1308,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1309,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1310,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1311,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
1312,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1313,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1314,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1315,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
1316,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1317,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1318,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1319,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1320,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1321,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1322,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1323,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1324,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1325,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1326,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1327,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1328,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1329,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1330,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1331,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1332,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1333,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1334,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1335,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1336,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1337,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1338,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1339,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1340,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1341,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1342,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1343,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1344,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1345,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1346,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1347,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1348,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1349,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1350,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1351,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1352,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1353,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1354,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1355,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1356,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1357,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1358,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
1359,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1360,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1361,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1362,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1363,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1364,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1365,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1366,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1367,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1368,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1369,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1370,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
1371,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1372,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1373,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1374,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1375,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1376,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1377,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1378,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1379,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1380,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1381,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1382,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1383,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1384,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1385,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1386,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1387,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1388,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1389,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1390,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1391,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1392,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1393,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1394,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1395,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1396,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
1397,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1398,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
1399,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1400,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1401,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
1402,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1403,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
1404,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1405,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1406,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1407,NULL,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1408,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1409,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1410,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1411,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1412,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1413,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1414,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1415,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1416,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1417,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1418,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1419,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1420,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1421,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1422,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1423,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1424,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1425,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1426,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1427,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1428,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1429,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1430,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1431,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1432,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1433,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1434,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1435,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1436,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1437,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1438,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1439,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1440,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1441,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1442,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1443,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1444,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1445,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1446,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1447,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1448,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1449,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1450,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1451,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1452,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1453,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
1454,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1455,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1456,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
1457,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1458,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1459,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1460,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1461,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
1462,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1463,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1464,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1465,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1466,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1467,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1468,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1469,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1470,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1471,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1472,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1473,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1474,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
1475,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1476,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1477,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1478,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1479,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1480,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
1481,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
1482,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1483,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1484,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1485,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
1486,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1487,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1488,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1489,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1490,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1491,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
1492,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1493,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1494,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
1495,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1496,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1497,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1498,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1499,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
