Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXM_M_R
3493,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3494,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3495,Water,NULL,NULL,Water,Non_Wetland,Water,Bareland,Grassland
3496,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
3497,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3498,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3499,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3500,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3501,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3502,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3503,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3504,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3505,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3506,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3507,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3508,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3509,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3510,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3511,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3512,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3513,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3514,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3515,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3516,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3517,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
3518,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
3519,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3520,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3521,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3522,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3523,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3524,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3525,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3526,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3527,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3528,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3529,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3530,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3531,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3532,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3533,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3534,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3535,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3536,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3537,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3538,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3539,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3540,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3541,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3542,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
3543,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3544,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3545,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3546,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3547,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
3548,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3549,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3550,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3551,Water,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3552,Water,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3553,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3554,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
3555,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3556,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3557,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3558,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3559,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3560,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3561,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
3562,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
3563,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
3564,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3565,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
3566,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
3567,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
3568,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3569,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
3570,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
3571,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
3572,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3573,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
3574,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3575,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
3576,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3577,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
3578,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3579,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3580,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3581,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3582,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3583,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
3584,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
3585,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3586,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
3587,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
3588,Water,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
3589,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3590,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
3591,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3592,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
3593,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3594,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
3595,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
3596,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
3597,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
3598,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
3599,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Bareland
3600,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Water
3601,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3602,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
3603,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3604,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3605,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Water
3606,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3607,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3608,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3609,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3610,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3611,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3612,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3613,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3614,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3615,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3616,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3617,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3618,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3619,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3620,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3621,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
3622,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3623,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
3624,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3625,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3626,Water,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
3627,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3628,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3629,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3630,Water,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
3631,Water,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
3632,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
3633,Water,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3634,Water,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3635,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3636,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3637,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3638,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
3639,Water,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
3640,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3641,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
3642,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
3643,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
3644,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
3645,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
3646,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Forest
3647,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
3648,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
3649,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3650,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3651,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3652,Water,NULL,Water,NULL,Water,NULL,Grassland,Water
3653,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3654,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
3655,Water,NULL,Water,NULL,Water,Grassland,Bareland,Forest
3656,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
3657,Water,NULL,Water,NULL,Water,Wetland,Water,Water
3658,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
3659,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
3660,Water,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
3661,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
3662,Water,NULL,Water,NULL,Water,Bareland,Forest,Forest
3663,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
3664,Water,NULL,Water,NULL,Water,Water,Bareland,Bareland
3665,Water,NULL,Water,NULL,Water,Water,Water,Grassland
3666,Water,NULL,Water,NULL,Water,Water,Water,Water
3667,Water,NULL,Water,NULL,Water,Water,Water,Forest
3668,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
3669,Water,NULL,Water,Water,Water,Grassland,Grassland,Water
3670,Water,NULL,Water,Water,Water,Grassland,Bareland,Bareland
3671,Water,NULL,Water,Water,Water,Bareland,Bareland,Forest
3672,Water,NULL,Water,Water,Water,Bareland,Water,Forest
3673,Water,NULL,Water,Water,Water,Water,Grassland,Water
3674,Water,NULL,Water,Water,Water,Water,Grassland,Forest
3675,Water,NULL,Water,Water,Water,Water,Bareland,Water
3676,Water,NULL,Water,Water,Water,Water,Water,Grassland
3677,Water,NULL,Water,Water,Water,Water,Water,Water
3678,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3679,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3680,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3681,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3682,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3683,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3684,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3685,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3686,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3687,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
3688,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3689,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3690,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3691,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3692,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3693,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3694,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3695,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3696,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3697,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3698,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3699,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
3700,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3701,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3702,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3703,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
3704,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3705,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3706,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3707,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Forest
3708,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
3709,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
3710,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Water
3711,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Forest
3712,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3713,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3714,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3715,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3716,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3717,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3718,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3719,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3720,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3721,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3722,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3723,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3724,Water,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
3725,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Grassland
3726,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3727,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3728,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3729,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3730,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3731,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3732,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3733,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3734,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3735,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3736,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3737,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3738,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3739,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3740,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3741,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3742,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3743,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3744,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3745,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3746,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3747,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3748,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3749,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3750,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3751,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3752,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
3753,Water,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
3754,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3755,Water,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3756,Water,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3757,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3758,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
3759,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
3760,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Bareland
3761,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Forest
3762,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3763,Water,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
3764,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
3765,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3766,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3767,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3768,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3769,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3770,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3771,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3772,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3773,Water,Cropland,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
3774,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
3775,Water,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
3776,Water,Cropland,Water,Water,Water,Water,Bareland,Bareland
3777,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3778,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3779,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3780,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3781,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3782,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3783,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3784,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3785,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3786,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3787,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3788,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3789,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3790,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3791,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3792,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3793,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3794,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3795,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3796,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3797,Water,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3798,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3799,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3800,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3801,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3802,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3803,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3804,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3805,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3806,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3807,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
3808,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3809,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3810,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3811,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
3812,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3813,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3814,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3815,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3816,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3817,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3818,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3819,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
3820,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
