Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBP_M_R
14114,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14115,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
14116,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14117,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
14118,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
14119,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
14120,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
14121,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
14122,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
14123,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
14124,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
14125,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
14126,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
14127,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
14128,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
14129,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
14130,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
14131,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
14132,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
14133,Wetland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
14134,Wetland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14135,Wetland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14136,Wetland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14137,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14138,Wetland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14139,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
14140,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
14141,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
14142,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
14143,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14144,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
14145,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14146,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14147,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
14148,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
14149,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
14150,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
14151,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14152,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
14153,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14154,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
14155,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14156,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14157,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
14158,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
14159,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,NULL
14160,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
14161,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
14162,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
14163,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14164,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14165,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
14166,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14167,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14168,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14169,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
14170,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
14171,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14172,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
14173,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14174,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14175,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14176,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14177,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
14178,Wetland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14179,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
14180,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
14181,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
14182,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
14183,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14184,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14185,Wetland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
14186,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14187,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
14188,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14189,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14190,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
14191,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14192,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14193,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
14194,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
14195,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14196,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
14197,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
14198,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14199,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14200,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
14201,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14202,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
14203,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
14204,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
14205,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
14206,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
14207,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
14208,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
14209,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
14210,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
14211,Wetland,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
14212,Wetland,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
14213,Wetland,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
14214,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
14215,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
14216,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
14217,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
14218,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
14219,Wetland,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
14220,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
14221,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
14222,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Cropland
14223,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
14224,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
14225,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
14226,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
14227,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Wetland
14228,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
14229,Wetland,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
14230,Wetland,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
14231,Wetland,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
14232,Wetland,Forest,Wetland,NULL,Wetland,NULL,Water,Water
14233,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
14234,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
14235,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
14236,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
14237,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
14238,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
14239,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Cropland
14240,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
14241,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
14242,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
14243,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Water,NULL
14244,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Water,Wetland
14245,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
14246,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
14247,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
14248,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Water
14249,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
14250,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
14251,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
14252,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
14253,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
14254,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
14255,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
14256,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
14257,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14258,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
14259,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
14260,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
14261,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
14262,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
14263,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
14264,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
14265,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
14266,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Water,Wetland
14267,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
14268,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
14269,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
14270,Wetland,Forest,Wetland,NULL,Wetland,Water,Bareland,Wetland
14271,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
14272,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
14273,Wetland,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
14274,Wetland,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
14275,Wetland,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
14276,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
14277,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
14278,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
14279,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
14280,Wetland,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
14281,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
14282,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
14283,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
14284,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
14285,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
14286,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
14287,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
14288,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
14289,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
14290,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
14291,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
14292,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
14293,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
14294,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
14295,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
14296,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
14297,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
14298,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Bareland,Wetland
14299,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
14300,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
14301,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
14302,Wetland,Forest,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
14303,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
14304,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
14305,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
14306,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
14307,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
14308,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
14309,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
14310,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
14311,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
14312,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
14313,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
14314,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
14315,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
14316,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
14317,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
14318,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
14319,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
14320,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
14321,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
14322,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
14323,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
14324,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Forest,Wetland
14325,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,NULL,NULL
14326,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
14327,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
14328,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
14329,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
14330,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
14331,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
14332,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
14333,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
14334,Wetland,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
14335,Wetland,Forest,Wetland,Water,Wetland,NULL,Forest,Wetland
14336,Wetland,Forest,Wetland,Water,Wetland,Shrubland,NULL,Water
14337,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
14338,Wetland,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
14339,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
14340,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
14341,Wetland,Forest,Wetland,Water,Wetland,Wetland,Bareland,Wetland
14342,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
14343,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
14344,Wetland,Forest,Wetland,Water,Wetland,Wetland,Forest,NULL
14345,Wetland,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
14346,Wetland,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
14347,Wetland,Forest,Wetland,Water,Wetland,Bareland,NULL,Wetland
14348,Wetland,Forest,Wetland,Water,Wetland,Bareland,Bareland,Wetland
14349,Wetland,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
14350,Wetland,Forest,Wetland,Water,Wetland,Bareland,Water,Water
14351,Wetland,Forest,Wetland,Water,Wetland,Bareland,Forest,Wetland
14352,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
14353,Wetland,Forest,Wetland,Water,Wetland,Water,Bareland,Wetland
14354,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
14355,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Water
14356,Wetland,Forest,Wetland,Water,Wetland,Water,Forest,Cropland
14357,Wetland,Forest,Wetland,Water,Wetland,Water,Forest,Wetland
14358,Wetland,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
14359,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
14360,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
14361,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
14362,Wetland,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
14363,Wetland,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14364,Wetland,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
14365,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
14366,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
14367,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
14368,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14369,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
14370,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14371,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14372,Wetland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
14373,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
14374,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
14375,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
14376,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
14377,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
14378,Wetland,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
14379,Wetland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
14380,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
14381,Wetland,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
14382,Wetland,Forest,Water,Non_Water,Water,NULL,Forest,Wetland
14383,Wetland,Forest,Water,Non_Water,Water,Shrubland,Forest,Wetland
14384,Wetland,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
14385,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
14386,Wetland,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
14387,Wetland,Forest,Water,Water,Water,NULL,Water,Wetland
14388,Wetland,Forest,Water,Water,Water,NULL,Forest,Wetland
14389,Wetland,Forest,Water,Water,Water,Wetland,NULL,Wetland
14390,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
14391,Wetland,Forest,Water,Water,Water,Wetland,Water,Wetland
14392,Wetland,Forest,Water,Water,Water,Wetland,Water,Water
14393,Wetland,Forest,Water,Water,Water,Wetland,Forest,Wetland
14394,Wetland,Forest,Water,Water,Water,Bareland,Bareland,Wetland
14395,Wetland,Forest,Water,Water,Water,Bareland,Water,Wetland
14396,Wetland,Forest,Water,Water,Water,Bareland,Water,Water
14397,Wetland,Forest,Water,Water,Water,Water,Wetland,Wetland
14398,Wetland,Forest,Water,Water,Water,Water,Bareland,Wetland
14399,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
14400,Wetland,Forest,Water,Water,Water,Water,Water,Water
14401,Wetland,Forest,Water,Water,Water,Water,Forest,Wetland
14402,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
14403,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14404,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
14405,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
14406,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14407,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
14408,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
14409,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
14410,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
14411,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
14412,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
14413,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
14414,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
14415,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
14416,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
14417,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
14418,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
14419,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
14420,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
14421,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
14422,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
14423,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14424,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
14425,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14426,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
14427,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
14428,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
14429,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
14430,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
14431,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
14432,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
14433,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
14434,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
14435,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
14436,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
14437,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
14438,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
14439,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
14440,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
