Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEH_M_R
1292,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1293,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
1294,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1295,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1296,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
1297,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1298,Grassland,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
1299,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
1300,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1301,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1302,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1303,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1304,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1305,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
1306,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1307,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
1308,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1309,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1310,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1311,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1312,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1313,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
1314,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1315,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
1316,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
1318,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1319,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1320,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1321,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1322,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1323,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1324,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1325,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
1326,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1327,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1328,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1329,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
1330,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
1331,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1332,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1333,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1334,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1335,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1336,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1337,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1338,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
1339,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
1340,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1341,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1342,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1343,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1344,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1345,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1346,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1347,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1348,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1349,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1350,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1351,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1352,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1353,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1354,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1355,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1356,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1357,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1358,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1359,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1360,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1361,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1362,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1363,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1364,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1365,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
1366,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
1367,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
1368,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1369,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1370,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1371,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
1372,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1373,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1374,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
1375,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1376,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
1377,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Water
1378,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
1379,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
1380,Grassland,NULL,Water,NULL,Water,Forest,Grassland,Grassland
1381,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
1382,Grassland,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
1383,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
1384,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
1385,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1386,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1387,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
1388,Grassland,NULL,Water,Water,Water,Water,Forest,Forest
1389,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1390,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1391,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1392,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1393,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1394,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1395,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1396,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1397,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1398,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1399,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1400,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1401,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1402,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1403,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1404,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1405,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1406,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1407,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1408,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1409,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1410,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1411,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1412,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1413,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1414,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1415,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1416,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1417,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1418,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1419,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
1420,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1421,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1422,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
1423,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1424,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1425,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1426,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1427,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1428,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1429,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1430,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
1431,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Bareland
1432,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1433,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1434,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1435,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1436,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
1437,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
1438,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1439,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1440,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1441,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1442,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
1443,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1444,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1445,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1446,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1447,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1448,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1449,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1450,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1451,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1452,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
1453,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1454,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1455,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
1456,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1457,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
1458,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
1459,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
1460,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1461,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1462,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1463,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1464,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1465,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1466,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1467,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1468,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1469,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1470,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1471,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1472,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1473,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1474,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1475,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1476,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1477,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1478,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Bareland
1479,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1480,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1481,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1482,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1483,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1484,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1485,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1486,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1487,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1488,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1489,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1490,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1491,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1492,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1493,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1494,Grassland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1495,Grassland,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1496,Grassland,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
1497,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1498,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1499,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1500,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1501,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1502,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1503,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1504,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1505,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1506,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1507,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1508,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1509,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1510,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1511,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1512,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1513,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1514,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1515,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1516,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1517,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1518,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1519,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1520,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1521,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
1522,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1523,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1524,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1525,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1526,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1527,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1528,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1529,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1530,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1531,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1532,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1533,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
1534,Grassland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1535,Grassland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
1536,Grassland,Cropland,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1537,Grassland,Cropland,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1538,Grassland,Cropland,Grassland,Water,Non_Wetland,Water,Water,Grassland
1539,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1540,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1541,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1542,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1543,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1544,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1545,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1546,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1547,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1548,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1549,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1550,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1551,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1552,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1553,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1554,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1555,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1556,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1557,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1558,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1559,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1560,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1561,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1562,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1563,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1564,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1565,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1566,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1567,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1568,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
1569,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1570,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1571,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1572,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1573,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1574,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
1575,Grassland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
1576,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1577,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1578,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1579,Grassland,Cropland,Wetland,NULL,Wetland,Water,Forest,Water
1580,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1581,Grassland,Cropland,Wetland,Water,Wetland,Water,Grassland,Water
1582,Grassland,Cropland,Wetland,Water,Wetland,Water,Forest,Forest
1583,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1584,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1585,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1586,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1587,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1588,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1589,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1591,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1592,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1593,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1594,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1595,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1596,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1597,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1598,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1599,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1600,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1601,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1602,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1603,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1604,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
