Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZH_M_R
2294,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2295,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2296,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2297,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2298,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2299,Cropland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2300,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2301,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2302,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2303,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2304,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2305,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2306,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2307,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2308,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2309,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2310,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2311,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2312,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2313,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
2314,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2315,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2316,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
2317,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2318,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2319,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2320,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2321,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2322,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2323,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
2324,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
2325,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2326,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2327,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2328,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2329,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2330,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2331,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
2332,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
2333,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2334,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2335,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2336,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2337,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2338,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2339,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2340,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
2341,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2342,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2343,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2344,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2345,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2346,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2347,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2348,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2349,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2350,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2351,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2352,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2353,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2354,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2355,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
2356,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2357,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
2358,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2359,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Bareland
2360,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
2361,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2362,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2363,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2364,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2365,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2366,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2367,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2368,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2369,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2370,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2371,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
2372,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2373,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2374,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2375,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2376,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2377,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2378,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2379,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2380,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2381,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2382,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2383,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2384,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2385,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2386,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2387,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2388,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2389,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2390,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2391,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
2392,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2393,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2394,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2395,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2396,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2397,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2398,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
2399,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2400,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2401,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2402,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2403,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
2404,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2405,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2406,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2407,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2408,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2409,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2410,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2411,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2412,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2413,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2414,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2415,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2416,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2417,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2418,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2419,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2420,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2421,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2422,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2423,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2424,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2425,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
2426,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2427,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
2428,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2429,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2430,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2431,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2432,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2433,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
2434,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2435,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2436,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
2437,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2438,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
2439,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2440,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2441,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2442,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2443,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2444,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2445,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2446,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2447,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2448,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2449,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2450,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2451,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2452,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2453,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2454,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2455,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
2456,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2457,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2458,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2459,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2460,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2461,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2462,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2463,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2464,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2465,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
2466,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2467,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2468,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2469,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2470,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2471,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2472,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2473,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2474,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2475,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
2476,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2477,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2478,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2479,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2480,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2481,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Cropland
2482,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2483,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2484,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2485,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2486,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2487,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2488,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2489,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2490,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2491,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2492,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2493,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2494,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2495,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2496,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2497,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2498,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2499,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2500,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2501,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2502,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2503,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2504,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2505,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2506,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2507,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2508,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2509,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2510,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2511,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
2512,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2513,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2514,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2515,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
2516,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
2517,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2518,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2519,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2520,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2521,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2522,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2523,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2524,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
2525,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2526,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2527,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2528,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2529,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
2530,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2531,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
2532,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2533,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2534,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2535,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2536,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2537,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2538,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2539,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2540,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2541,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2542,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2543,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2544,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2545,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2546,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2547,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2548,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2549,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2550,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2551,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2552,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2553,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2554,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
2555,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2556,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2557,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2558,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2559,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
2560,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
2561,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2562,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
2563,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2564,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
2565,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2566,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2567,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2568,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2569,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2570,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2571,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2572,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
2573,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2574,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2575,Cropland,Cropland,Wetland,Water,Wetland,Cropland,Grassland,Grassland
2576,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2577,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2578,Cropland,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
2579,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
2580,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2581,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
2582,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
2583,Cropland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2584,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
2585,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2586,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2587,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2588,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2589,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2590,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2591,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2592,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2593,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2594,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2595,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2596,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
2597,Cropland,Cropland,Water,NULL,Water,Grassland,Forest,Grassland
2598,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
2599,Cropland,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
2600,Cropland,Cropland,Water,Water,Water,Wetland,Wetland,Grassland
