Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LML_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LML_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LML_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LML_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LML_M_R
4136,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4137,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4138,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4139,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4140,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4141,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4142,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4143,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4144,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4145,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4146,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4147,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4148,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4149,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4150,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4151,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4152,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4153,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4154,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4155,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4156,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4157,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4158,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4159,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4160,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4161,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4162,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4163,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4164,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4165,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4166,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4167,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4168,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4169,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4170,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4171,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4172,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4173,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4174,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4175,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4176,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4177,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
4178,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4179,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4180,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4181,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4182,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4183,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4184,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4185,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4186,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4187,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4188,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4189,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4190,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4191,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4192,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4193,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4194,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4195,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4196,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4197,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4198,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4199,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4200,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4201,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4202,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4203,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4204,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4205,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4206,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4207,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4208,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4209,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4210,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4211,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4212,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4213,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4214,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4215,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4216,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4217,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4218,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4219,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4220,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4221,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4222,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4223,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4224,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4225,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4226,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4227,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4228,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4229,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4230,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4231,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4232,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4233,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
4234,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4235,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4236,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4237,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4238,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4239,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4240,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4241,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4242,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4243,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4244,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
4245,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
4246,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4247,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
4248,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4249,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4250,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4251,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4252,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4253,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4254,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4255,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4256,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4257,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4258,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4259,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4260,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4261,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4262,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4263,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4264,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4265,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4266,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4267,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4268,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4269,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4270,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4271,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
4272,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4273,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4274,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
4275,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
4276,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4277,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4278,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Bareland
4279,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4280,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4281,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
4282,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
4283,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4284,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4285,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4286,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4287,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
4288,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4289,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4290,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4291,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4292,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4293,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4294,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
4295,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4296,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4297,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4298,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4299,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4300,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4301,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4302,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
4303,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4304,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4305,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
4306,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
4307,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4308,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4309,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4310,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4311,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4312,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4313,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4314,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4315,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4316,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4317,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4318,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4319,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
4320,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4321,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4322,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4323,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4324,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
4325,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4326,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4327,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4328,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4329,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4330,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4331,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4332,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4333,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4334,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4335,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4336,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
4337,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
4338,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4339,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4340,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4341,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4342,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
4343,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
4344,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4345,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
4346,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4347,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
4348,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
4349,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4350,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4351,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4352,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4353,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4354,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4355,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4356,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4357,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4358,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4359,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4360,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4361,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4362,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4363,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4364,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4365,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4366,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4367,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4368,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4369,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4370,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4371,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4372,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4373,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4374,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
4375,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4376,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4377,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
4378,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4379,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4380,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4381,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4382,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4383,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
4384,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4385,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4386,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4387,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4388,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4389,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4390,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4391,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4392,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4393,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4394,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4395,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4396,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4397,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4398,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4399,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4400,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4401,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4402,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4403,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4404,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4405,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4406,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
4407,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4408,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4409,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4410,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4411,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4412,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4413,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4414,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4415,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
4416,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4417,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4418,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4419,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
4420,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
4421,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4422,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4423,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4424,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4425,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4426,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4427,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4428,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4429,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4430,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4431,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4432,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
4433,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4434,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
4435,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Bareland
4436,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
4437,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4438,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4439,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4440,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4441,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
4442,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4443,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4444,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4445,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4446,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4447,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4448,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
