Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R
1226,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1227,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
1228,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1229,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1230,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1231,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1232,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1233,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1234,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1235,NULL,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1236,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1237,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1238,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1239,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1240,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1241,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1242,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1243,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1244,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1245,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1246,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1247,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1248,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1249,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1250,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1251,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
1252,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1253,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1254,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1255,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1256,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
1257,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
1258,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1259,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1260,NULL,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1261,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1262,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1263,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1264,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1265,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1266,NULL,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
1267,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1268,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1269,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1270,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1271,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1272,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1273,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1274,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1275,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1276,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1277,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1278,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1279,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1280,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1281,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1282,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1283,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1284,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1285,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1286,NULL,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1287,NULL,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
1288,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1289,NULL,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
1290,NULL,Forest,Wetland,Water,Wetland,Wetland,Water,Water
1291,NULL,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
1292,NULL,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1293,NULL,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1294,NULL,Forest,Wetland,Water,Wetland,Water,Water,Wetland
1295,NULL,Forest,Wetland,Water,Wetland,Water,Water,Water
1296,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1297,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1298,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1299,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1300,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1301,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1302,NULL,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1303,NULL,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1304,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1305,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1306,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1307,NULL,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1308,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1309,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1310,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1311,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1312,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1313,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
1314,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1315,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1316,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1317,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1318,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
1319,NULL,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
1320,NULL,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
1321,NULL,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1322,NULL,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1323,NULL,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
1324,NULL,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Built-up
1325,NULL,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
1326,NULL,Forest,Water,NULL,Water,Water,Wetland,Grassland
1327,NULL,Forest,Water,Non_Water,Water,Water,Water,Water
1328,NULL,Forest,Water,Water,Water,Wetland,Water,Grassland
1329,NULL,Forest,Water,Water,Water,Wetland,Water,Water
1330,NULL,Forest,Water,Water,Water,Water,Water,Grassland
1331,NULL,Forest,Water,Water,Water,Water,Water,Water
1332,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1333,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1334,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1335,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1336,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1337,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1338,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1339,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1340,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1341,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1342,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1343,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1344,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1345,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1346,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1347,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
1348,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1349,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1350,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1351,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1352,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1353,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
1354,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
1355,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1356,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1357,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1358,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1359,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1360,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1361,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1362,NULL,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1363,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1364,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1365,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1366,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1367,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1368,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1369,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1370,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1371,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1372,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1373,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1374,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1375,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1376,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1377,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1378,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1379,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
1380,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
1381,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1382,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1383,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1384,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1385,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1386,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1387,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1388,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1389,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
1390,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1391,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1392,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1393,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1394,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
1395,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1396,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1397,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1398,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1399,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
1400,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
1401,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1402,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1403,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
1404,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1405,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
1406,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1407,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1408,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
1409,Grassland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1410,Grassland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Water
1411,Grassland,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
1412,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1413,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1414,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1415,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1416,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1417,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1418,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1419,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1420,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1421,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1422,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1423,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1424,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1425,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
1426,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1427,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1428,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1429,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1430,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1431,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1432,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1433,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1434,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1435,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1436,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1437,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1438,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
1439,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1440,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1441,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
1442,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1443,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1444,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
1445,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1446,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1447,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1448,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1449,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1450,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1451,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1452,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1453,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
1454,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
1455,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1456,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1457,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1458,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1459,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1460,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1461,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1462,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1463,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1464,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1465,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1466,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1467,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1468,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1469,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1470,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1471,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1472,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1473,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1474,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1475,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1476,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1477,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1478,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
1479,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1480,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1481,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1482,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Water
1483,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1484,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1485,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1486,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
1487,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1488,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1489,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1490,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1491,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1492,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1493,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1494,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1495,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1496,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1497,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1498,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1499,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1500,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
1501,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
1502,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1503,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1504,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1505,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1506,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1507,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1508,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1509,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
1510,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
1511,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1512,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1513,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1514,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1515,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1516,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
1517,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1518,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1519,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
1520,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1521,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
1522,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1523,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
1524,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1525,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1526,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1527,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1528,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1529,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1530,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
1531,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1532,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1533,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1534,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1535,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1536,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
1537,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1538,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1539,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1540,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1541,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
1542,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1543,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1544,Grassland,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
1545,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1546,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
