Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPV_M_R
2053,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2054,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2055,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2056,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2057,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2058,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2059,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2060,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2061,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2062,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2063,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2064,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2065,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2066,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2067,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2068,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2069,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2070,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2071,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2072,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2073,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2074,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2075,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2076,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2077,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2078,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2079,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2080,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2081,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2082,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2083,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2084,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2085,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2086,Water,Water,Water,NULL,Water,NULL,NULL,Water
2087,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2088,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2089,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2090,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2091,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2092,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2093,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2094,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2095,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2096,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2097,Water,Water,Water,Water,Water,NULL,NULL,Water
2098,Water,Water,Water,Water,Water,NULL,NULL,Forest
2099,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2100,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2101,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2102,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2103,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2104,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2105,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2106,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2107,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2108,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2109,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2110,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2111,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2112,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2113,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2114,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2115,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2116,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2117,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2118,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2119,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2120,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2121,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2122,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2123,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2124,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2125,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2126,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2127,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2128,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2129,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2130,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2131,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2132,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2133,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2134,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2135,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2136,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2137,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2138,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2139,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2140,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2141,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2142,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2143,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2144,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2145,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2146,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2147,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2148,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2149,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2150,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2151,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2152,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2153,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2154,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2155,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2156,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2157,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2158,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2159,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2160,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2161,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2162,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2163,Water,Forest,Water,NULL,Water,NULL,NULL,NULL
2164,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2165,Water,Forest,Water,NULL,Water,NULL,NULL,Cropland
2166,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
2167,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2168,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2169,Water,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2170,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2171,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2172,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2173,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2174,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2175,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2176,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2177,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2178,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2179,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2180,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2181,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2182,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2183,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2184,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2185,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2186,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2187,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2188,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2189,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2190,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2191,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2192,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2193,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2194,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2195,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2196,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2197,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2198,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2199,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2200,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2201,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2202,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2203,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2204,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2205,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2206,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2207,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2208,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2209,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2210,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2211,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2212,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2213,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2214,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2215,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2216,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2217,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2218,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2219,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2220,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2221,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2222,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2223,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2224,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2225,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2226,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2227,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2228,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2229,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2230,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2231,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2232,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2233,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2234,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2235,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2236,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2237,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2238,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2239,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2240,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2241,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2242,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2243,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2244,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2245,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2246,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2247,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2248,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2249,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2250,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2251,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2252,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2253,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2254,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2255,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2256,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2257,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2258,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2259,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2260,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2261,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2262,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2263,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2264,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2265,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2266,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2267,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2268,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2269,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2270,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2271,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2272,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2273,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2274,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2275,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2276,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2277,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2278,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2279,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2280,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2281,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2282,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2283,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2284,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2285,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2286,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2287,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2288,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2289,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2290,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2291,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2292,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2293,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2294,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2295,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2296,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2297,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2298,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2299,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2300,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2301,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2302,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2303,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2304,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2305,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2306,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2307,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2308,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2309,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2310,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2311,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2312,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2313,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2314,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2315,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2316,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2317,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2318,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2319,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2320,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2321,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2322,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2323,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2324,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2325,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2326,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2327,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2328,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2329,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2330,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2331,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2332,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2333,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2334,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2335,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2336,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2337,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2338,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2339,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2340,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2341,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2342,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2343,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2344,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2345,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2346,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2347,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2348,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2349,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2350,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2351,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2352,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2353,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2354,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2355,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2356,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2357,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2358,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2359,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2360,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2361,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2362,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2363,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2364,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2365,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2366,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2367,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2368,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2369,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2370,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2371,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2372,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2373,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2374,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2375,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2376,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2377,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2378,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2379,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2380,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2381,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2382,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2383,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2384,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2385,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2386,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2387,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2388,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2389,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2390,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2391,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2392,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2393,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2394,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2395,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2396,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2397,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2398,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2399,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2400,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
