Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYS_M_R
5436,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
5437,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
5438,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Forest
5439,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
5440,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5441,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5442,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5443,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5444,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5445,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
5446,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
5447,Water,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
5448,Water,NULL,Wetland,NULL,Wetland,Cropland,Water,Grassland
5449,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5450,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5451,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5452,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
5453,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5454,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5455,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5456,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
5457,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5458,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
5459,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
5460,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
5461,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
5462,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5463,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
5464,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Water
5465,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
5466,Water,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
5467,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5468,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
5469,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
5470,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
5471,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
5472,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
5473,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
5474,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
5475,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
5476,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
5477,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
5478,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
5479,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
5480,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
5481,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
5482,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
5483,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
5484,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
5485,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
5486,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
5487,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
5488,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
5489,Water,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5490,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5491,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5492,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5493,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5494,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
5495,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5496,Water,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Water
5497,Water,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Water
5498,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5499,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5500,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5501,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5502,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5503,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5504,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5505,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
5506,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5507,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
5508,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5509,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
5510,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5511,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
5512,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
5513,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5514,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
5515,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5516,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
5517,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
5518,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
5519,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
5520,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5521,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
5522,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
5523,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
5524,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
5525,Water,NULL,Wetland,Water,Wetland,Cropland,Grassland,Grassland
5526,Water,NULL,Wetland,Water,Wetland,Cropland,Wetland,Water
5527,Water,NULL,Wetland,Water,Wetland,Cropland,Wetland,Forest
5528,Water,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
5529,Water,NULL,Wetland,Water,Wetland,Cropland,Water,Wetland
5530,Water,NULL,Wetland,Water,Wetland,Cropland,Water,Water
5531,Water,NULL,Wetland,Water,Wetland,Cropland,Water,Forest
5532,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5533,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
5534,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5535,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5536,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
5537,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
5538,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
5539,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
5540,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
5541,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
5542,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
5543,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5544,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
5545,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
5546,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
5547,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
5548,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
5549,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
5550,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
5551,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
5552,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
5553,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
5554,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
5555,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
5556,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
5557,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5558,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5559,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5560,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5561,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5562,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5563,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5564,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5565,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5566,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
5567,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5568,Water,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Water
5569,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
5570,Water,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Water
5571,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5572,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5573,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5574,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5575,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5576,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5577,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
5578,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5579,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5580,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
5581,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
5582,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
5583,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
5584,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5585,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
5586,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
5587,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
5588,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
5589,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
5590,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
5591,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
5592,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
5593,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
5594,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
5595,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
5596,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
5597,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Water
5598,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
5599,Water,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
5600,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
5601,Water,NULL,Water,NULL,Water,Grassland,NULL,Forest
5602,Water,NULL,Water,NULL,Water,Cropland,Grassland,Bareland
5603,Water,NULL,Water,NULL,Water,Cropland,Water,Water
5604,Water,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
5605,Water,NULL,Water,NULL,Water,Wetland,Wetland,Water
5606,Water,NULL,Water,NULL,Water,Wetland,Wetland,Forest
5607,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
5608,Water,NULL,Water,NULL,Water,Wetland,Water,Wetland
5609,Water,NULL,Water,NULL,Water,Wetland,Water,Water
5610,Water,NULL,Water,NULL,Water,Wetland,Water,Forest
5611,Water,NULL,Water,NULL,Water,Bareland,NULL,Grassland
5612,Water,NULL,Water,NULL,Water,Water,NULL,Grassland
5613,Water,NULL,Water,NULL,Water,Water,NULL,Forest
5614,Water,NULL,Water,NULL,Water,Water,Wetland,Grassland
5615,Water,NULL,Water,NULL,Water,Water,Wetland,Water
5616,Water,NULL,Water,NULL,Water,Water,Bareland,Water
5617,Water,NULL,Water,NULL,Water,Water,Water,Water
5618,Water,NULL,Water,NULL,Water,Water,Forest,Water
5619,Water,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
5620,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
5621,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
5622,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
5623,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
5624,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
5625,Water,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
5626,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
5627,Water,NULL,Water,Non_Water,Water,Wetland,Water,Forest
5628,Water,NULL,Water,Non_Water,Water,Water,Wetland,Water
5629,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
5630,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
5631,Water,NULL,Water,Non_Water,Water,Water,Water,Water
5632,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
5633,Water,NULL,Water,Non_Water,Water,Water,Forest,Forest
5634,Water,NULL,Water,Water,Water,Grassland,Wetland,Water
5635,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
5636,Water,NULL,Water,Water,Water,Grassland,Water,Forest
5637,Water,NULL,Water,Water,Water,Cropland,Wetland,Grassland
5638,Water,NULL,Water,Water,Water,Cropland,Water,Water
5639,Water,NULL,Water,Water,Water,Wetland,Grassland,Grassland
5640,Water,NULL,Water,Water,Water,Wetland,Grassland,Forest
5641,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
5642,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
5643,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
5644,Water,NULL,Water,Water,Water,Wetland,Wetland,Forest
5645,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
5646,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
5647,Water,NULL,Water,Water,Water,Wetland,Water,Water
5648,Water,NULL,Water,Water,Water,Wetland,Water,Forest
5649,Water,NULL,Water,Water,Water,Wetland,Forest,Wetland
5650,Water,NULL,Water,Water,Water,Wetland,Forest,Forest
5651,Water,NULL,Water,Water,Water,Bareland,Wetland,Water
5652,Water,NULL,Water,Water,Water,Bareland,Water,Wetland
5653,Water,NULL,Water,Water,Water,Bareland,Water,Water
5654,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
5655,Water,NULL,Water,Water,Water,Water,Grassland,Water
5656,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
5657,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
5658,Water,NULL,Water,Water,Water,Water,Wetland,Water
5659,Water,NULL,Water,Water,Water,Water,Water,Grassland
5660,Water,NULL,Water,Water,Water,Water,Water,Wetland
5661,Water,NULL,Water,Water,Water,Water,Water,Water
5662,Water,NULL,Water,Water,Water,Water,Water,Forest
5663,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5664,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5665,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5666,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5667,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5668,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5669,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5670,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5671,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5672,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5673,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5674,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5675,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5676,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5677,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5678,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5679,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5680,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
5681,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5682,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5683,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5684,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5685,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
5686,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
5687,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5688,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5689,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5690,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5691,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5692,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5693,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
5694,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5695,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5696,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5697,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5698,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5699,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5700,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5701,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5702,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5703,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
5704,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5705,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5706,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
5707,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5708,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Water
5709,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5710,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5711,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5712,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
5713,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5714,Water,Cropland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
5715,Water,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
5716,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5717,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5718,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5719,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5720,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
5721,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5722,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
5723,Water,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5724,Water,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
5725,Water,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Water
5726,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5727,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5728,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5729,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
5730,Water,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5731,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
5732,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Forest
5733,Water,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
5734,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5735,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5736,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
5737,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
5738,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
5739,Water,Cropland,Water,NULL,Water,Bareland,NULL,Water
5740,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
5741,Water,Cropland,Water,NULL,Water,Water,Grassland,Water
5742,Water,Cropland,Water,NULL,Water,Water,Grassland,Forest
5743,Water,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
5744,Water,Cropland,Water,Water,Water,Cropland,NULL,Water
5745,Water,Cropland,Water,Water,Water,Cropland,Water,Grassland
5746,Water,Cropland,Water,Water,Water,Wetland,NULL,Grassland
5747,Water,Cropland,Water,Water,Water,Wetland,NULL,Water
5748,Water,Cropland,Water,Water,Water,Bareland,Water,Grassland
5749,Water,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5750,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5751,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
5752,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5753,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5754,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5755,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
5756,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5757,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5758,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5759,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
5760,Water,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5761,Water,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
5762,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5763,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5764,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5765,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5766,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5767,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5768,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
5769,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5770,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5771,Water,Wetland,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
5772,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5773,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5774,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5775,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5776,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
5777,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5778,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5779,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5780,Water,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
