Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R
2156,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Built-up
2157,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2158,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2159,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2160,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2161,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2162,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2163,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2164,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2165,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2166,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2167,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2168,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2169,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2170,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2171,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2172,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2173,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2174,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2175,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2176,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2177,Forest,NULL,Grassland,Water,Non_Wetland,NULL
2178,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2179,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2180,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
2181,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2182,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2183,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2184,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2185,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2186,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2187,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2188,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2189,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2190,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2191,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2192,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2193,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2194,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2195,Forest,NULL,Wetland,NULL,Wetland,NULL
2196,Forest,NULL,Wetland,NULL,Wetland,Grassland
2197,Forest,NULL,Wetland,NULL,Wetland,Wetland
2198,Forest,NULL,Wetland,NULL,Wetland,Bareland
2199,Forest,NULL,Wetland,NULL,Wetland,Built-up
2200,Forest,NULL,Wetland,NULL,Wetland,Water
2201,Forest,NULL,Wetland,NULL,Wetland,Forest
2202,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2203,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2204,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2205,Forest,NULL,Wetland,Non_Water,Wetland,Water
2206,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2207,Forest,NULL,Wetland,Water,Wetland,Grassland
2208,Forest,NULL,Wetland,Water,Wetland,Cropland
2209,Forest,NULL,Wetland,Water,Wetland,Wetland
2210,Forest,NULL,Wetland,Water,Wetland,Bareland
2211,Forest,NULL,Wetland,Water,Wetland,Water
2212,Forest,NULL,Wetland,Water,Wetland,Forest
2213,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2214,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2215,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2216,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2217,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2218,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2219,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2220,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2221,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2222,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2223,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2224,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2225,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2226,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2227,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2228,Forest,NULL,Built-up,NULL,Non_Wetland,Water
2229,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2230,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
2231,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2232,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up
2233,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2234,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
2235,Forest,NULL,Built-up,Water,Non_Wetland,Built-up
2236,Forest,NULL,Built-up,Water,Non_Wetland,Water
2237,Forest,NULL,Water,NULL,Water,Grassland
2238,Forest,NULL,Water,NULL,Water,Wetland
2239,Forest,NULL,Water,NULL,Water,Forest
2240,Forest,NULL,Water,Non_Water,Water,Grassland
2241,Forest,NULL,Water,Non_Water,Water,Wetland
2242,Forest,NULL,Water,Non_Water,Water,Bareland
2243,Forest,NULL,Water,Non_Water,Water,Water
2244,Forest,NULL,Water,Non_Water,Water,Forest
2245,Forest,NULL,Water,Water,Water,NULL
2246,Forest,NULL,Water,Water,Water,Grassland
2247,Forest,NULL,Water,Water,Water,Wetland
2248,Forest,NULL,Water,Water,Water,Water
2249,Forest,NULL,Water,Water,Water,Forest
2250,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2251,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2252,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2253,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2254,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2255,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2256,Forest,NULL,Forest,NULL,Non_Wetland,Water
2257,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2258,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2259,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2260,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2261,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2262,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2263,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2264,Forest,NULL,Forest,Water,Non_Wetland,Forest
2265,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2266,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2267,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2268,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2269,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2270,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2271,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2272,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2273,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2274,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2275,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2276,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2277,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2278,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2279,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2280,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2281,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2282,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2283,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2284,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2285,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2286,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2287,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2288,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2289,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2290,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2291,Forest,Cropland,Wetland,NULL,Wetland,Forest
2292,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2293,Forest,Cropland,Wetland,Water,Wetland,Wetland
2294,Forest,Cropland,Wetland,Water,Wetland,Forest
2295,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2296,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2297,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2298,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2299,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
2300,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2301,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Forest
2302,Forest,Cropland,Water,Non_Water,Water,Wetland
2303,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2304,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2305,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2306,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2307,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2308,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2309,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2310,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2311,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2312,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up
2313,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2314,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2315,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2316,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2317,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2318,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2319,Forest,Wetland,Shrubland,Water,Non_Wetland,Built-up
2320,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2321,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2322,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2323,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
2324,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2325,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2326,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2327,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2328,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2329,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2330,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
2331,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2332,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2333,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2334,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2335,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2336,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2337,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2338,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2339,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2340,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2341,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2342,Forest,Wetland,Wetland,NULL,Wetland,Built-up
2343,Forest,Wetland,Wetland,NULL,Wetland,Water
2344,Forest,Wetland,Wetland,NULL,Wetland,Forest
2345,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2346,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2347,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2348,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2349,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2350,Forest,Wetland,Wetland,Water,Wetland,Grassland
2351,Forest,Wetland,Wetland,Water,Wetland,Wetland
2352,Forest,Wetland,Wetland,Water,Wetland,Water
2353,Forest,Wetland,Wetland,Water,Wetland,Forest
2354,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
2355,Forest,Wetland,Built-up,NULL,Non_Wetland,Built-up
2356,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2357,Forest,Wetland,Water,NULL,Water,Grassland
2358,Forest,Wetland,Water,NULL,Water,Wetland
2359,Forest,Wetland,Water,NULL,Water,Water
2360,Forest,Wetland,Water,NULL,Water,Forest
2361,Forest,Wetland,Water,Non_Water,Water,Grassland
2362,Forest,Wetland,Water,Non_Water,Water,Wetland
2363,Forest,Wetland,Water,Non_Water,Water,Water
2364,Forest,Wetland,Water,Non_Water,Water,Forest
2365,Forest,Wetland,Water,Water,Water,Grassland
2366,Forest,Wetland,Water,Water,Water,Wetland
2367,Forest,Wetland,Water,Water,Water,Water
2368,Forest,Wetland,Water,Water,Water,Forest
2369,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2370,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2371,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2372,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2373,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2374,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2375,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2376,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2377,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2378,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2379,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2380,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2381,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
2382,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland
2383,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland
2384,Forest,Bareland,Wetland,Non_Water,Wetland,Forest
2385,Forest,Bareland,Wetland,Water,Wetland,Grassland
2386,Forest,Bareland,Wetland,Water,Wetland,Wetland
2387,Forest,Bareland,Wetland,Water,Wetland,Water
2388,Forest,Bareland,Wetland,Water,Wetland,Forest
2389,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2390,Forest,Bareland,Water,Water,Water,Wetland
2391,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2392,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2393,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2394,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest
2395,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2396,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2397,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2398,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2399,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2400,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2401,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2402,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2403,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2404,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2405,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2406,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2407,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2408,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2409,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2410,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland
2411,Forest,Built-up,Grassland,Water,Non_Wetland,Forest
2412,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2413,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2414,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2415,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
2416,Forest,Built-up,Wetland,NULL,Wetland,Grassland
2417,Forest,Built-up,Wetland,NULL,Wetland,Wetland
2418,Forest,Built-up,Wetland,NULL,Wetland,Forest
2419,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland
2420,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
2421,Forest,Built-up,Wetland,Water,Wetland,Grassland
2422,Forest,Built-up,Wetland,Water,Wetland,Wetland
2423,Forest,Built-up,Wetland,Water,Wetland,Forest
2424,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2425,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2426,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2427,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2428,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2429,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2430,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
2431,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2432,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2433,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2434,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2435,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2436,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2437,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2438,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2439,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2440,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2441,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2442,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2443,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2444,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2445,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2446,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2447,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2448,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2449,Forest,Water,Shrubland,Water,Non_Wetland,Water
2450,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2451,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2452,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2453,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2454,Forest,Water,Grassland,Water,Non_Wetland,Bareland
2455,Forest,Water,Grassland,Water,Non_Wetland,Water
2456,Forest,Water,Grassland,Water,Non_Wetland,Forest
2457,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2458,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2459,Forest,Water,Cropland,Water,Non_Wetland,Wetland
2460,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2461,Forest,Water,Cropland,Water,Non_Wetland,Forest
2462,Forest,Water,Wetland,NULL,Wetland,Grassland
2463,Forest,Water,Wetland,NULL,Wetland,Wetland
2464,Forest,Water,Wetland,NULL,Wetland,Bareland
2465,Forest,Water,Wetland,NULL,Wetland,Water
2466,Forest,Water,Wetland,NULL,Wetland,Forest
2467,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2468,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2469,Forest,Water,Wetland,Non_Water,Wetland,Water
2470,Forest,Water,Wetland,Non_Water,Wetland,Forest
2471,Forest,Water,Wetland,Water,Wetland,Grassland
2472,Forest,Water,Wetland,Water,Wetland,Wetland
2473,Forest,Water,Wetland,Water,Wetland,Bareland
2474,Forest,Water,Wetland,Water,Wetland,Water
2475,Forest,Water,Wetland,Water,Wetland,Forest
2476,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2477,Forest,Water,Water,NULL,Water,Grassland
2478,Forest,Water,Water,NULL,Water,Wetland
2479,Forest,Water,Water,NULL,Water,Water
2480,Forest,Water,Water,NULL,Water,Forest
2481,Forest,Water,Water,Non_Water,Water,Grassland
2482,Forest,Water,Water,Non_Water,Water,Wetland
2483,Forest,Water,Water,Non_Water,Water,Water
2484,Forest,Water,Water,Non_Water,Water,Forest
2485,Forest,Water,Water,Water,Water,Grassland
2486,Forest,Water,Water,Water,Water,Wetland
2487,Forest,Water,Water,Water,Water,Water
2488,Forest,Water,Water,Water,Water,Forest
2489,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2490,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2491,Forest,Water,Forest,NULL,Non_Wetland,Water
2492,Forest,Water,Forest,NULL,Non_Wetland,Forest
2493,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2494,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2495,Forest,Water,Forest,Water,Non_Wetland,Grassland
2496,Forest,Water,Forest,Water,Non_Wetland,Wetland
2497,Forest,Water,Forest,Water,Non_Wetland,Water
2498,Forest,Water,Forest,Water,Non_Wetland,Forest
2499,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2500,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2501,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2502,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2503,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2504,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2505,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2506,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2507,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2508,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2509,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2510,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2511,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2512,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2513,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2514,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2515,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2516,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2517,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2518,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2519,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2520,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2521,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2522,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2523,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2524,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2525,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2526,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2527,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2528,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2529,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
2530,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2531,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2532,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2533,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2534,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2535,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2536,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2537,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2538,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2539,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2540,Forest,Forest,Wetland,NULL,Wetland,NULL
2541,Forest,Forest,Wetland,NULL,Wetland,Grassland
2542,Forest,Forest,Wetland,NULL,Wetland,Wetland
2543,Forest,Forest,Wetland,NULL,Wetland,Built-up
2544,Forest,Forest,Wetland,NULL,Wetland,Water
2545,Forest,Forest,Wetland,NULL,Wetland,Forest
2546,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2547,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2548,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2549,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2550,Forest,Forest,Wetland,Non_Water,Wetland,Water
2551,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2552,Forest,Forest,Wetland,Water,Wetland,NULL
2553,Forest,Forest,Wetland,Water,Wetland,Grassland
2554,Forest,Forest,Wetland,Water,Wetland,Cropland
2555,Forest,Forest,Wetland,Water,Wetland,Wetland
2556,Forest,Forest,Wetland,Water,Wetland,Bareland
2557,Forest,Forest,Wetland,Water,Wetland,Water
2558,Forest,Forest,Wetland,Water,Wetland,Forest
2559,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2560,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2561,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2562,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2563,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2564,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2565,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2566,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2567,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2568,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2569,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2570,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2571,Forest,Forest,Water,NULL,Water,Grassland
2572,Forest,Forest,Water,NULL,Water,Wetland
2573,Forest,Forest,Water,NULL,Water,Water
2574,Forest,Forest,Water,NULL,Water,Forest
2575,Forest,Forest,Water,Non_Water,Water,Grassland
2576,Forest,Forest,Water,Non_Water,Water,Wetland
2577,Forest,Forest,Water,Non_Water,Water,Water
2578,Forest,Forest,Water,Non_Water,Water,Forest
2579,Forest,Forest,Water,Water,Water,NULL
2580,Forest,Forest,Water,Water,Water,Grassland
2581,Forest,Forest,Water,Water,Water,Wetland
2582,Forest,Forest,Water,Water,Water,Bareland
2583,Forest,Forest,Water,Water,Water,Water
2584,Forest,Forest,Water,Water,Water,Forest
2585,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2586,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2587,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2588,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2589,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2590,Forest,Forest,Forest,NULL,Non_Wetland,Water
2591,Forest,Forest,Forest,NULL,Non_Wetland,Forest
