Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R
2716,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2717,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2718,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2719,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2720,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2721,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2722,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2723,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2724,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2725,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2726,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2727,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2728,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2729,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2730,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2731,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2732,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2733,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2734,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2735,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2736,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2737,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2738,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2739,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2740,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2741,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2742,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2743,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2744,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2745,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2746,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2747,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2748,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2749,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2750,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2751,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2752,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2753,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2754,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2755,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2756,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2757,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2758,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2759,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
2760,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2761,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2762,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2763,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2764,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2765,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2766,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2767,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2768,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2769,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2770,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2771,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2772,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2773,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2774,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2775,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2776,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2777,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2778,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2779,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2780,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2781,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2782,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2783,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2784,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2785,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
2786,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2787,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2788,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2789,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2790,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2791,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2792,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2793,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2794,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2795,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2796,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2797,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2798,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2799,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2800,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2801,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2802,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2803,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2804,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2805,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2806,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2807,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2808,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2809,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2810,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2811,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2812,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2813,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2814,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2815,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2816,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2817,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2818,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2819,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2820,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2821,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2822,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2823,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2824,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2825,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2826,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2827,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2828,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2829,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2830,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2831,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2832,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2833,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2834,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2835,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2836,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2837,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2838,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2839,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2840,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2841,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2842,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2843,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2844,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2845,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2846,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2847,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2848,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2849,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2850,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2851,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2852,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2853,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2854,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2855,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2856,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2857,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2858,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2859,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2860,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2861,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2862,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2863,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2864,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2865,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2866,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2867,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2868,Water,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
2869,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2870,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2871,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2872,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2873,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2874,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2875,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2876,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2877,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2878,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2879,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2880,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2881,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2882,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2883,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2884,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2885,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2886,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2887,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2888,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2889,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2890,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2891,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2892,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2893,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2894,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2895,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2896,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2897,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2898,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2899,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2900,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2901,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2902,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2903,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2904,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2905,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2906,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2907,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2908,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2909,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2910,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2911,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2912,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2913,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2914,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2915,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2916,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2917,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2918,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2919,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2920,Water,Water,Water,NULL,Water,NULL,NULL,Water
2921,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2922,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2923,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2924,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2925,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2926,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2927,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2928,Water,Water,Water,Water,Water,NULL,NULL,NULL
2929,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2930,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2931,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2932,Water,Water,Water,Water,Water,NULL,NULL,Water
2933,Water,Water,Water,Water,Water,NULL,NULL,Forest
2934,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2935,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2936,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2937,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2938,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2939,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2940,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2941,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2942,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2943,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2944,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2945,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2946,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2947,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2948,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2949,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2950,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2951,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2952,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2953,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2954,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2955,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2956,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2957,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2958,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2959,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2960,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2961,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2962,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2963,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2964,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2965,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2966,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2967,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2968,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2969,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2970,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2971,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2972,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2973,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2974,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2975,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2976,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2977,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2978,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2979,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2980,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2981,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2982,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2983,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2984,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2985,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2986,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2987,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2988,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2989,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2990,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2991,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2992,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2993,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2994,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2995,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2996,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2997,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2998,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2999,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3000,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3001,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
3002,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
3003,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3004,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3005,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3006,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3007,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3008,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3009,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
3010,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
3011,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3012,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3013,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3014,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3015,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3016,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3017,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3018,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3019,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3020,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3021,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3022,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3023,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3024,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3025,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3026,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3027,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3028,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3029,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3030,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3031,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3032,Water,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3033,Water,Forest,Water,NULL,Water,NULL,NULL,Water
3034,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
3035,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
3036,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
3037,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
3038,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
3039,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
3040,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
3041,Water,Forest,Water,Water,Water,NULL,NULL,Water
3042,Water,Forest,Water,Water,Water,NULL,NULL,Forest
3043,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3044,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3045,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3046,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
3047,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3048,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3049,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3050,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3051,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3052,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3053,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3054,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3055,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3056,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3057,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3058,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
3059,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
3060,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3061,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3062,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3063,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3064,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3065,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3066,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3067,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
