Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KLA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KLA_M_R
14303,Water,NULL,Water,Non_Water,Water,Wetland,NULL,Water
14304,Water,NULL,Water,Non_Water,Water,Wetland,Shrubland,Grassland
14305,Water,NULL,Water,Non_Water,Water,Wetland,Shrubland,Wetland
14306,Water,NULL,Water,Non_Water,Water,Wetland,Shrubland,Water
14307,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
14308,Water,NULL,Water,Non_Water,Water,Wetland,Water,NULL
14309,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
14310,Water,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
14311,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
14312,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Wetland
14313,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Water
14314,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
14315,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
14316,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
14317,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
14318,Water,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
14319,Water,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
14320,Water,NULL,Water,Non_Water,Water,Bareland,Water,Water
14321,Water,NULL,Water,Non_Water,Water,Water,NULL,NULL
14322,Water,NULL,Water,Non_Water,Water,Water,NULL,Grassland
14323,Water,NULL,Water,Non_Water,Water,Water,NULL,Wetland
14324,Water,NULL,Water,Non_Water,Water,Water,NULL,Water
14325,Water,NULL,Water,Non_Water,Water,Water,Shrubland,NULL
14326,Water,NULL,Water,Non_Water,Water,Water,Shrubland,Water
14327,Water,NULL,Water,Non_Water,Water,Water,Shrubland,Forest
14328,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
14329,Water,NULL,Water,Non_Water,Water,Water,Grassland,Water
14330,Water,NULL,Water,Non_Water,Water,Water,Wetland,NULL
14331,Water,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
14332,Water,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
14333,Water,NULL,Water,Non_Water,Water,Water,Wetland,Forest
14334,Water,NULL,Water,Non_Water,Water,Water,Water,NULL
14335,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
14336,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
14337,Water,NULL,Water,Non_Water,Water,Water,Water,Bareland
14338,Water,NULL,Water,Non_Water,Water,Water,Water,Water
14339,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
14340,Water,NULL,Water,Non_Water,Water,Water,Forest,Water
14341,Water,NULL,Water,Non_Water,Water,Water,Forest,Forest
14342,Water,NULL,Water,Non_Water,Water,Forest,Shrubland,Grassland
14343,Water,NULL,Water,Non_Water,Water,Forest,Shrubland,Wetland
14344,Water,NULL,Water,Non_Water,Water,Forest,Grassland,Grassland
14345,Water,NULL,Water,Non_Water,Water,Forest,Water,NULL
14346,Water,NULL,Water,Non_Water,Water,Forest,Water,Wetland
14347,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
14348,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
14349,Water,NULL,Water,Water,Water,NULL,NULL,Water
14350,Water,NULL,Water,Water,Water,NULL,Water,Grassland
14351,Water,NULL,Water,Water,Water,NULL,Water,Wetland
14352,Water,NULL,Water,Water,Water,NULL,Water,Water
14353,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Water
14354,Water,NULL,Water,Water,Water,Shrubland,Water,Grassland
14355,Water,NULL,Water,Water,Water,Shrubland,Water,Water
14356,Water,NULL,Water,Water,Water,Wetland,Shrubland,Wetland
14357,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
14358,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
14359,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
14360,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
14361,Water,NULL,Water,Water,Water,Wetland,Water,Water
14362,Water,NULL,Water,Water,Water,Bareland,Shrubland,Water
14363,Water,NULL,Water,Water,Water,Bareland,Wetland,Grassland
14364,Water,NULL,Water,Water,Water,Bareland,Bareland,Bareland
14365,Water,NULL,Water,Water,Water,Bareland,Bareland,Water
14366,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
14367,Water,NULL,Water,Water,Water,Bareland,Water,Wetland
14368,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
14369,Water,NULL,Water,Water,Water,Bareland,Water,Water
14370,Water,NULL,Water,Water,Water,Bareland,Water,Forest
14371,Water,NULL,Water,Water,Water,Water,NULL,Grassland
14372,Water,NULL,Water,Water,Water,Water,NULL,Bareland
14373,Water,NULL,Water,Water,Water,Water,NULL,Water
14374,Water,NULL,Water,Water,Water,Water,Shrubland,Grassland
14375,Water,NULL,Water,Water,Water,Water,Shrubland,Water
14376,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
14377,Water,NULL,Water,Water,Water,Water,Wetland,NULL
14378,Water,NULL,Water,Water,Water,Water,Water,NULL
14379,Water,NULL,Water,Water,Water,Water,Water,Grassland
14380,Water,NULL,Water,Water,Water,Water,Water,Cropland
14381,Water,NULL,Water,Water,Water,Water,Water,Wetland
14382,Water,NULL,Water,Water,Water,Water,Water,Bareland
14383,Water,NULL,Water,Water,Water,Water,Water,Water
14384,Water,NULL,Water,Water,Water,Water,Water,Forest
14385,Water,NULL,Water,Water,Water,Forest,Water,Forest
14386,Water,NULL,Water,Water,Water,Forest,Forest,Wetland
14387,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
14388,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14389,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
14390,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14391,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
14392,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
14393,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
14394,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
14395,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
14396,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
14397,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
14398,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
14399,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14400,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14401,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14402,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14403,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
14404,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14405,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14406,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Cropland
14407,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
14408,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
14409,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
14410,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Cropland
14411,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
14412,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
14413,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
14414,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
14415,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
14416,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
14417,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14418,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
14419,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
14420,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
14421,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
14422,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
14423,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
14424,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
14425,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
14426,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
14427,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
14428,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
14429,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
14430,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
14431,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
14432,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
14433,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
14434,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
14435,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
14436,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
14437,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
14438,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
14439,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
14440,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
14441,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
14442,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
14443,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
14444,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
14445,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
14446,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
14447,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
14448,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
14449,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
14450,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
14451,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
14452,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
14453,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
14454,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
14455,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
14456,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
14457,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
14458,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
14459,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
14460,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
14461,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
14462,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
14463,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
14464,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
14465,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
14466,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
14467,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
14468,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
14469,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
14470,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
14471,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
14472,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
14473,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
14474,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
14475,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
14476,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
14477,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Cropland
14478,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
14479,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
14480,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
14481,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14482,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14483,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
14484,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14485,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
14486,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
14487,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
14488,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14489,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
14490,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
14491,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
14492,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
14493,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14494,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14495,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
14496,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
14497,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
14498,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
14499,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
14500,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
14501,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
14502,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
14503,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14504,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14505,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
14506,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
14507,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
14508,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
14509,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
14510,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
14511,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
14512,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,NULL
14513,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
14514,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
14515,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
14516,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,NULL
14517,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
14518,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
14519,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
14520,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
14521,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14522,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
14523,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
14524,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
14525,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
14526,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
14527,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
14528,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
14529,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Wetland
14530,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14531,Water,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
14532,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
14533,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
14534,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
14535,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
14536,Water,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
14537,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
14538,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
14539,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
14540,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
14541,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
14542,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
14543,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
14544,Water,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
14545,Water,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
14546,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
14547,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
14548,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
14549,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
14550,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
14551,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,NULL
14552,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
14553,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
14554,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
14555,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
14556,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14557,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
14558,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
14559,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
14560,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
14561,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
14562,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
14563,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
14564,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
14565,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
14566,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
14567,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Bareland
14568,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
14569,Water,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
14570,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
14571,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,NULL
14572,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
14573,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Cropland
14574,Water,Cropland,NULL,NULL,Non_Wetland,Water,Forest,Cropland
14575,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
14576,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
14577,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
14578,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
14579,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14580,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
14581,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
14582,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14583,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
14584,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
14585,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
14586,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
14587,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
14588,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
14589,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,Water,Water
14590,Water,Cropland,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
14591,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
14592,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14593,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
14594,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
14595,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
14596,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14597,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
14598,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14599,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
14600,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
14601,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
14602,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
14603,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
14604,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14605,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14606,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
14607,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14608,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
14609,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14610,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14611,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
14612,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14613,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
14614,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
14615,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
14616,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
14617,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
14618,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
14619,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14620,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14621,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14622,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
14623,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
14624,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
14625,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
14626,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
14627,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
14628,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
14629,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
14630,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
14631,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
14632,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14633,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
14634,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
14635,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
14636,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
14637,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
14638,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14639,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
14640,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
