Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R
1730,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1731,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1732,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1733,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1734,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1735,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1736,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1737,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1738,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1739,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1740,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1741,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1742,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1743,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1744,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1745,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1746,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1747,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1748,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1749,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1750,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1751,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1752,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1753,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1754,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1755,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1756,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1757,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
1758,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1759,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1760,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1761,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1762,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1763,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1764,Water,Forest,Water,Water,Water,NULL,NULL,Water
1765,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1766,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1767,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1768,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1769,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1770,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1771,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1772,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1773,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1774,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1775,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1776,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1777,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1778,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1779,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1780,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1781,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1782,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1783,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1784,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1785,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1786,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1787,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1788,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1789,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1790,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1791,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1792,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1793,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1794,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1795,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1796,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1797,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1798,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1799,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1800,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1801,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1802,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1803,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1804,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
1805,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Grassland
1806,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Forest
1807,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1808,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1809,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1810,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1811,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1812,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1813,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1814,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1815,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1816,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1817,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1818,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1819,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1820,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1821,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1822,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1823,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1824,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1825,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1826,Permanent_ice_and_snow,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1827,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,NULL,Wetland
1828,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1829,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1830,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1831,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1832,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1833,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Forest
1834,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1835,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1836,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1837,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1838,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1839,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1840,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1841,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1842,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1843,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1844,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1845,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1846,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1847,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1848,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1849,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1850,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1851,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1852,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1853,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1854,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1855,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1856,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1857,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1858,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1859,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1860,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1861,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1862,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1863,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1864,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1865,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1866,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1867,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1868,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1869,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1870,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1871,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1872,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1873,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1874,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1875,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1876,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1877,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1878,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1879,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1880,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1881,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1882,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1883,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1884,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1885,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1886,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1887,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1888,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1889,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1890,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1891,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1892,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1893,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1894,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1895,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1896,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1897,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1898,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1899,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1900,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1901,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1902,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1903,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1904,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1905,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1906,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1907,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1908,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1909,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1910,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1911,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1912,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1913,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1914,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1915,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1916,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1917,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1918,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1919,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1920,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1921,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1922,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1923,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1924,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1925,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1926,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1927,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1928,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1929,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1930,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1931,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1932,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1933,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1934,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1935,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1936,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1937,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1938,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1939,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1940,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1941,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1942,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1943,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1944,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1945,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1946,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
1947,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1948,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1949,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1950,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1951,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1952,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1953,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1954,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1955,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
1956,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1957,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1958,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1959,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1960,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1961,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1962,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1963,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1964,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1965,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1966,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1967,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1968,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1969,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1970,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1971,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1972,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1973,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1974,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1975,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1976,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1977,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1978,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1979,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1980,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1981,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1982,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1983,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1984,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1985,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1986,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1987,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1988,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1989,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1990,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1991,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1992,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1993,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1994,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1996,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1997,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1998,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1999,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2000,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2001,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2002,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2003,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2004,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2005,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2006,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2007,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2008,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2009,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2010,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2011,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2012,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2013,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2014,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2015,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2016,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2017,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2018,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2019,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2020,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2021,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2022,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2023,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2024,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2025,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2026,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2027,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2028,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2029,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2030,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2031,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2032,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2033,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2034,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2035,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2036,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2037,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2038,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2039,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2040,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2041,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2042,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2043,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2044,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2045,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2046,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2047,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2048,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2049,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2050,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2051,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2052,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2053,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2054,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2055,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2056,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2057,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2058,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2059,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
