Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R
1735,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1736,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1737,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1738,Forest,Wetland,Wetland,Water,NULL,NULL,NULL,Water
1739,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1740,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1741,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1742,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1743,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1744,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1745,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1746,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1747,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1748,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1749,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1750,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1751,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1752,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1753,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1754,Forest,Wetland,Water,Water,NULL,NULL,NULL,Water
1755,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1756,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1757,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1758,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1759,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1760,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1761,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1762,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1763,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1764,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1765,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1766,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1767,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1768,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1769,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1770,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1771,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1772,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1773,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
1774,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1775,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1776,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1777,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1778,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1779,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1780,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1781,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1782,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1783,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1784,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1785,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1786,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1787,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1788,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1789,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1790,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1791,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1792,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1793,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1794,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1795,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1796,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1797,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1798,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1799,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1800,Forest,Built-up,Wetland,NULL,NULL,NULL,NULL,Grassland
1801,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1802,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1803,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
1804,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1805,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1806,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1807,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1808,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1809,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1810,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1811,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1812,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1813,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1814,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1815,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1816,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1817,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1818,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1819,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1820,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1821,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1822,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1823,Forest,Built-up,Water,Water,Water,NULL,NULL,Wetland
1824,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
1825,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1826,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1827,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1828,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1829,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1830,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1831,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1832,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1833,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1834,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1835,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1836,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1837,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1838,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1839,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1840,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1841,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1842,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1843,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1844,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1845,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1846,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1847,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1848,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1849,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1850,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1851,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1852,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1853,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1854,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1855,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1856,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1857,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1858,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1859,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1860,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1861,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1862,Forest,Water,Wetland,NULL,NULL,NULL,NULL,Wetland
1863,Forest,Water,Wetland,NULL,NULL,NULL,NULL,Forest
1864,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1865,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1866,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1867,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1868,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1869,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Grassland
1870,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Wetland
1871,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Water
1872,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Forest
1873,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1874,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1875,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1876,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1877,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1878,Forest,Water,Wetland,Water,NULL,NULL,NULL,Wetland
1879,Forest,Water,Wetland,Water,NULL,NULL,NULL,Bareland
1880,Forest,Water,Wetland,Water,NULL,NULL,NULL,Forest
1881,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1882,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1883,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1884,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1885,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1886,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1887,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1888,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1889,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1890,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1891,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1892,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1893,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1894,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1895,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1896,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1897,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1898,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1899,Forest,Water,Water,NULL,NULL,NULL,NULL,Wetland
1900,Forest,Water,Water,NULL,NULL,NULL,NULL,Forest
1901,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1902,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1903,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1904,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1905,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1906,Forest,Water,Water,Non_Water,NULL,NULL,NULL,Forest
1907,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1908,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1909,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1910,Forest,Water,Water,Water,NULL,NULL,NULL,Wetland
1911,Forest,Water,Water,Water,NULL,NULL,NULL,Water
1912,Forest,Water,Water,Water,NULL,NULL,NULL,Forest
1913,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1914,Forest,Water,Water,Water,Water,NULL,NULL,Water
1915,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1916,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1917,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1918,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1919,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1920,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1921,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1922,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1923,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1924,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1925,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1926,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1927,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1928,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1929,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1930,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1931,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1932,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1933,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1934,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1935,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1936,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1937,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1938,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1939,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1940,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1941,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1942,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1943,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1944,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1945,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1946,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1947,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1948,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1949,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1950,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1951,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1952,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1953,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1954,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1955,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1956,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1957,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1958,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1959,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1960,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1961,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1962,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1963,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1964,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1965,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1966,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1967,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1968,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1969,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1970,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1971,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1972,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1973,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Forest
1974,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1975,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1976,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1977,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1978,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
1979,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1980,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1981,Forest,Forest,Wetland,Non_Water,NULL,NULL,NULL,Wetland
1982,Forest,Forest,Wetland,Non_Water,NULL,NULL,NULL,Water
1983,Forest,Forest,Wetland,Non_Water,NULL,NULL,NULL,Forest
1984,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1985,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1986,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1987,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1988,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1989,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1990,Forest,Forest,Wetland,Water,NULL,NULL,NULL,Wetland
1991,Forest,Forest,Wetland,Water,NULL,NULL,NULL,Water
1992,Forest,Forest,Wetland,Water,NULL,NULL,NULL,Forest
1993,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1994,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1995,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1996,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1997,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1998,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1999,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2000,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2001,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2002,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2003,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2004,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2005,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2006,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2007,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2008,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2009,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2010,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2011,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2012,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2013,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2014,Forest,Forest,Water,NULL,NULL,NULL,NULL,Wetland
2015,Forest,Forest,Water,NULL,NULL,NULL,NULL,Forest
2016,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2017,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2018,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2019,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2020,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2021,Forest,Forest,Water,Non_Water,NULL,NULL,NULL,Wetland
2022,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2023,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2024,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2025,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2026,Forest,Forest,Water,Water,NULL,NULL,NULL,Wetland
2027,Forest,Forest,Water,Water,NULL,NULL,NULL,Water
2028,Forest,Forest,Water,Water,NULL,NULL,NULL,Forest
2029,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2030,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2031,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2032,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2033,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2034,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2035,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2036,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2037,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2038,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2039,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2040,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2041,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2042,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2043,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2044,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2045,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2046,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2047,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2048,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2049,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
