Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTS_M_R
4001,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4002,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4003,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4004,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4005,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4006,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4007,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4008,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4009,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4010,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4011,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4012,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4013,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
4014,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4015,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
4016,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4017,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
4018,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4019,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4020,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4021,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
4022,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Built-up,Grassland
4023,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4024,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
4025,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
4026,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
4027,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
4028,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4029,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4030,Grassland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4031,Grassland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4032,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4033,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4034,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4035,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4036,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4037,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4038,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4039,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4040,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4041,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4042,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4043,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4044,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4045,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4046,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4047,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4048,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4049,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4050,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4051,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4052,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
4053,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4054,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4055,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4056,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4057,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4058,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4059,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4060,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4061,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4062,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4063,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4064,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4065,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4066,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4067,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4068,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4069,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
4070,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
4071,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
4072,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4073,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
4074,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4075,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
4076,Grassland,Wetland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
4077,Grassland,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4078,Grassland,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
4079,Grassland,Wetland,Grassland,Water,Non_Wetland,Built-up,Built-up,Grassland
4080,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4081,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4082,Grassland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4083,Grassland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4084,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
4085,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
4086,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4087,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4088,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4089,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4090,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4091,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
4092,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
4093,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Water
4094,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
4095,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4096,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
4097,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
4098,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4099,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4100,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4101,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4102,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4103,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
4104,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4105,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
4106,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4107,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4108,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
4109,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
4110,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
4111,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4112,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4113,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4114,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
4115,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4116,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4117,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4118,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
4119,Grassland,Wetland,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
4120,Grassland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
4121,Grassland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
4122,Grassland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4123,Grassland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
4124,Grassland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
4125,Grassland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
4126,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
4127,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
4128,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
4129,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
4130,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
4131,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4132,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
4133,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4134,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4135,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4136,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4137,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4138,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
4139,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4140,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4141,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
4142,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4143,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
4144,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4145,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4146,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4147,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4148,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4149,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
4150,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4151,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4152,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
4153,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4154,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4155,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
4156,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4157,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4158,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4159,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4160,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
4161,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4162,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
4163,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
4164,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
4165,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4166,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
4167,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4168,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4169,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
4170,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Grassland
4171,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Wetland
4172,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
4173,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
4174,Grassland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Grassland
4175,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4176,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4177,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Water
4178,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
4179,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4180,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4181,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
4182,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
4183,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
4184,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
4185,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
4186,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
4187,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
4188,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
4189,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
4190,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
4191,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4192,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
4193,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Water
4194,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
4195,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
4196,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
4197,Grassland,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
4198,Grassland,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
4199,Grassland,Wetland,Wetland,Water,Wetland,Water,Grassland,Forest
4200,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
4201,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
4202,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
4203,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
4204,Grassland,Wetland,Wetland,Water,Wetland,Water,Bareland,Grassland
4205,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
4206,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
4207,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Water
4208,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
4209,Grassland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
4210,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4211,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4212,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4213,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4214,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4215,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4216,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4217,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4218,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4219,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4220,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4221,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4222,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4223,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4224,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4225,Grassland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4226,Grassland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4227,Grassland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4228,Grassland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
4229,Grassland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4230,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4231,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4232,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4233,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4234,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4235,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4236,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4237,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4238,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4239,Grassland,Wetland,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
4240,Grassland,Wetland,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
4241,Grassland,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4242,Grassland,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Wetland
4243,Grassland,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
4244,Grassland,Wetland,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
4245,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
4246,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4247,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4248,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
4249,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland,Bareland,Wetland
4250,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4251,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4252,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4253,Grassland,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
4254,Grassland,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
4255,Grassland,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
4256,Grassland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4257,Grassland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4258,Grassland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
4259,Grassland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
4260,Grassland,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4261,Grassland,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4262,Grassland,Wetland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4263,Grassland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
4264,Grassland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4265,Grassland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4266,Grassland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
4267,Grassland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4268,Grassland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4269,Grassland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4270,Grassland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4271,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4272,Grassland,Wetland,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
4273,Grassland,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
4274,Grassland,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
4275,Grassland,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
4276,Grassland,Wetland,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
4277,Grassland,Wetland,Built-up,Water,Non_Wetland,Wetland,Bareland,Forest
4278,Grassland,Wetland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
4279,Grassland,Wetland,Water,NULL,Water,Grassland,Wetland,Grassland
4280,Grassland,Wetland,Water,NULL,Water,Grassland,Water,Grassland
4281,Grassland,Wetland,Water,NULL,Water,Wetland,Grassland,Grassland
4282,Grassland,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
4283,Grassland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
4284,Grassland,Wetland,Water,NULL,Water,Wetland,Wetland,Water
4285,Grassland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
4286,Grassland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
4287,Grassland,Wetland,Water,NULL,Water,Wetland,Water,Water
4288,Grassland,Wetland,Water,NULL,Water,Wetland,Water,Forest
4289,Grassland,Wetland,Water,NULL,Water,Water,Wetland,Grassland
4290,Grassland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
4291,Grassland,Wetland,Water,NULL,Water,Water,Wetland,Water
4292,Grassland,Wetland,Water,NULL,Water,Water,Water,Grassland
4293,Grassland,Wetland,Water,NULL,Water,Water,Water,Wetland
4294,Grassland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
4295,Grassland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
4296,Grassland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
