Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLC_M_R
2027,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2028,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2029,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2030,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2031,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2032,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2033,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2034,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2035,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2036,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2037,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2038,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2039,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2040,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2041,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2042,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2043,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2044,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2045,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2046,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2047,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2048,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2049,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2050,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2051,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2052,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2053,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2054,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2055,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2056,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2057,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2058,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2059,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2060,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2061,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2062,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2063,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2064,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2065,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2066,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2067,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2068,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2069,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2070,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2071,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2072,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2073,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2074,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2075,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2076,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2077,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2078,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2079,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2080,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2081,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2082,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2083,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2084,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2085,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2086,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2087,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2088,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2089,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2090,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2091,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2092,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2093,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2094,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2095,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2096,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2097,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2098,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2099,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2100,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2101,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2102,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2103,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2104,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2105,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2106,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2107,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2108,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2109,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2110,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2111,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2112,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2113,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2114,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2115,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2116,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2117,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2118,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2119,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2120,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2121,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2122,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2123,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2124,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2125,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2126,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2127,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2128,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2129,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2131,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2132,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2133,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2134,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2135,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2136,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2137,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2138,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2139,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2140,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2141,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2142,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2143,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2144,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2145,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2146,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2147,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2148,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2149,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2150,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2151,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2152,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2153,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2154,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2155,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2156,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2157,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2158,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2159,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2160,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2161,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2162,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2163,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2164,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2165,Forest,Cropland,Water,Water,Water,NULL,NULL,Cropland
2166,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2167,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2168,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2169,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2170,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2171,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2172,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2173,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2174,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2175,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2176,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2177,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2178,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2179,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2180,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2181,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2182,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2183,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2184,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2185,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2186,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2187,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2188,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2189,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2190,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2191,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2192,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2193,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2194,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2195,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2196,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2197,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2198,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2199,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2200,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2201,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2202,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2203,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2204,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2205,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2206,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2207,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2208,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2209,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2210,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2211,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2212,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2213,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2214,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2215,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2216,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2217,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2218,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2219,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2220,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2221,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2222,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2223,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2224,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2225,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2226,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2227,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2228,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2229,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2230,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2231,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2232,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2233,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2234,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2235,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2236,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2237,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2238,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2239,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2240,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2241,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2242,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2243,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2244,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2245,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2246,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2247,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2248,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2249,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2250,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2251,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2252,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2253,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2254,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2255,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2256,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2257,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2258,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2259,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2260,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2261,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2262,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2263,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2264,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2265,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2266,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2267,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2268,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2269,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2270,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2271,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2272,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2273,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2274,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2275,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2276,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2277,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2278,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2279,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2280,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2281,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2282,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2283,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2284,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2285,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2286,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2287,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2288,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2289,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2290,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2291,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2292,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2293,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2294,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2295,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2296,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2297,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2298,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2299,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2300,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2301,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2302,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2303,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2304,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2305,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2306,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2307,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2308,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2309,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2310,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2311,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2312,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2313,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2314,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2315,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2316,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2317,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2318,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2319,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2320,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2321,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2322,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2323,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2324,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2325,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2326,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2327,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2328,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2329,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2330,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
2331,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2332,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2333,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2334,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2335,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2336,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2337,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2338,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2339,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2340,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2341,Forest,Water,Water,Water,Water,NULL,NULL,Water
2342,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2343,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2344,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2345,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2346,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2347,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2348,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2349,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2350,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2351,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2352,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2353,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2354,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2355,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2356,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2357,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2358,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2359,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2360,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2361,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2362,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2363,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2364,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2365,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2366,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2367,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2368,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
