Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MUU_M_R
2174,Forest,Cropland,Water,Non_Water,Water,Forest
2175,Forest,Cropland,Water,Water,Water,Grassland
2176,Forest,Cropland,Water,Water,Water,Wetland
2177,Forest,Cropland,Water,Water,Water,Bareland
2178,Forest,Cropland,Water,Water,Water,Water
2179,Forest,Cropland,Water,Water,Water,Forest
2180,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2181,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2182,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2183,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2184,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2185,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2186,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2187,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2188,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2189,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2190,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2191,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland
2192,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water
2193,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2194,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2195,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2196,Forest,Cropland,Forest,Water,Non_Wetland,Water
2197,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2198,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2199,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2200,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2201,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2202,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2203,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2204,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2205,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2206,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2207,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2208,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2209,Forest,Wetland,Cropland,NULL,Non_Wetland,Water
2210,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2211,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2212,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water
2213,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2214,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2215,Forest,Wetland,Cropland,Water,Non_Wetland,Water
2216,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2217,Forest,Wetland,Wetland,NULL,Wetland,Water
2218,Forest,Wetland,Wetland,NULL,Wetland,Forest
2219,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2220,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
2221,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2222,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2223,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2224,Forest,Wetland,Wetland,Water,Wetland,Grassland
2225,Forest,Wetland,Wetland,Water,Wetland,Wetland
2226,Forest,Wetland,Wetland,Water,Wetland,Water
2227,Forest,Wetland,Wetland,Water,Wetland,Forest
2228,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2229,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2230,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland
2231,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland
2232,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2233,Forest,Wetland,Water,NULL,Water,Grassland
2234,Forest,Wetland,Water,NULL,Water,Water
2235,Forest,Wetland,Water,NULL,Water,Forest
2236,Forest,Wetland,Water,Non_Water,Water,Grassland
2237,Forest,Wetland,Water,Water,Water,Grassland
2238,Forest,Wetland,Water,Water,Water,Wetland
2239,Forest,Wetland,Water,Water,Water,Bareland
2240,Forest,Wetland,Water,Water,Water,Water
2241,Forest,Wetland,Water,Water,Water,Forest
2242,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2243,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2244,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2245,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2246,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2247,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2248,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2249,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2250,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2251,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2252,Forest,Wetland,Forest,Water,Non_Wetland,Bareland
2253,Forest,Wetland,Forest,Water,Non_Wetland,Water
2254,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2255,Forest,Bareland,NULL,NULL,Non_Wetland,Forest
2256,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2257,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2258,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2259,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2260,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2261,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water
2262,Forest,Bareland,Shrubland,Water,Non_Wetland,Bareland
2263,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
2264,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2265,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
2266,Forest,Bareland,Cropland,NULL,Non_Wetland,Water
2267,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2268,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Water
2269,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2270,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland
2271,Forest,Bareland,Cropland,Water,Non_Wetland,Water
2272,Forest,Bareland,Cropland,Water,Non_Wetland,Forest
2273,Forest,Bareland,Wetland,NULL,Wetland,Forest
2274,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland
2275,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland
2276,Forest,Bareland,Wetland,Non_Water,Wetland,Water
2277,Forest,Bareland,Wetland,Non_Water,Wetland,Forest
2278,Forest,Bareland,Wetland,Water,Wetland,Grassland
2279,Forest,Bareland,Wetland,Water,Wetland,Bareland
2280,Forest,Bareland,Wetland,Water,Wetland,Water
2281,Forest,Bareland,Wetland,Water,Wetland,Forest
2282,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2283,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2284,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2285,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2286,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Water
2287,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Forest
2288,Forest,Bareland,Bareland,Water,Non_Wetland,Grassland
2289,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland
2290,Forest,Bareland,Bareland,Water,Non_Wetland,Water
2291,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland
2292,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest
2293,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
2294,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Forest
2295,Forest,Bareland,Built-up,Water,Non_Wetland,Bareland
2296,Forest,Bareland,Water,NULL,Water,Water
2297,Forest,Bareland,Water,NULL,Water,Forest
2298,Forest,Bareland,Water,Non_Water,Water,Water
2299,Forest,Bareland,Water,Water,Water,Bareland
2300,Forest,Bareland,Water,Water,Water,Water
2301,Forest,Bareland,Water,Water,Water,Forest
2302,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2303,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2304,Forest,Bareland,Forest,NULL,Non_Wetland,Water
2305,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2306,Forest,Bareland,Forest,Non_Water,Non_Wetland,Bareland
2307,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water
2308,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
2309,Forest,Bareland,Forest,Water,Non_Wetland,Grassland
2310,Forest,Bareland,Forest,Water,Non_Wetland,Water
2311,Forest,Built-up,NULL,NULL,Non_Wetland,Water
2312,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2313,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2314,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water
2315,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2316,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2317,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland
2318,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2319,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2320,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2321,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2322,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2323,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2324,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
2325,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Water
2326,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2327,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland
2328,Forest,Built-up,Grassland,Water,Non_Wetland,Built-up
2329,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2330,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2331,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2332,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2333,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2334,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2335,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2336,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland
2337,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
2338,Forest,Built-up,Wetland,NULL,Wetland,Grassland
2339,Forest,Built-up,Wetland,NULL,Wetland,Forest
2340,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland
2341,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
2342,Forest,Built-up,Wetland,Water,Wetland,Grassland
2343,Forest,Built-up,Wetland,Water,Wetland,Water
2344,Forest,Built-up,Wetland,Water,Wetland,Forest
2345,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2346,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2347,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2348,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2349,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2350,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2351,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2352,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2353,Forest,Built-up,Water,NULL,Water,Forest
2354,Forest,Built-up,Water,Water,Water,Water
2355,Forest,Built-up,Water,Water,Water,Forest
2356,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2357,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2358,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2359,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2360,Forest,Built-up,Forest,NULL,Non_Wetland,Water
2361,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2362,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2363,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water
2364,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2365,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
2366,Forest,Built-up,Forest,Water,Non_Wetland,Water
2367,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2368,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2369,Forest,Water,NULL,NULL,Non_Wetland,Water
2370,Forest,Water,NULL,NULL,Non_Wetland,Forest
2371,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2372,Forest,Water,NULL,Water,Non_Wetland,Water
2373,Forest,Water,NULL,Water,Non_Wetland,Forest
2374,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2375,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2376,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2377,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2378,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2379,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2380,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2381,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2382,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2383,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2384,Forest,Water,Shrubland,Water,Non_Wetland,Water
2385,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2386,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2387,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2388,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2389,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
2390,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland
2391,Forest,Water,Grassland,Non_Water,Non_Wetland,Water
2392,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2393,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2394,Forest,Water,Grassland,Water,Non_Wetland,Bareland
2395,Forest,Water,Grassland,Water,Non_Wetland,Water
2396,Forest,Water,Grassland,Water,Non_Wetland,Forest
2397,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2398,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2399,Forest,Water,Cropland,NULL,Non_Wetland,Water
2400,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2401,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2402,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2403,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
2404,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2405,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2406,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2407,Forest,Water,Cropland,Water,Non_Wetland,Water
2408,Forest,Water,Cropland,Water,Non_Wetland,Forest
2409,Forest,Water,Wetland,NULL,Wetland,Grassland
2410,Forest,Water,Wetland,NULL,Wetland,Bareland
2411,Forest,Water,Wetland,NULL,Wetland,Water
2412,Forest,Water,Wetland,NULL,Wetland,Forest
2413,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2414,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2415,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2416,Forest,Water,Wetland,Non_Water,Wetland,Water
2417,Forest,Water,Wetland,Non_Water,Wetland,Forest
2418,Forest,Water,Wetland,Water,Wetland,Grassland
2419,Forest,Water,Wetland,Water,Wetland,Wetland
2420,Forest,Water,Wetland,Water,Wetland,Bareland
2421,Forest,Water,Wetland,Water,Wetland,Water
2422,Forest,Water,Wetland,Water,Wetland,Forest
2423,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2424,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2425,Forest,Water,Bareland,NULL,Non_Wetland,Water
2426,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2427,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2428,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2429,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2430,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2431,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2432,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2433,Forest,Water,Bareland,Water,Non_Wetland,Water
2434,Forest,Water,Bareland,Water,Non_Wetland,Forest
2435,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2436,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2437,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2438,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2439,Forest,Water,Built-up,Water,Non_Wetland,Grassland
2440,Forest,Water,Built-up,Water,Non_Wetland,Bareland
2441,Forest,Water,Built-up,Water,Non_Wetland,Forest
2442,Forest,Water,Water,NULL,Water,Grassland
2443,Forest,Water,Water,NULL,Water,Bareland
2444,Forest,Water,Water,NULL,Water,Water
2445,Forest,Water,Water,NULL,Water,Forest
2446,Forest,Water,Water,Non_Water,Water,Grassland
2447,Forest,Water,Water,Non_Water,Water,Bareland
2448,Forest,Water,Water,Non_Water,Water,Water
2449,Forest,Water,Water,Non_Water,Water,Forest
2450,Forest,Water,Water,Water,Water,Grassland
2451,Forest,Water,Water,Water,Water,Wetland
2452,Forest,Water,Water,Water,Water,Bareland
2453,Forest,Water,Water,Water,Water,Water
2454,Forest,Water,Water,Water,Water,Forest
2455,Forest,Water,Forest,NULL,Non_Wetland,NULL
2456,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2457,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2458,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2459,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2460,Forest,Water,Forest,NULL,Non_Wetland,Water
2461,Forest,Water,Forest,NULL,Non_Wetland,Forest
2462,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2463,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
2464,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2465,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2466,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2467,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2468,Forest,Water,Forest,Water,Non_Wetland,Grassland
2469,Forest,Water,Forest,Water,Non_Wetland,Bareland
2470,Forest,Water,Forest,Water,Non_Wetland,Water
2471,Forest,Water,Forest,Water,Non_Wetland,Forest
2472,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2473,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2474,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2475,Forest,Forest,NULL,NULL,Non_Wetland,Water
2476,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2477,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2478,Forest,Forest,NULL,Water,Non_Wetland,Bareland
2479,Forest,Forest,NULL,Water,Non_Wetland,Water
2480,Forest,Forest,NULL,Water,Non_Wetland,Forest
2481,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2482,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2483,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2484,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2485,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2486,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2487,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2488,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2489,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2490,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2491,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2492,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2493,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2494,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2495,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2496,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2497,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2498,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2499,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2500,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2501,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2502,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2503,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2504,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2505,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2506,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2507,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2508,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2509,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2510,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2511,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2512,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
2513,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2514,Forest,Forest,Grassland,Water,Non_Wetland,Water
2515,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2516,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2517,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2518,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2519,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2520,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2521,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2522,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2523,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2524,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2525,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2526,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2527,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2528,Forest,Forest,Cropland,Non_Water,Non_Wetland,Built-up
2529,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2530,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2531,Forest,Forest,Cropland,Water,Non_Wetland,NULL
2532,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2533,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2534,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2535,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2536,Forest,Forest,Cropland,Water,Non_Wetland,Water
2537,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2538,Forest,Forest,Wetland,NULL,Wetland,NULL
2539,Forest,Forest,Wetland,NULL,Wetland,Grassland
2540,Forest,Forest,Wetland,NULL,Wetland,Cropland
2541,Forest,Forest,Wetland,NULL,Wetland,Wetland
2542,Forest,Forest,Wetland,NULL,Wetland,Water
2543,Forest,Forest,Wetland,NULL,Wetland,Forest
2544,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2545,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2546,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2547,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2548,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2549,Forest,Forest,Wetland,Non_Water,Wetland,Water
2550,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2551,Forest,Forest,Wetland,Water,Wetland,NULL
2552,Forest,Forest,Wetland,Water,Wetland,Grassland
2553,Forest,Forest,Wetland,Water,Wetland,Cropland
2554,Forest,Forest,Wetland,Water,Wetland,Wetland
2555,Forest,Forest,Wetland,Water,Wetland,Bareland
2556,Forest,Forest,Wetland,Water,Wetland,Water
2557,Forest,Forest,Wetland,Water,Wetland,Forest
2558,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2559,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2560,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2561,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2562,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2563,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2564,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2565,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2566,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2567,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2568,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2569,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
2570,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
2571,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2572,Forest,Forest,Bareland,Water,Non_Wetland,Water
2573,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2574,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2575,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2576,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2577,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2578,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2579,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland
2580,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water
2581,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2582,Forest,Forest,Built-up,Water,Non_Wetland,Bareland
2583,Forest,Forest,Built-up,Water,Non_Wetland,Water
2584,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2585,Forest,Forest,Water,NULL,Water,Grassland
2586,Forest,Forest,Water,NULL,Water,Wetland
2587,Forest,Forest,Water,NULL,Water,Bareland
2588,Forest,Forest,Water,NULL,Water,Water
2589,Forest,Forest,Water,NULL,Water,Forest
2590,Forest,Forest,Water,Non_Water,Water,NULL
2591,Forest,Forest,Water,Non_Water,Water,Grassland
2592,Forest,Forest,Water,Non_Water,Water,Wetland
2593,Forest,Forest,Water,Non_Water,Water,Bareland
2594,Forest,Forest,Water,Non_Water,Water,Water
2595,Forest,Forest,Water,Non_Water,Water,Forest
2596,Forest,Forest,Water,Water,Water,NULL
2597,Forest,Forest,Water,Water,Water,Grassland
2598,Forest,Forest,Water,Water,Water,Wetland
2599,Forest,Forest,Water,Water,Water,Bareland
2600,Forest,Forest,Water,Water,Water,Water
2601,Forest,Forest,Water,Water,Water,Forest
2602,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2603,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2604,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2605,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2606,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2607,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2608,Forest,Forest,Forest,NULL,Non_Wetland,Water
2609,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2610,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
