Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWT_M_R
10597,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
10598,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10599,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10600,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10601,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10602,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
10603,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10604,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10605,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
10606,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
10607,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
10608,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
10609,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,NULL
10610,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
10611,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
10612,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10613,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
10614,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
10615,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
10616,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10617,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
10618,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10619,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10620,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
10621,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
10622,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10623,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
10624,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10625,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
10626,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
10627,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10628,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10629,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
10630,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
10631,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10632,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10633,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10634,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
10635,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
10636,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
10637,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
10638,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Cropland
10639,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
10640,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
10641,Cropland,Cropland,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
10642,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10643,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
10644,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
10645,Cropland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10646,Cropland,Wetland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
10647,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
10648,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
10649,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
10650,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
10651,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
10652,Cropland,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Grassland
10653,Cropland,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10654,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10655,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10656,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10657,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10658,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
10659,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
10660,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
10661,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
10662,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10663,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
10664,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Bareland
10665,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
10666,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10667,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
10668,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10669,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10670,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10671,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10672,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10673,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10674,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
10675,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10676,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10677,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
10678,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10679,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Cropland
10680,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
10681,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10682,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
10683,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
10684,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10685,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10686,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
10687,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
10688,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10689,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
10690,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
10691,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
10692,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
10693,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10694,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
10695,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
10696,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
10697,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
10698,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
10699,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
10700,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
10701,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
10702,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
10703,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10704,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
10705,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10706,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10707,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10708,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10709,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10710,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10711,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10712,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10713,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10714,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10715,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10716,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10717,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10718,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10719,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10720,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
10721,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10722,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
10723,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10724,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10725,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
10726,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
10727,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10728,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10729,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10730,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
10731,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10732,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10733,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10734,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10735,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10736,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10737,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
10738,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10739,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10740,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10741,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
10742,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
10743,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10744,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10745,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10746,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10747,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
10748,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
10749,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,NULL
10750,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10751,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
10752,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10753,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10754,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10755,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10756,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
10757,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10758,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10759,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10760,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10761,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10762,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
10763,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
10764,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10765,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10766,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10767,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
10768,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
10769,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10770,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
10771,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10772,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10773,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10774,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10775,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
10776,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10777,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10778,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10779,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10780,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10781,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10782,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10783,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10784,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10785,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10786,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10787,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
10788,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
10789,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10790,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
10791,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
10792,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10793,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10794,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10795,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10796,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10797,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10798,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10799,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10800,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10801,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10802,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10803,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10804,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10805,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10806,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10807,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
10808,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10809,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10810,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10811,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10812,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10813,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10814,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10815,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10816,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10817,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10818,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10819,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10820,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
10821,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10822,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
10823,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
10824,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
10825,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
10826,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
10827,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
10828,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
10829,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
10830,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
10831,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
10832,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
10833,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
10834,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10835,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
10836,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
10837,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
10838,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
10839,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
10840,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10841,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10842,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10843,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10844,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
10845,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
10846,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10847,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10848,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10849,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10850,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10851,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
10852,Cropland,Built-up,Wetland,NULL,Wetland,Shrubland,Shrubland,Built-up
10853,Cropland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Bareland
10854,Cropland,Built-up,Wetland,NULL,Wetland,Water,Water,Built-up
10855,Cropland,Built-up,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
10856,Cropland,Built-up,Wetland,Non_Water,Wetland,Water,Water,Built-up
10857,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
10858,Cropland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10859,Cropland,Built-up,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
10860,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10861,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
10862,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
10863,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
10864,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
10865,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
10866,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
10867,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
10868,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
10869,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
10870,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
10871,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
10872,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
10873,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
10874,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10875,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10876,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10877,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10878,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10879,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10880,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
10881,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
10882,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10883,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
10884,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Bareland
10885,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
10886,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
10887,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10888,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
