Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDS_M_R
1997,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
1998,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
1999,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2000,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2001,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2002,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2003,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
2004,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2005,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2006,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2007,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2008,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
2009,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2010,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
2011,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2012,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2013,Bareland,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2014,Bareland,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2015,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
2016,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
2017,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
2018,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
2019,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
2020,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2021,Bareland,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
2022,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2023,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2024,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2025,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
2026,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2027,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
2028,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
2029,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2030,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
2031,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
2032,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
2033,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
2034,Bareland,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2035,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2036,Bareland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Water
2037,Bareland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2038,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2039,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
2040,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2041,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2042,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
2043,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2044,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
2045,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
2046,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
2047,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2048,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
2049,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,Water
2050,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
2051,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
2052,Bareland,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2053,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2054,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
2055,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
2056,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
2057,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2058,Bareland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
2059,Bareland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
2060,Bareland,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
2061,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2062,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
2063,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
2064,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
2065,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2066,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
2067,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
2068,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
2069,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
2070,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
2071,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Forest
2072,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
2073,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Water
2074,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
2075,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
2076,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2077,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
2078,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
2079,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2080,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2081,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2082,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
2083,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2084,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
2085,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
2086,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
2087,Bareland,Water,Water,NULL,Water,Grassland,Bareland,Water
2088,Bareland,Water,Water,NULL,Water,Grassland,Water,Water
2089,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Grassland
2090,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Bareland
2091,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Water
2092,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Forest
2093,Bareland,Water,Water,NULL,Water,Bareland,Water,Bareland
2094,Bareland,Water,Water,NULL,Water,Water,Bareland,Water
2095,Bareland,Water,Water,NULL,Water,Water,Water,Water
2096,Bareland,Water,Water,Water,Water,Grassland,Water,Forest
2097,Bareland,Water,Water,Water,Water,Bareland,Wetland,Water
2098,Bareland,Water,Water,Water,Water,Bareland,Bareland,Grassland
2099,Bareland,Water,Water,Water,Water,Bareland,Bareland,Bareland
2100,Bareland,Water,Water,Water,Water,Bareland,Bareland,Water
2101,Bareland,Water,Water,Water,Water,Bareland,Bareland,Forest
2102,Bareland,Water,Water,Water,Water,Bareland,Water,Water
2103,Bareland,Water,Water,Water,Water,Water,Water,Water
2104,Bareland,Water,Water,Water,Water,Water,Water,Forest
2105,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2106,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2107,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2108,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2109,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2110,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2111,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2112,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2113,Bareland,Water,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
2114,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2115,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
2116,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2117,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2118,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
2119,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2120,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2121,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2122,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2123,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2124,Bareland,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2125,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2126,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2127,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2128,Bareland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2129,Bareland,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
2130,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2131,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2132,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2133,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2134,Bareland,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
2135,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
2136,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2137,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2138,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
2139,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2140,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2141,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
2142,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
2143,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2144,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2145,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
2146,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2147,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
2148,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2149,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2150,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2151,Bareland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2152,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
2153,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
2154,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
2155,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
2156,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2157,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2158,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2159,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2160,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2161,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
2162,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2163,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2164,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2165,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2166,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
2167,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2168,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2169,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2170,Bareland,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2171,Bareland,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
2172,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2173,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
2174,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2175,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
2176,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2177,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2178,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2179,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2180,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2181,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2182,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2183,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2184,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2185,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2186,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
2187,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2188,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2189,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2190,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2191,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2192,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
2193,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Cropland
2194,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
2195,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
2196,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
2197,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2198,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2199,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2200,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2201,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2202,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
2203,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
2204,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Cropland
2205,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
2206,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
2207,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
2208,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Bareland
2209,Bareland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2210,Bareland,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
2211,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2212,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2213,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2214,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2215,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2216,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2217,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2218,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
2219,Bareland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2220,Bareland,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
2221,Bareland,Forest,Wetland,Water,Wetland,Bareland,Bareland,Bareland
2222,Bareland,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
2223,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2224,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2225,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2226,Bareland,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
2227,Bareland,Forest,Water,NULL,Water,NULL,Bareland,Forest
2228,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
2229,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
2230,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Water
2231,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Forest
2232,Bareland,Forest,Water,NULL,Water,Water,Water,Forest
2233,Bareland,Forest,Water,Water,Water,Grassland,Water,Forest
2234,Bareland,Forest,Water,Water,Water,Bareland,Wetland,Bareland
2235,Bareland,Forest,Water,Water,Water,Bareland,Bareland,Grassland
2236,Bareland,Forest,Water,Water,Water,Bareland,Bareland,Bareland
2237,Bareland,Forest,Water,Water,Water,Bareland,Bareland,Water
2238,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2239,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2240,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2241,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2242,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2243,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2244,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2245,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2246,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2247,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2248,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2249,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2250,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
2251,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2252,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2253,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2254,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2255,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
2256,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2257,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2258,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2259,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2260,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2261,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2262,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2263,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2264,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2265,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2266,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Bareland
2267,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2268,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2269,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2270,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2271,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2272,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2273,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2274,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2275,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2276,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
2277,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2278,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2279,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2280,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
2281,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2282,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
2283,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
2284,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
2285,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
2286,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
2287,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2288,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2289,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2290,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2291,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2292,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2293,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
2294,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2295,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2296,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
2297,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2298,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2299,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2300,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2301,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2302,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2303,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
2304,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2305,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
2306,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2307,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2308,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2309,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2310,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2311,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2312,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
