Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFL_M_R
11365,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11366,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11367,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11368,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11369,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
11370,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
11371,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11372,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11373,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11374,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
11375,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
11376,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11377,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
11378,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
11379,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
11380,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11381,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11382,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
11383,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11384,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11385,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11386,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11387,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
11388,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
11389,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11390,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11391,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11392,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
11393,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11394,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11395,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11396,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11397,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11398,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
11399,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11400,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
11401,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
11402,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
11403,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
11404,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
11405,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
11406,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
11407,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11408,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
11409,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11410,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11411,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
11412,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
11413,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11414,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
11415,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11416,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
11417,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
11418,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
11419,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
11420,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
11421,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
11422,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11423,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11424,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
11425,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
11426,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
11427,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
11428,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11429,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11430,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11431,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
11432,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11433,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
11434,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11435,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11436,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11437,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
11438,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11439,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
11440,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11441,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11442,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
11443,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
11444,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
11445,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11446,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
11447,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11448,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
11449,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
11450,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
11451,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
11452,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
11453,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
11454,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11455,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
11456,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
11457,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11458,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
11459,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11460,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
11461,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
11462,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
11463,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
11464,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
11465,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
11466,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11467,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
11468,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
11469,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
11470,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
11471,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
11472,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11473,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
11474,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
11475,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
11476,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
11477,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
11478,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
11479,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11480,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
11481,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
11482,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
11483,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
11484,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
11485,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
11486,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
11487,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
11488,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
11489,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11490,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
11491,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11492,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
11493,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11494,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
11495,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
11496,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11497,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
11498,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11499,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11500,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
11501,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11502,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11503,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11504,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11505,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
11506,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11507,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11508,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
11509,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11510,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11511,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11512,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11513,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11514,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11515,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
11516,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
11517,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
11518,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11519,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11520,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
11521,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11522,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11523,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11524,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11525,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
11526,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
11527,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
11528,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
11529,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
11530,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
11531,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
11532,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11533,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
11534,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
11535,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
11536,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
11537,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
11538,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
11539,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
11540,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
11541,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11542,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11543,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
11544,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
11545,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11546,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
11547,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
11548,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
11549,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
11550,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
11551,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
11552,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
11553,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
11554,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
11555,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Water
11556,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
11557,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
11558,Water,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
11559,Water,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
11560,Water,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
11561,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
11562,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
11563,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
11564,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
11565,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
11566,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
11567,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
11568,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
11569,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
11570,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11571,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
11572,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11573,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
11574,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
11575,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
11576,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
11577,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
11578,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
11579,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
11580,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
11581,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
11582,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Forest,Water
11583,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
11584,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
11585,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
11586,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
11587,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
11588,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
11589,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
11590,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
11591,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
11592,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
11593,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
11594,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
11595,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
11596,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,NULL
11597,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
11598,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
11599,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
11600,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
11601,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Wetland
11602,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
11603,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
11604,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
11605,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
11606,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
11607,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
11608,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
11609,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
11610,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
11611,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
11612,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
11613,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
11614,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
11615,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
11616,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
11617,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
11618,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
11619,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
11620,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
11621,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
11622,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
11623,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
11624,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
11625,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
11626,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
11627,Water,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Water
11628,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
11629,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11630,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
11631,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
11632,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
11633,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
11634,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
11635,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
11636,Water,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
11637,Water,Water,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
11638,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
11639,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
11640,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11641,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Water
11642,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11643,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
11644,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
11645,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Water
11646,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
11647,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
11648,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
11649,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
11650,Water,Water,Grassland,Water,Non_Wetland,Forest,Shrubland,Water
11651,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11652,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11653,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11654,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11655,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11656,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11657,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11658,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
11659,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
11660,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11661,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11662,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11663,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
11664,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11665,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11666,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
11667,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
11668,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11669,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11670,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11671,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
11672,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
11673,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11674,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11675,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11676,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11677,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11678,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11679,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
