Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KDB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R
2007,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2008,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2009,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2010,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2011,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2012,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2013,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2014,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2015,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2016,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2017,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2018,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2019,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2020,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2021,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2022,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2023,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2024,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2025,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2026,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2027,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2028,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2029,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2030,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2031,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2032,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2033,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
2034,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2035,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2036,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2037,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2038,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2039,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2040,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2041,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2042,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2043,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2044,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2045,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2046,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2047,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2048,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2049,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2050,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2051,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2052,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2053,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2054,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2055,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2056,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2057,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2058,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2059,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2060,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2061,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2062,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2063,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2064,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2065,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2066,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2067,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2068,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2069,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2070,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2071,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2072,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2073,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2074,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2075,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2076,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2077,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2078,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2079,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2080,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2081,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2082,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2083,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2084,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2086,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2087,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2088,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2089,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2090,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2091,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2092,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2093,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2094,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2095,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2096,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2097,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2098,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2099,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2100,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2101,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2102,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2103,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2105,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2106,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2107,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2108,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2109,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2110,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2111,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2112,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2113,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2114,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2115,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2116,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2117,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2118,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2119,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2120,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2121,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2122,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2123,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2124,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2125,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2126,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2127,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2128,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2129,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2130,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2131,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2132,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2133,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2134,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2135,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2136,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2137,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2138,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2139,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2140,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2141,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2142,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2143,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2144,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2145,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2146,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2147,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2148,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2149,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2150,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2151,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2152,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2153,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2154,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2155,Forest,Water,Water,Water,Water,NULL,NULL,Water
2156,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2157,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2158,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2159,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2160,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2161,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2162,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2163,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2164,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2165,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2166,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2167,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2168,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2169,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2170,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2171,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2172,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2173,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2174,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2175,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2176,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2177,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2178,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2179,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2180,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2181,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2182,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2183,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2184,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2185,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2186,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2187,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2188,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2189,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2190,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2191,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2192,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2193,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2194,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2195,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2196,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2197,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2198,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
